,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,rollout/success rate
0,111.0,-5.539523124694824,0.4021466374397278,0.9902245402336121,-0.06603474169969559,9.999999747378752e-05,0.0
1,78.0,-7.203638553619385,0.368696928024292,0.970600962638855,-0.20051848888397217,9.999999747378752e-05,0.0
