index,dist_bottom,dist_entrance,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.15514732882908402,0.19423011812689484,0.0,5.0,3.185656302601877,"[-2.8509327001676583, -2.984228313252414, -2.147738267938614, -4.6826649411552195, -4.146685326337821, -4.859709551934703, -3.3304276965255517, -3.3538746767857686, -3.5522842649814006, -4.228930735521336]",5.0,0.0,0.0,20.0,2021-09-04 13:16:23.765332
1,0.13603448467072723,0.18413503438406992,1.0,5.0,3.6945174629380886,"[-4.399112036459675, 96.10604247946391, -4.970377577889246, -2.8489806453747115, -2.97254154328176, -2.701554133745329, -3.1591368357946408, -4.293387753982924, -2.594774905660607, -2.8321962139025625]",5.0,0.0,0.0,30.0,2021-09-04 13:16:24.580748
2,0.13795073917484368,0.1925297693448039,2.0,5.0,3.5666392157169375,"[95.17845967610018, -5.915876063464241, -4.248348864695966, -3.63456181995405, -2.572770199233844, 95.99751088419666, -5.256279789794076, -2.5932529614131825, -2.3892029813539106, -4.179042596764588]",5.0,0.0,0.0,40.0,2021-09-04 13:16:25.389180
3,0.11622733419279326,0.14875658781083656,3.0,5.0,4.253594642043557,"[-2.72038854899182, -3.259167755379407, -2.9266226995143994, -2.7983806393444164, -3.2982892062502165, -3.5860661714509154, -3.152433931009616, -5.3146244947219685, -3.6769674950715747, -4.588504835063571]",5.0,0.0,0.0,50.0,2021-09-04 13:16:26.198899
4,0.20839084947593217,0.25416913996623564,4.0,5.0,2.371507997296398,"[-3.4444180354137504, -2.467811609943657, -3.09952545166814, -3.837369544033058, -3.0105811817606387, -2.97675269691232, -3.5526877608314704, -2.6029990029706958, -2.9677245426077805, -5.866282870140425]",5.0,0.0,0.0,60.0,2021-09-04 13:16:27.003349
5,0.14559423328710897,0.19902432209661197,5.0,5.0,3.399830983366218,"[-3.403067116774711, -2.3878768589733146, -3.540755755294727, -3.4139127635050044, -3.671592671418208, -3.02354819860298, -2.262409240329571, 95.47374698748368, -3.1375815444089903, -2.5629863498825385]",5.0,0.0,0.0,70.0,2021-09-04 13:16:27.808518
6,0.16917820454163468,0.2158814551231777,6.0,5.0,2.820121927881662,"[-2.4827566874420643, -2.934722512765844, -3.870881066609424, -3.3446024160412597, -2.6236063307161968, -2.919884711892732, -3.2392853344798413, -3.2175906227468887, -3.438558260705496, -7.566049001054117]",5.0,0.0,0.0,80.0,2021-09-04 13:16:28.614203
7,0.15842626622482545,0.2055046003724173,7.0,5.0,3.417192056512808,"[-3.833546045251599, -4.553092578067431, -2.6225567190986037, -4.651522533543552, -3.4545625718914494, -4.515810434561633, -2.900968250009551, -2.4623791772945762, -3.2784804253708906, -2.7079199567262515]",5.0,0.0,0.0,90.0,2021-09-04 13:16:29.426518
8,0.1927134640086618,0.23998280575552433,8.0,5.0,2.6732469704835236,"[-5.532023839279625, -2.621277972159754, -2.7165188827749636, -2.0762253747606567, -2.786260979922459, -3.364466729843412, -3.7292789898018857, -3.3323657430945546, -3.786694474618159, -6.03220422564983]",5.0,0.0,0.0,100.0,2021-09-04 13:16:30.237038
9,0.08933594768546832,0.12639864042811347,9.0,5.0,4.7679461507333585,"[-3.1058223334427235, -2.8689141358086507, -3.3763011084776005, -2.688600308210214, -2.6234117801992354, -2.6643996833031935, -2.620119979280528, -2.998478773933276, -5.570415232179099, -3.288102501203467]",5.0,0.0,0.0,110.0,2021-09-04 13:16:31.041495
