index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,1.0,1.8926542722273691,"[-1.8693105962173455, -1.9243737806612096, -1.861307412014942, -1.8811897046558792, -1.875705583080651, -1.888828145080431, -1.8715408989957825, -1.871463076725967, -1.8865017745049224, 98.05348960367857]",5.0,0.0,0.0,20.0,2021-09-14 17:21:05.214872
1,1.0,1.0,1.9745161747653923,"[-1.8934010143794469, -2.014349469705231, -1.9099671686094586, -1.9990956138624676, -1.9113581692397519, -1.9228248984252527, -1.924020178059921, -1.8785223839812557, -1.904002898096683, -1.914053231965703]",5.0,0.0,0.0,30.0,2021-09-14 17:21:06.022118
2,2.0,1.0,2.058675649319587,"[98.0168535874651, -2.031169087554244, -1.9556460440337948, -2.0752511228938797, -2.003837030584176, 98.01097646507597, -1.8884279345375425, 98.05168540372345, -2.0712902788640837, 98.10449796498453]",5.0,0.0,0.0,40.0,2021-09-14 17:21:06.836680
3,3.0,1.0,2.09456928693085,"[-1.9288525065831041, -1.9476387612807637, -2.036007450222214, -1.9633250766100392, -2.0024260069546624, -2.0759681962625467, -2.0401211127770598, -2.009086869981648, -2.1183669644787653, -2.016476430724015]",5.0,0.0,0.0,50.0,2021-09-14 17:21:07.644713
4,4.0,1.0,2.193375500132864,"[-1.9989508462475982, -2.1759660819145954, -2.128812188840215, -2.076805525968223, -2.0380519092244342, -2.015401499991487, -1.9438348240840764, -2.130968323539832, -2.0674600292845495, -2.2421460306285073]",5.0,0.0,0.0,60.0,2021-09-14 17:21:08.455924
5,5.0,1.0,2.530862400194786,"[-2.094484830505182, -2.114162782772555, -2.35259292804493, -2.2044268528826234, -2.2748151322336354, -2.48824771688263, -2.301854620452874, -2.094156370131809, -2.1545431227602325, -2.017504642785466]",5.0,0.0,0.0,70.0,2021-09-14 17:21:09.267213
6,6.0,1.0,3.294243027609323,"[-2.446665930793562, -3.386916288490761, 96.94206206222175, -2.147504407152876, 97.43021459050952, -2.4884318776464203, -2.1186021856727932, -2.158240457352721, -1.9547987783881202, -2.0925145776808685]",5.0,0.0,0.0,80.0,2021-09-14 17:21:10.076568
7,7.0,1.0,8.627300128783128,"[-2.2849659139852934, 97.53830382899028, -2.1669463809607747, -8.644584586301798, -2.866807146339067, -2.556584469960733, -2.7773786131027065, 97.97137421489789, -2.1887800791883905, -8.609902177983388]",5.0,1.0,0.2,90.0,2021-09-14 17:21:10.899323
8,8.0,1.0,2.866449577405483,"[-3.1373745933353545, -2.984166842786072, -2.175327210661581, 96.60428281442775, -2.249875315600771, 97.1415394003153, -3.349303228929618, 91.37201188641626, -2.3244643968021363, -3.275354816794669]",5.0,0.0,0.1,100.0,2021-09-14 17:21:11.718558
9,9.0,1.0,3.266354045928692,"[-3.4077963049838256, -2.7201173390330817, -2.0945412060899624, 96.97068560948695, -3.3895426962103024, -2.8838838567050513, 96.57969068951749, -2.085960620042436, 97.5246623240167, -2.612828271877411]",5.0,0.0,0.0,110.0,2021-09-14 17:21:12.524960
