,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-30.214521408081055,0.0,143.0,-4.7158966064453125,0.16958995163440704,0.9851323366165161,-0.0755130872130394,9.999999747378752e-05,100.0,-23.721601486206055,0.0,100.0
1,-31.18367576599121,0.0,108.0,-7.552587509155273,0.3430965542793274,0.946478545665741,-0.2772776484489441,9.999999747378752e-05,100.0,-25.846012115478516,0.0,100.0
2,-27.615352630615234,0.0,83.0,-10.23656940460205,0.5910045504570007,0.9093488454818726,-0.47884804010391235,9.999999747378752e-05,100.0,-26.919246673583984,0.0,100.0
3,-27.107046127319336,0.0,84.0,-12.774984359741211,0.9370673298835754,0.8736921548843384,-0.6801948547363281,9.999999747378752e-05,100.0,-22.9360294342041,0.0,100.0
4,-25.705713272094727,0.0,78.0,-15.081174850463867,1.3309859037399292,0.839465856552124,-0.8794702291488647,9.999999747378752e-05,100.0,-23.429067611694336,0.0,100.0
5,-25.240283966064453,0.0,79.0,-17.26586151123047,1.404749870300293,0.8066071271896362,-1.078924298286438,9.999999747378752e-05,100.0,-25.939172744750977,0.0,100.0
6,-25.342899322509766,0.0,81.0,-19.12595558166504,2.079712390899658,0.7750509977340698,-1.276961088180542,9.999999747378752e-05,100.0,-25.21992301940918,0.0,100.0
7,-25.053956985473633,0.0,77.0,-20.825632095336914,2.1681947708129883,0.7447001934051514,-1.4805792570114136,9.999999747378752e-05,100.0,-23.98888397216797,0.0,100.0
8,-25.313671112060547,0.0,79.0,-22.322813034057617,2.7759063243865967,0.7155038714408875,-1.680562973022461,9.999999747378752e-05,100.0,-21.939327239990234,0.0,100.0
9,-25.446813583374023,0.0,76.0,-23.7241153717041,2.38887882232666,0.687461256980896,-1.8843121528625488,9.999999747378752e-05,100.0,-23.201393127441406,0.0,100.0
10,-25.275911331176758,0.0,77.0,-25.075605392456055,2.507120370864868,0.6604982018470764,-2.0862107276916504,9.999999747378752e-05,100.0,-27.546947479248047,0.0,100.0
11,-25.525968551635742,0.0,78.0,-26.13307762145996,2.7767069339752197,0.634571373462677,-2.2875468730926514,9.999999747378752e-05,100.0,-24.74407958984375,0.0,100.0
12,-25.189077377319336,0.0,76.0,-27.182950973510742,2.783817768096924,0.609682559967041,-2.4888124465942383,9.999999747378752e-05,100.0,-26.481544494628906,0.0,100.0
13,-25.098960876464844,0.0,77.0,-28.027772903442383,3.2719950675964355,0.5857716202735901,-2.6928820610046387,9.999999747378752e-05,100.0,-27.587039947509766,0.0,100.0
14,-25.078710556030273,0.0,75.0,-28.782562255859375,3.387176513671875,0.5627900958061218,-2.88858699798584,9.999999747378752e-05,100.0,-24.55677604675293,0.0,100.0
15,-25.37550163269043,0.0,76.0,-29.341222763061523,3.5395920276641846,0.5407375693321228,-3.0922131538391113,9.999999747378752e-05,100.0,-22.128515243530273,0.0,100.0
16,-25.176502227783203,0.0,77.0,-29.896821975708008,3.9325499534606934,0.5195680260658264,-3.2828474044799805,9.999999747378752e-05,100.0,-22.636837005615234,0.0,100.0
17,-25.023277282714844,0.0,75.0,-30.451034545898438,4.314248085021973,0.49926677346229553,-3.465985059738159,9.999999747378752e-05,100.0,-21.30702781677246,0.0,100.0
18,-25.048383712768555,0.0,76.0,-30.71609115600586,3.427549362182617,0.47979608178138733,-3.657259941101074,9.999999747378752e-05,100.0,-18.975624084472656,0.0,100.0
19,-24.733253479003906,0.0,75.0,-30.905277252197266,4.233738899230957,0.4610893428325653,-3.8250205516815186,9.999999747378752e-05,100.0,-25.085092544555664,0.0,100.0
20,-24.653963088989258,0.0,75.0,-31.200241088867188,4.008677005767822,0.4432032108306885,-4.010763645172119,9.999999747378752e-05,100.0,-21.693632125854492,0.0,100.0
21,-24.565568923950195,0.0,76.0,-31.34653091430664,3.78578782081604,0.4259621500968933,-4.1930623054504395,9.999999747378752e-05,100.0,-24.122751235961914,0.0,100.0
22,-24.44940948486328,0.0,75.0,-31.47553062438965,4.520037651062012,0.4094560444355011,-4.333649635314941,9.999999747378752e-05,100.0,-21.893064498901367,0.0,100.0
23,-24.34123992919922,0.0,75.0,-31.359399795532227,4.562633514404297,0.39359328150749207,-4.531051158905029,9.999999747378752e-05,100.0,-24.098613739013672,0.0,100.0
24,-24.231271743774414,0.0,74.0,-31.513477325439453,4.830866813659668,0.37834838032722473,-4.658623695373535,9.999999747378752e-05,100.0,-20.965717315673828,0.0,100.0
25,-24.024656295776367,0.0,75.0,-31.219900131225586,5.021758556365967,0.3637738823890686,-4.827813625335693,9.999999747378752e-05,100.0,-22.1395320892334,0.0,100.0
26,-23.635818481445312,0.0,75.0,-30.830251693725586,4.555323123931885,0.34966373443603516,-5.008769512176514,9.999999747378752e-05,100.0,-22.556793212890625,0.0,100.0
27,-23.801145553588867,0.0,75.0,-30.60997200012207,4.630656719207764,0.3361589014530182,-5.158668518066406,9.999999747378752e-05,100.0,-22.682479858398438,0.0,100.0
28,-23.844804763793945,0.0,75.0,-30.269779205322266,4.789386749267578,0.32312169671058655,-5.3307390213012695,9.999999747378752e-05,100.0,-19.736522674560547,0.0,100.0
29,-24.066776275634766,0.0,74.0,-29.800182342529297,4.661855220794678,0.31069910526275635,-5.393200874328613,9.999999747378752e-05,100.0,-20.14589500427246,0.0,100.0
30,-24.168638229370117,0.0,74.0,-29.587175369262695,4.240664005279541,0.29871872067451477,-5.643550872802734,9.999999747378752e-05,100.0,-16.31901741027832,0.0,100.0
31,-24.36865234375,0.0,75.0,-28.868427276611328,4.80934476852417,0.2871219515800476,-5.775567531585693,9.999999747378752e-05,100.0,-16.29351806640625,0.0,100.0
32,-24.53180503845215,0.0,74.0,-28.597515106201172,4.75092077255249,0.2760414183139801,-5.973130226135254,9.999999747378752e-05,100.0,-12.13619613647461,0.0,100.0
33,-24.417566299438477,0.0,74.0,-28.097442626953125,3.9546802043914795,0.2653091549873352,-6.105910301208496,9.999999747378752e-05,100.0,-10.694415092468262,0.0,100.0
34,-24.375375747680664,0.0,74.0,-27.710744857788086,5.0791473388671875,0.2549930214881897,-6.323920726776123,9.999999747378752e-05,100.0,-9.188000679016113,0.10000000149011612,100.0
35,-24.437978744506836,0.0,74.0,-27.059310913085938,4.4979567527771,0.24503080546855927,-6.468457221984863,9.999999747378752e-05,100.0,-10.40580940246582,0.10000000149011612,100.0
36,-24.54119110107422,0.0,75.0,-26.42585563659668,3.7522614002227783,0.23547084629535675,-6.637409687042236,9.999999747378752e-05,100.0,-10.988897323608398,0.0,100.0
37,-24.759780883789062,0.0,74.0,-25.431549072265625,3.752758741378784,0.2262512445449829,-6.862871170043945,9.999999747378752e-05,100.0,-11.088691711425781,0.0,100.0
38,-24.848485946655273,0.0,74.0,-25.002891540527344,3.4435484409332275,0.21741777658462524,-6.961937427520752,9.999999747378752e-05,100.0,-7.596249580383301,0.0,100.0
39,-24.791133880615234,0.0,74.0,-23.95439910888672,3.3696887493133545,0.20893412828445435,-7.152200222015381,9.999999747378752e-05,100.0,-7.107665061950684,0.30000001192092896,100.0
40,-24.482501983642578,0.0,74.0,-23.38787269592285,2.9736225605010986,0.20076371729373932,-7.323018550872803,9.999999747378752e-05,100.0,-7.708407878875732,0.20000000298023224,100.0
41,-24.46622085571289,0.0,74.0,-22.511510848999023,3.268812894821167,0.19292239844799042,-7.4617018699646,9.999999747378752e-05,100.0,-7.348870754241943,0.0,100.0
42,-24.47063636779785,0.0,74.0,-22.110088348388672,2.7689359188079834,0.18546724319458008,-7.546127796173096,9.999999747378752e-05,100.0,-8.71944808959961,0.0,100.0
43,-24.325288772583008,0.0,74.0,-21.31108283996582,3.1119134426116943,0.1783408671617508,-7.610412120819092,9.999999747378752e-05,100.0,-7.763753414154053,0.0,100.0
44,-24.4293212890625,0.0,74.0,-20.869821548461914,2.3009257316589355,0.17150412499904633,-7.737420082092285,9.999999747378752e-05,100.0,-6.770163059234619,0.0,100.0
45,-24.404756546020508,0.0,74.0,-20.22549819946289,2.8241889476776123,0.1649351269006729,-7.824458122253418,9.999999747378752e-05,100.0,-7.3080267906188965,0.10000000149011612,100.0
46,-24.310089111328125,0.0,74.0,-19.677778244018555,2.1296181678771973,0.1586003303527832,-7.957278251647949,9.999999747378752e-05,100.0,-5.702475547790527,0.0,100.0
47,-24.260705947875977,0.0,74.0,-19.26108169555664,2.170860528945923,0.1524977833032608,-8.025313377380371,9.999999747378752e-05,100.0,-6.109640121459961,0.0,100.0
48,-24.282649993896484,0.0,74.0,-18.685428619384766,2.182363986968994,0.14666356146335602,-8.069572448730469,9.999999747378752e-05,100.0,-7.128093242645264,0.0,100.0
49,-24.334152221679688,0.0,73.0,-18.13821029663086,2.0432848930358887,0.14103327691555023,-8.203933715820312,9.999999747378752e-05,100.0,-6.587381839752197,0.0,100.0
50,-24.273963928222656,0.0,74.0,-17.424968719482422,2.1583354473114014,0.13565608859062195,-8.368700981140137,9.999999747378752e-05,100.0,-6.580289363861084,0.0,100.0
51,-24.36030387878418,0.0,74.0,-17.208770751953125,1.6920377016067505,0.13043220341205597,-8.488277435302734,9.999999747378752e-05,100.0,-6.801048755645752,0.0,100.0
52,-24.280012130737305,0.0,74.0,-16.439550399780273,1.8669673204421997,0.12537872791290283,-8.551165580749512,9.999999747378752e-05,100.0,-5.711655616760254,0.0,100.0
53,-24.147123336791992,0.0,74.0,-15.947169303894043,1.4563437700271606,0.12057220935821533,-8.58313274383545,9.999999747378752e-05,100.0,-6.633541584014893,0.0,100.0
54,-24.028194427490234,0.0,74.0,-15.668231010437012,1.5275003910064697,0.11594007909297943,-8.710643768310547,9.999999747378752e-05,100.0,-6.075242519378662,0.0,100.0
55,-23.832321166992188,0.0,74.0,-15.01535415649414,1.4169154167175293,0.11149154603481293,-8.857958793640137,9.999999747378752e-05,100.0,-5.504744529724121,0.0,100.0
56,-23.5484676361084,0.0,74.0,-14.500801086425781,1.1980632543563843,0.10719987004995346,-8.984673500061035,9.999999747378752e-05,100.0,-6.001499176025391,0.0,100.0
57,-23.348241806030273,0.0,74.0,-13.934128761291504,1.4374785423278809,0.10304596275091171,-9.04017162322998,9.999999747378752e-05,100.0,-5.6952738761901855,0.0,100.0
58,-23.258384704589844,0.0,74.0,-13.31508731842041,1.0440096855163574,0.0990460142493248,-9.253002166748047,9.999999747378752e-05,100.0,-5.6101813316345215,0.0,100.0
59,-23.150428771972656,0.0,74.0,-12.920299530029297,0.9418154954910278,0.09517303854227066,-9.452305793762207,9.999999747378752e-05,100.0,-5.348904132843018,0.0,100.0
60,-23.07451820373535,0.0,74.0,-12.332408905029297,0.9740473628044128,0.09144250303506851,-9.568604469299316,9.999999747378752e-05,100.0,-5.415358543395996,0.0,100.0
61,-22.784109115600586,0.0,74.0,-11.885809898376465,0.6900593042373657,0.08787406980991364,-9.677766799926758,9.999999747378752e-05,100.0,-4.751825332641602,0.0,100.0
62,-22.61670684814453,0.0,74.0,-11.259306907653809,0.7336465716362,0.08443397283554077,-9.862420082092285,9.999999747378752e-05,100.0,-4.951375961303711,0.0,100.0
63,-22.426456451416016,0.0,74.0,-10.792610168457031,0.5685775279998779,0.08115781843662262,-9.977883338928223,9.999999747378752e-05,100.0,-4.118426322937012,0.0,100.0
64,-22.424768447875977,0.0,74.0,-10.335206985473633,0.5859379172325134,0.07801292836666107,-10.005890846252441,9.999999747378752e-05,100.0,-4.457742691040039,0.0,100.0
65,-22.43482208251953,0.0,74.0,-9.539521217346191,0.5422863364219666,0.07499600946903229,-10.198504447937012,9.999999747378752e-05,100.0,-4.075037956237793,0.0,100.0
66,-22.452573776245117,0.0,74.0,-9.160799980163574,0.5052980780601501,0.07208306342363358,-10.30650520324707,9.999999747378752e-05,100.0,-3.8165602684020996,0.0,100.0
67,-22.400428771972656,0.0,74.0,-8.669090270996094,0.41486087441444397,0.0692809447646141,-10.370698928833008,9.999999747378752e-05,100.0,-4.169424057006836,0.0,100.0
68,-22.39617156982422,0.0,74.0,-8.114991188049316,0.4029751420021057,0.06658811122179031,-10.622655868530273,9.999999747378752e-05,100.0,-3.1201748847961426,0.0,100.0
69,-22.456453323364258,0.0,74.0,-7.597588539123535,0.3146146237850189,0.06399516761302948,-10.675931930541992,9.999999747378752e-05,100.0,-3.3902759552001953,0.0,100.0
70,-22.341854095458984,0.0,74.0,-6.979855537414551,0.32419726252555847,0.061527319252491,-10.621346473693848,9.999999747378752e-05,100.0,-3.644587278366089,0.0,100.0
