,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-218.25794982910156,0.0,74.0,-1.3444037437438965,0.06983496993780136,0.9716872572898865,-0.14501447975635529,9.999999747378752e-05,100.0,-219.0248260498047,0.0,100.0
1,-220.6044158935547,0.0,73.0,-0.8033649325370789,0.05949383229017258,0.9387204051017761,-0.31924930214881897,9.999999747378752e-05,100.0,-214.3594970703125,0.0,100.0
2,-222.3063507080078,0.0,58.0,0.15400218963623047,0.05133316293358803,0.8965190052986145,-0.5510531067848206,9.999999747378752e-05,100.0,-220.2364044189453,0.0,100.0
3,-221.1661834716797,0.0,61.0,0.8815292716026306,0.058917783200740814,0.8661240935325623,-0.7247715592384338,9.999999747378752e-05,100.0,-218.6282501220703,0.0,100.0
4,-221.2803497314453,0.0,56.0,1.9747825860977173,0.09015805274248123,0.8272153735160828,-0.9553439021110535,9.999999747378752e-05,100.0,-217.5941925048828,0.0,100.0
5,-221.20529174804688,0.0,58.0,2.7927987575531006,0.127639040350914,0.7991856336593628,-1.1291347742080688,9.999999747378752e-05,100.0,-216.9109344482422,0.0,100.0
6,-221.143798828125,0.0,57.0,4.101304054260254,0.1829468458890915,0.7632846832275391,-1.3599612712860107,9.999999747378752e-05,100.0,-224.004150390625,0.0,100.0
7,-220.82936096191406,0.0,56.0,5.181808948516846,0.2828848958015442,0.7374274730682373,-1.5321937799453735,9.999999747378752e-05,100.0,-220.53048706054688,0.0,100.0
8,-220.9152069091797,0.0,56.0,6.723508834838867,0.38639968633651733,0.7043108940124512,-1.7623943090438843,9.999999747378752e-05,100.0,-226.98776245117188,0.0,100.0
9,-221.18553161621094,0.0,56.0,7.908114910125732,0.5124775171279907,0.6804459691047668,-1.935760259628296,9.999999747378752e-05,100.0,-224.3531494140625,0.0,100.0
10,-221.24855041503906,0.0,55.0,9.522923469543457,0.6696097254753113,0.6498911380767822,-2.1660711765289307,9.999999747378752e-05,100.0,-221.93783569335938,0.0,100.0
11,-221.05538940429688,0.0,56.0,10.784045219421387,0.8656569719314575,0.6278703808784485,-2.339200258255005,9.999999747378752e-05,100.0,-241.47335815429688,0.0,100.0
12,-220.9791717529297,0.0,55.0,12.488571166992188,1.1097646951675415,0.5996899008750916,-2.565110445022583,9.999999747378752e-05,100.0,-227.63037109375,0.0,100.0
13,-221.08944702148438,0.0,56.0,13.839449882507324,1.4141764640808105,0.5793867707252502,-2.736973285675049,9.999999747378752e-05,100.0,-226.7216033935547,0.0,100.0
14,-220.8957061767578,0.0,55.0,15.645751953125,1.7613346576690674,0.5533658862113953,-2.971848487854004,9.999999747378752e-05,100.0,-263.0909423828125,0.0,100.0
15,-220.66835021972656,0.0,56.0,17.041234970092773,2.317444086074829,0.5345972776412964,-3.139103889465332,9.999999747378752e-05,100.0,-273.91485595703125,0.0,100.0
16,-220.49136352539062,0.0,56.0,18.929704666137695,2.5991036891937256,0.5105817317962646,-3.37570858001709,9.999999747378752e-05,100.0,-252.52328491210938,0.0,100.0
17,-220.5225372314453,0.0,55.0,20.313112258911133,3.0789923667907715,0.4933045506477356,-3.529271364212036,9.999999747378752e-05,100.0,-259.86297607421875,0.0,100.0
18,-220.58444213867188,0.0,55.0,22.230113983154297,3.4197700023651123,0.47121530771255493,-3.754821538925171,9.999999747378752e-05,100.0,-260.903076171875,0.0,100.0
19,-220.5902862548828,0.0,55.0,23.59926986694336,4.086800575256348,0.4553123116493225,-3.9004054069519043,9.999999747378752e-05,100.0,-275.90045166015625,0.0,100.0
20,-220.8749542236328,0.0,55.0,25.468791961669922,4.657332897186279,0.4349592328071594,-4.107490062713623,9.999999747378752e-05,100.0,-270.26409912109375,0.0,100.0
21,-221.01492309570312,0.0,56.0,26.969097137451172,5.0277791023254395,0.42030689120292664,-4.269394874572754,9.999999747378752e-05,100.0,-297.7662658691406,0.0,100.0
22,-221.16661071777344,0.0,55.0,28.395061492919922,5.262216091156006,0.40620994567871094,-4.441299915313721,9.999999747378752e-05,100.0,-286.97808837890625,0.0,100.0
23,-221.27853393554688,0.0,55.0,30.269433975219727,5.982611179351807,0.3881310820579529,-4.641797065734863,9.999999747378752e-05,,,,100.0
24,-221.45254516601562,0.0,55.0,31.719852447509766,7.335892200469971,0.37504756450653076,-4.817501068115234,9.999999747378752e-05,,,,100.0
25,-221.7476806640625,0.0,55.0,33.661067962646484,7.022596836090088,0.35835000872612,-4.994763374328613,9.999999747378752e-05,,,,100.0
26,-222.09677124023438,0.0,56.0,35.00706481933594,6.7831196784973145,0.3463910222053528,-5.04454231262207,9.999999747378752e-05,,,,100.0
27,-221.90972900390625,0.0,55.0,36.97770690917969,7.85587215423584,0.33109769225120544,-5.253122806549072,9.999999747378752e-05,,,,100.0
