,iteration/success_rate,iteration/reward,iteration/dist_entrance,iteration/dist_bottom,algorithm_params/mean[0],algorithm_params/covariance_matrix_mean[0],algorithm_params/covariance_matrix_variance[0],algorithm_params/mean[1],algorithm_params/covariance_matrix_mean[1],algorithm_params/covariance_matrix_variance[1],algorithm_params/mean[2],algorithm_params/covariance_matrix_mean[2],algorithm_params/covariance_matrix_variance[2],algorithm_params/mean[3],algorithm_params/covariance_matrix_mean[3],algorithm_params/covariance_matrix_variance[3],algorithm_params/mean[4],algorithm_params/covariance_matrix_mean[4],algorithm_params/covariance_matrix_variance[4],algorithm_params/mean[5],algorithm_params/covariance_matrix_mean[5],algorithm_params/covariance_matrix_variance[5],algorithm_params/mean[6],algorithm_params/covariance_matrix_mean[6],algorithm_params/covariance_matrix_variance[6],algorithm_params/mean[7],algorithm_params/covariance_matrix_mean[7],algorithm_params/covariance_matrix_variance[7],algorithm_params/mean[8],algorithm_params/covariance_matrix_mean[8],algorithm_params/covariance_matrix_variance[8],algorithm_params/mean[9],algorithm_params/covariance_matrix_mean[9],algorithm_params/covariance_matrix_variance[9],iteration/success_rate_full
0,0.0,93.24272918701172,0.3831704258918762,0.3482376039028168,-0.7548214793205261,0.11856764554977417,0.09549650549888611,0.9211177229881287,0.10476265102624893,0.08830653876066208,0.43467968702316284,0.11668024212121964,0.09410231560468674,-0.541617214679718,0.11571601033210754,0.08722171187400818,1.0337353944778442,0.08746388554573059,0.09555407613515854,0.8714955449104309,0.09171759337186813,0.07918018847703934,0.37890931963920593,0.10431550443172455,0.0803704783320427,1.3928616046905518,0.09077489376068115,0.09321866929531097,-2.0050816535949707,0.1356811225414276,0.12668579816818237,0.28757572174072266,0.09522508829832077,0.08459731936454773,0.0
1,0.0,93.95417785644531,0.36839213967323303,0.33939361572265625,-1.2419884204864502,0.11279730498790741,0.10302406549453735,0.7523010969161987,0.11298520863056183,0.0821060761809349,-0.48463863134384155,0.12743782997131348,0.10136249661445618,-0.2638781666755676,0.09478357434272766,0.07643043994903564,1.6661124229431152,0.08419180661439896,0.10163307189941406,0.9023879170417786,0.07940108329057693,0.07554011791944504,1.54941987991333,0.0887877568602562,0.09411036968231201,0.7967784404754639,0.08898061513900757,0.09838473051786423,-2.615717649459839,0.14845192432403564,0.1525658816099167,0.07147742062807083,0.08044125884771347,0.08250382542610168,0.0
2,0.0,94.43163299560547,0.35255691409111023,0.33060798048973083,-1.8833417892456055,0.12390632182359695,0.09530352056026459,0.010143489576876163,0.12410127371549606,0.08302119374275208,-0.5549511909484863,0.1306225061416626,0.09956168383359909,-0.49360159039497375,0.09499151259660721,0.06946846842765808,2.007002353668213,0.06275928765535355,0.11030971258878708,0.6387808918952942,0.08453093469142914,0.0753292590379715,1.369855523109436,0.08983579277992249,0.09120974689722061,0.5665373206138611,0.10090441256761551,0.09693776071071625,-4.194791793823242,0.19303204119205475,0.213679701089859,0.2584790587425232,0.07165439426898956,0.07664807140827179,0.0
3,0.0,95.53598022460938,0.2935486435890198,0.28506484627723694,-2.307222366333008,0.12788186967372894,0.10801402479410172,0.5809449553489685,0.13293571770191193,0.08365250378847122,-0.31234821677207947,0.14520756900310516,0.10193885862827301,-0.34676671028137207,0.10269034653902054,0.06865878403186798,4.595463752746582,0.05487986281514168,0.12501993775367737,1.339429497718811,0.08534252643585205,0.0742018073797226,1.7092920541763306,0.09254852682352066,0.08875874429941177,1.1591020822525024,0.10793118178844452,0.09475940465927124,-4.7943620681762695,0.20826107263565063,0.24121874570846558,-0.4837738573551178,0.06364810466766357,0.07897351682186127,0.0
4,0.0,95.99898529052734,0.16687023639678955,0.15004150569438934,-3.764352560043335,0.1329008787870407,0.1093897596001625,-0.22341620922088623,0.14476437866687775,0.08584155142307281,1.339126467704773,0.14551639556884766,0.11587758362293243,-1.05001699924469,0.09723976254463196,0.06933257728815079,5.327179431915283,0.0442812517285347,0.13361704349517822,0.46052220463752747,0.09509394317865372,0.07804326713085175,1.9967396259307861,0.08987106382846832,0.08704865723848343,2.064452648162842,0.1095750629901886,0.10071198642253876,-6.777506351470947,0.21518711745738983,0.24308668076992035,-0.9970459342002869,0.04525897279381752,0.0631973147392273,0.0
5,0.0,101.14965057373047,0.06492795050144196,0.08834553509950638,-4.618185043334961,0.14124326407909393,0.11888767033815384,1.183402419090271,0.13371413946151733,0.09009949862957001,0.6730672717094421,0.1327938437461853,0.10976852476596832,-1.564371943473816,0.1009821817278862,0.06967084109783173,5.399337291717529,0.03768211230635643,0.1340031921863556,0.5915324091911316,0.08567072451114655,0.07839453965425491,1.1081520318984985,0.09619328379631042,0.08079250156879425,3.184634208679199,0.099049411714077,0.08810529112815857,-7.754234790802002,0.21698340773582458,0.2596791684627533,-1.1453367471694946,0.037236299365758896,0.06110000982880592,0.10000000149011612
6,0.0,99.15977478027344,0.12449698895215988,0.15532787144184113,-6.010928630828857,0.14445409178733826,0.13330736756324768,2.049464464187622,0.12142980843782425,0.09349893033504486,1.1287308931350708,0.11421487480401993,0.09915752708911896,-2.2665772438049316,0.09415750950574875,0.06969871371984482,6.22223424911499,0.03848142549395561,0.14259251952171326,1.1837092638015747,0.07487800717353821,0.0724763348698616,1.1594973802566528,0.09370739758014679,0.08141282945871353,3.194934129714966,0.08353161811828613,0.07860691100358963,-8.138835906982422,0.2287120670080185,0.2747458517551422,-1.370198130607605,0.03271175175905228,0.06031370908021927,0.0
7,0.0,99.76969146728516,0.06891144812107086,0.0973682627081871,-6.38419246673584,0.12400858849287033,0.13754677772521973,2.1250998973846436,0.11663506925106049,0.09581498801708221,1.5625488758087158,0.10497070848941803,0.09651694446802139,-2.008376359939575,0.0857599675655365,0.06897386163473129,7.923099994659424,0.058102745562791824,0.1491682529449463,1.3328787088394165,0.056332334876060486,0.07226327806711197,-0.19205430150032043,0.08032336831092834,0.0862252488732338,4.286651611328125,0.07511164993047714,0.08561309427022934,-8.119300842285156,0.1826084852218628,0.2288426160812378,-1.4542678594589233,0.038755133748054504,0.055147647857666016,0.0
8,0.0,99.30014038085938,0.12778687477111816,0.17160849273204803,-7.706043720245361,0.12108030915260315,0.1403360664844513,0.9117061495780945,0.11808845400810242,0.09466614574193954,0.40488719940185547,0.11118187010288239,0.09860986471176147,-3.237931489944458,0.08245333284139633,0.06725771725177765,7.621766090393066,0.059109292924404144,0.1344219297170639,1.2614871263504028,0.061358533799648285,0.0678301751613617,-0.5482099056243896,0.0866536796092987,0.09024646133184433,5.207439422607422,0.0661548599600792,0.08730358630418777,-8.147254943847656,0.1774631291627884,0.21146473288536072,-2.37746000289917,0.04392949119210243,0.05396132543683052,0.20000000298023224
9,1.0,293.1450500488281,0.02910146489739418,0.01441339310258627,-7.7321014404296875,0.11201067268848419,0.1296359896659851,1.41655695438385,0.1191694438457489,0.09270705282688141,0.03536156192421913,0.10617654025554657,0.09332996606826782,-1.8013252019882202,0.08979155868291855,0.06566575914621353,9.235960960388184,0.06351957470178604,0.15473905205726624,1.359250545501709,0.06255913525819778,0.06563263386487961,-0.4345921277999878,0.07738958299160004,0.08185482025146484,5.433306694030762,0.07142341881990433,0.08409415930509567,-5.901834964752197,0.1822139024734497,0.22725701332092285,-3.379490375518799,0.039549458771944046,0.05595729500055313,0.0
