,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,time/fps
0,-14.32433795928955,0.12400028109550476,0.9232381582260132,-0.6750819087028503,9.999999747378752e-05,225.0,-141.05886840820312,126.0
1,-24.647884368896484,0.2490902990102768,0.843815267086029,-1.4191967248916626,9.999999747378752e-05,225.0,-150.78880310058594,114.0
2,-34.1395263671875,1.5609817504882812,0.7713668942451477,-2.1714813709259033,9.999999747378752e-05,225.0,-146.41021728515625,110.0
3,-42.3284912109375,0.33937734365463257,0.7051369547843933,-2.9228014945983887,9.999999747378752e-05,225.0,-141.4750518798828,101.0
4,-48.30264663696289,0.4140082597732544,0.644478440284729,-3.660365104675293,9.999999747378752e-05,225.0,-138.1183624267578,97.0
5,-53.28546142578125,0.3636501431465149,0.5890669226646423,-4.3736114501953125,9.999999747378752e-05,225.0,-133.9117431640625,95.0
6,-57.66474151611328,0.9211288690567017,0.5384958982467651,-5.108935832977295,9.999999747378752e-05,225.0,-134.96258544921875,93.0
7,-60.197879791259766,0.6140413284301758,0.4923418164253235,-5.855440139770508,9.999999747378752e-05,225.0,-131.56088256835938,92.0
8,-63.246463775634766,0.7151920199394226,0.45008718967437744,-6.595371723175049,9.999999747378752e-05,225.0,-129.1086883544922,90.0
9,-64.81090545654297,0.4959729313850403,0.41141489148139954,-7.272242069244385,9.999999747378752e-05,225.0,-132.82205200195312,90.0
10,-65.02046966552734,0.4949240982532501,0.37609148025512695,-8.108122825622559,9.999999747378752e-05,225.0,-126.0295639038086,91.0
11,-65.76466369628906,2.2991042137145996,0.3438204526901245,-8.778761863708496,9.999999747378752e-05,225.0,-120.728271484375,90.0
12,-62.86332702636719,0.5366256237030029,0.3143695890903473,-9.398962020874023,9.999999747378752e-05,225.0,-117.3853530883789,89.0
13,-65.2820816040039,0.4270506203174591,0.28748151659965515,-10.051408767700195,9.999999747378752e-05,225.0,-121.69001007080078,88.0
14,-62.34911346435547,0.49048078060150146,0.2628670930862427,-10.703693389892578,9.999999747378752e-05,225.0,-119.45757293701172,88.0
15,-62.97551727294922,0.29652899503707886,0.24034559726715088,-11.447907447814941,9.999999747378752e-05,225.0,-121.55440521240234,87.0
16,-60.2038688659668,0.2290041595697403,0.2197212427854538,-12.136293411254883,9.999999747378752e-05,225.0,-119.68451690673828,87.0
17,-60.81608200073242,0.24017944931983948,0.20085719227790833,-13.000266075134277,9.999999747378752e-05,225.0,-119.88613891601562,87.0
18,-59.46828842163086,0.15157407522201538,0.18361540138721466,-13.44205379486084,9.999999747378752e-05,225.0,-116.82084655761719,86.0
19,-52.41568374633789,0.19821825623512268,0.16785933077335358,-14.047123908996582,9.999999747378752e-05,225.0,-128.8909912109375,86.0
20,-56.29763412475586,0.13085779547691345,0.153455451130867,-14.88031005859375,9.999999747378752e-05,225.0,-122.37370300292969,87.0
21,-52.84184265136719,0.13773128390312195,0.14028090238571167,-15.748560905456543,9.999999747378752e-05,225.0,-123.89260864257812,86.0
22,-47.5461311340332,0.14117522537708282,0.1282442957162857,-16.220273971557617,9.999999747378752e-05,225.0,-126.52599334716797,86.0
23,-45.095848083496094,0.10188795626163483,0.11724803596735,-16.71481704711914,9.999999747378752e-05,225.0,-123.56409454345703,86.0
24,-46.632293701171875,0.08354458212852478,0.10719719529151917,-17.448673248291016,9.999999747378752e-05,225.0,-135.66712951660156,86.0
