,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/success rate
0,182.0,-2.7883355617523193,0.04202938452363014,0.9902103543281555,-0.032880935817956924,9.999999747378752e-05,50.0,-3553.290283203125,0.0,0.0
1,136.0,-3.883594274520874,0.17101812362670898,0.9705856442451477,-0.09962871670722961,9.999999747378752e-05,50.0,-2653.08056640625,0.0,0.0
2,99.0,-4.768965244293213,0.4542706608772278,0.9513713121414185,-0.16557063162326813,9.999999747378752e-05,50.0,-3653.1171875,0.0,0.0
3,101.0,-5.803253173828125,0.10252441465854645,0.9325363039970398,-0.23769037425518036,9.999999747378752e-05,50.0,-1754.96484375,0.0,0.0
4,90.0,-6.672104358673096,1.2670671939849854,0.9141045808792114,-0.29809972643852234,9.999999747378752e-05,50.0,-1251.94091796875,0.10000000149011612,0.0
5,92.0,-7.530672550201416,1.450439214706421,0.8960315585136414,-0.3717994689941406,9.999999747378752e-05,50.0,-353.4698486328125,0.0,0.0
6,95.0,-8.386822700500488,0.9941772222518921,0.8782958984375,-0.4291313886642456,9.999999747378752e-05,50.0,-1152.739013671875,0.0,0.0
7,91.0,-9.234230995178223,2.1783504486083984,0.8609506487846375,-0.5069541931152344,9.999999747378752e-05,50.0,-1354.47509765625,0.0,0.0
8,92.0,-9.729036331176758,1.640397548675537,0.8439892530441284,-0.5557447075843811,9.999999747378752e-05,50.0,-254.1273193359375,0.0,0.0
9,88.0,-10.29211139678955,1.7883567810058594,0.8273518085479736,-0.6086370348930359,9.999999747378752e-05,50.0,-54.27143096923828,0.0,0.0
10,90.0,-11.287266731262207,0.19863316416740417,0.811026930809021,-0.7034574151039124,9.999999747378752e-05,50.0,-854.2708740234375,0.0,0.0
11,92.0,-11.895025253295898,4.436368942260742,0.7950901389122009,-0.7414485812187195,9.999999747378752e-05,50.0,-54.935829162597656,0.0,0.0
12,89.0,-12.539441108703613,7.141059875488281,0.7794523239135742,-0.809546947479248,9.999999747378752e-05,50.0,-554.6084594726562,0.0,0.0
13,90.0,-13.005781173706055,0.21590614318847656,0.7641428709030151,-0.8908948302268982,9.999999747378752e-05,50.0,-656.1488037109375,0.0,0.0
14,88.0,-13.333332061767578,2.596163272857666,0.7491571307182312,-0.9545367360115051,9.999999747378752e-05,50.0,-55.62474822998047,0.0,0.0
15,89.0,-13.728550910949707,3.9099488258361816,0.7344470024108887,-0.9870902895927429,9.999999747378752e-05,50.0,-55.66290283203125,0.0,0.0
16,90.0,-14.569297790527344,0.3143301010131836,0.7200287580490112,-1.0873864889144897,9.999999747378752e-05,50.0,-56.180564880371094,0.0,0.014705882407724857
17,88.0,-14.852831840515137,3.565096616744995,0.705852746963501,-1.1553637981414795,9.999999747378752e-05,50.0,-55.83087158203125,0.0,0.02777777798473835
18,89.0,-15.635421752929688,0.2424308955669403,0.6919568181037903,-1.2082602977752686,9.999999747378752e-05,50.0,-56.56392288208008,0.0,0.02631578966975212
19,88.0,-15.43036937713623,7.651142120361328,0.6783662438392639,-1.2429732084274292,9.999999747378752e-05,50.0,-56.71855926513672,0.0,0.02500000037252903
20,89.0,-16.218507766723633,5.201292514801025,0.6650431156158447,-1.3534780740737915,9.999999747378752e-05,50.0,-56.33369827270508,0.0,0.02380952425301075
21,90.0,-16.22389793395996,0.3661746382713318,0.6520411968231201,-1.3852604627609253,9.999999747378752e-05,50.0,-56.41204833984375,0.0,0.022727273404598236
22,88.0,-16.54804229736328,0.30079981684684753,0.639245867729187,-1.4614671468734741,9.999999747378752e-05,50.0,-56.90062713623047,0.0,0.021739130839705467
23,89.0,-16.891672134399414,0.3336617648601532,0.6266918182373047,-1.494395136833191,9.999999747378752e-05,50.0,-56.627593994140625,0.0,0.02083333395421505
24,87.0,-16.894163131713867,0.5123375058174133,0.6144255995750427,-1.4960918426513672,9.999999747378752e-05,50.0,-57.294700622558594,0.0,0.019999999552965164
25,88.0,-17.188213348388672,5.41581916809082,0.6023581624031067,-1.6054989099502563,9.999999747378752e-05,50.0,-57.29230880737305,0.0,0.019999999552965164
26,89.0,-17.278200149536133,11.705390930175781,0.5906146764755249,-1.6827430725097656,9.999999747378752e-05,50.0,-57.546722412109375,0.0,0.019999999552965164
27,88.0,-17.509084701538086,10.410074234008789,0.5790566802024841,-1.7491008043289185,9.999999747378752e-05,50.0,-56.91762161254883,0.0,0.019999999552965164
28,88.0,-17.768823623657227,0.35172003507614136,0.5677443742752075,-1.8222500085830688,9.999999747378752e-05,50.0,-57.35546112060547,0.0,0.019999999552965164
29,88.0,-18.106487274169922,10.799779891967773,0.5567182302474976,-1.8310405015945435,9.999999747378752e-05,50.0,-58.279518127441406,0.0,0.019999999552965164
30,88.0,-17.969867706298828,6.922145843505859,0.5457878112792969,-1.8397761583328247,9.999999747378752e-05,50.0,-58.13330841064453,0.0,0.019999999552965164
31,89.0,-18.06083106994629,11.79312515258789,0.535097599029541,-1.8542280197143555,9.999999747378752e-05,50.0,-57.73335647583008,0.0,0.019999999552965164
32,88.0,-18.177433013916016,0.37966012954711914,0.5246030688285828,-2.0442848205566406,9.999999747378752e-05,50.0,-58.739112854003906,0.0,0.019999999552965164
33,88.0,-18.45061683654785,12.109567642211914,0.5143294930458069,-2.0576581954956055,9.999999747378752e-05,50.0,-57.849586486816406,0.0,0.019999999552965164
34,88.0,-18.46902084350586,0.44820845127105713,0.5042977333068848,-2.134101152420044,9.999999747378752e-05,50.0,-57.92555618286133,0.0,0.019999999552965164
35,88.0,-18.297245025634766,4.982037544250488,0.49444013833999634,-2.23588228225708,9.999999747378752e-05,50.0,-57.79555130004883,0.0,0.019999999552965164
36,89.0,-18.157655715942383,0.4681653380393982,0.4848070740699768,-2.311393976211548,9.999999747378752e-05,50.0,-58.08481979370117,0.0,0.019999999552965164
37,88.0,-18.31702423095703,7.174794673919678,0.47531524300575256,-2.2835137844085693,9.999999747378752e-05,50.0,-57.572837829589844,0.0,0.019999999552965164
38,88.0,-18.707447052001953,25.93907928466797,0.46600279211997986,-2.385938882827759,9.999999747378752e-05,50.0,-58.08689498901367,0.0,0.019999999552965164
39,88.0,-18.128814697265625,18.846317291259766,0.45690596103668213,-2.39847731590271,9.999999747378752e-05,50.0,-58.2735481262207,0.0,0.019999999552965164
40,88.0,-18.641027450561523,7.026080131530762,0.44792380928993225,-2.498408079147339,9.999999747378752e-05,50.0,-58.18596649169922,0.0,0.019999999552965164
41,89.0,-18.518966674804688,17.246105194091797,0.4391959011554718,-2.5288002490997314,9.999999747378752e-05,50.0,-57.742103576660156,0.0,0.009999999776482582
42,88.0,-18.46291732788086,5.577484130859375,0.43060994148254395,-2.6238439083099365,9.999999747378752e-05,50.0,-57.753929138183594,0.0,0.0
43,89.0,-18.256502151489258,3.837650775909424,0.4222174286842346,-2.533609628677368,9.999999747378752e-05,50.0,-57.35107421875,0.0,0.0
44,88.0,-18.306169509887695,0.42103707790374756,0.413992702960968,-2.694244623184204,9.999999747378752e-05,50.0,-57.846046447753906,0.0,0.0
45,88.0,-17.981287002563477,27.244136810302734,0.40592512488365173,-2.6770284175872803,9.999999747378752e-05,50.0,-57.76580047607422,0.0,0.0
46,89.0,-17.846675872802734,5.413043022155762,0.3980083167552948,-2.8116726875305176,9.999999747378752e-05,50.0,-57.68285369873047,0.0,0.0
47,88.0,-17.83020782470703,5.580921173095703,0.3902702331542969,-2.694180965423584,9.999999747378752e-05,50.0,-58.02837371826172,0.0,0.0
48,89.0,-17.711462020874023,0.3559901714324951,0.3827046751976013,-2.735238790512085,9.999999747378752e-05,50.0,-57.79443359375,0.0,0.0
49,88.0,-17.902856826782227,7.001507759094238,0.3752744793891907,-3.083118438720703,9.999999747378752e-05,50.0,-57.523773193359375,0.0,0.0
50,88.0,-17.72516441345215,1.753900408744812,0.3679547607898712,-2.933086395263672,9.999999747378752e-05,50.0,-56.70025634765625,0.0,0.0
51,89.0,-17.315237045288086,4.857524871826172,0.3608132600784302,-2.9989266395568848,9.999999747378752e-05,50.0,-56.74358367919922,0.0,0.0
52,88.0,-17.22930908203125,16.954208374023438,0.35379886627197266,-3.106987953186035,9.999999747378752e-05,50.0,-55.55866241455078,0.0,0.0
53,89.0,-17.800622940063477,8.975414276123047,0.34693095088005066,-2.9578795433044434,9.999999747378752e-05,50.0,-55.99326705932617,0.0,0.0
54,88.0,-16.92498779296875,7.092879295349121,0.3402176797389984,-3.3124494552612305,9.999999747378752e-05,50.0,-54.8206672668457,0.0,0.0
55,88.0,-16.914297103881836,10.665576934814453,0.3335793614387512,-3.2283689975738525,9.999999747378752e-05,50.0,-55.55780792236328,0.0,0.0
56,89.0,-16.974193572998047,6.72422981262207,0.32717111706733704,-3.1566197872161865,9.999999747378752e-05,50.0,-56.58616256713867,0.0,0.0
57,88.0,-16.863494873046875,11.321547508239746,0.32080310583114624,-3.3051953315734863,9.999999747378752e-05,50.0,-55.78717041015625,0.0,0.0
58,89.0,-16.680187225341797,6.964789390563965,0.3145226836204529,-3.271648406982422,9.999999747378752e-05,50.0,-55.490928649902344,0.0,0.0
59,88.0,-16.73921012878418,0.5424872636795044,0.30840447545051575,-3.286412239074707,9.999999747378752e-05,50.0,-54.461448669433594,0.0,0.0
60,88.0,-16.257183074951172,0.6048154830932617,0.3023955225944519,-3.3531808853149414,9.999999747378752e-05,50.0,-53.67285919189453,0.0,0.0
61,89.0,-16.04510498046875,0.5725589990615845,0.2965396046638489,-3.3844127655029297,9.999999747378752e-05,50.0,-54.5667839050293,0.0,0.0
62,88.0,-15.822026252746582,4.466144561767578,0.29078128933906555,-3.5177605152130127,9.999999747378752e-05,50.0,-55.580970764160156,0.0,0.0
63,89.0,-15.753310203552246,0.5020073056221008,0.2851273715496063,-3.4164304733276367,9.999999747378752e-05,50.0,-55.64501190185547,0.0,0.0
