,eval/mean_reward,eval/success_rate,time/fps,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/std,train/value_loss,eval/mean_ep_length
0,-8098.703125,0.0,216.0,0.01473585981875658,0.14842499792575836,0.20000000298023224,-2.8243088722229004,-0.39231204986572266,9.999999747378752e-05,0.14852944016456604,-0.017939092591404915,0.9909183979034424,0.39822259545326233,50.0
1,-6498.39306640625,0.0,197.0,0.014174843207001686,0.13080500066280365,0.20000000298023224,-2.7893168926239014,0.10195666551589966,9.999999747378752e-05,0.03834313899278641,-0.014666183851659298,0.9688762426376343,0.26198679208755493,50.0
2,-1947.0732421875,0.10000000149011612,192.0,0.007779207080602646,0.08786999434232712,0.20000000298023224,-2.7537319660186768,0.12269711494445801,9.999999747378752e-05,0.04444050416350365,-0.008038667030632496,0.9543673992156982,0.2093185931444168,50.0
3,2006.603271484375,0.20000000298023224,190.0,0.007181418593972921,0.07656999677419662,0.20000000298023224,-2.705399513244629,0.19211679697036743,9.999999747378752e-05,0.34392473101615906,-0.0053475950844585896,0.92780601978302,0.35646292567253113,50.0
4,-97.76103210449219,0.0,190.0,0.006560920272022486,0.0633699968457222,0.20000000298023224,-2.6698050498962402,0.21840810775756836,9.999999747378752e-05,0.0670023113489151,-0.0041037010960280895,0.9153250455856323,0.3531219959259033,50.0
5,102.5516128540039,0.0,190.0,0.007862366735935211,0.0611099973320961,0.20000000298023224,-2.629028081893921,0.21653735637664795,9.999999747378752e-05,0.2409208118915558,-0.003304721787571907,0.8959128856658936,0.44382956624031067,50.0
6,4104.92578125,0.10000000149011612,189.0,0.005768015515059233,0.045479997992515564,0.20000000298023224,-2.57918643951416,0.27178943157196045,9.999999747378752e-05,0.14377740025520325,-0.0025487691164016724,0.8715295791625977,0.715145468711853,50.0
7,3207.02099609375,0.20000000298023224,189.0,0.00640668161213398,0.050269998610019684,0.20000000298023224,-2.5350308418273926,0.27648550271987915,9.999999747378752e-05,0.21131257712841034,-0.0028548447880893946,0.854982852935791,0.7064257860183716,50.0
8,104.71797943115234,0.0,189.0,0.005639896262437105,0.04274499788880348,0.20000000298023224,-2.486478090286255,0.3221437931060791,9.999999747378752e-05,0.274092435836792,-0.002732671331614256,0.831685483455658,0.8614704012870789,50.0
9,956.9435424804688,0.10000000149011612,188.0,0.005495269317179918,0.0417650006711483,0.20000000298023224,-2.4320549964904785,0.3457539677619934,9.999999747378752e-05,0.8134380578994751,-0.00259333080612123,0.8099689483642578,1.0118374824523926,50.0
