index,dist_bottom,dist_entrance,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.17312372693500508,0.22362886294710077,0.0,13.0,2.9406549511980495,"[-4.958318205228315, -3.4571435146881204, -3.6698850298911667, -2.553324288633713, 96.6958536161598, -2.661812002375205, -2.520205514672055, -2.9312057263623235, -2.900112440419583, -3.306415704839909]",13.0,0.0,0.0,20.0,2021-09-04 14:46:55.114850
1,0.15100427554568344,0.20590666208088435,1.0,13.0,3.1328757186944336,"[96.38470280827094, -2.6847163786778867, 96.93724552177702, -4.011181072037005, -2.598578153512102, -2.784055848056193, -2.7227779083269303, -3.2081530388291, 97.25713989085605, -2.8983310601631924]",13.0,0.0,0.0,30.0,2021-09-04 14:46:55.921008
2,0.16847933553921668,0.21864390610838425,2.0,13.0,2.983393893424574,"[-5.216497372684237, -2.9397128496953986, -2.290345644243014, -2.9280205078424943, -2.6979944911992444, -2.8636790357104007, -4.309657503731242, -3.157109310909945, -1.9754962687335655, -3.514096778678936]",13.0,0.0,0.0,40.0,2021-09-04 14:46:56.729824
3,0.06881816678718986,0.06832549931259788,3.0,13.0,7.589128728023023,"[-3.3235678759169702, -3.416816660433269, -3.4572548451060854, -3.128297016967238, -4.983315742668923, -3.052309017217483, -3.1789913682579916, -2.8573727464585548, -2.9336210785903627, -2.7066385152441854]",13.0,0.0,0.0,50.0,2021-09-04 14:46:57.541350
4,0.1366918024687839,0.19038744328114882,4.0,13.0,3.063722033689936,"[-2.621147502570787, -2.9289535439089547, 97.10189140832091, -2.8555781197525847, -2.5313889772077993, -3.907730461030504, -2.5560496935842365, -3.861327103495703, 96.96623324711715, -2.7812490323525396]",13.0,0.0,0.0,60.0,2021-09-04 14:46:58.352233
5,0.1533151093582609,0.20602015955148076,5.0,13.0,3.3100522066100546,"[-2.97717455536599, -2.588724352026207, 95.33248059517891, -2.8883680146923116, -3.4087633300854554, -2.406705165425281, 97.2409551436268, 96.7704050550791, 96.70882296689133, -2.578627698970665]",13.0,0.0,0.0,70.0,2021-09-04 14:46:59.165030
6,0.21080596299330326,0.26668530738261337,6.0,13.0,2.4161347957155823,"[97.03971839705468, -4.738922878089276, -2.902318266443737, -3.3932140717296972, -3.236402148532432, 96.33083548001571, -4.50933441724964, -2.654868391160651, -4.439730849491286, -2.2219563193157255]",13.0,0.0,0.0,80.0,2021-09-04 14:46:59.974007
7,0.18790347578802802,0.23623407913257335,7.0,13.0,2.616352005819813,"[-3.9813564433756077, -2.808055449339738, -2.8547056340506805, 97.37483062282712, -3.077700464306131, -2.811998200431715, -3.259428376506105, -2.624025963293738, -3.914300177870978, -3.8213538962155855]",13.0,0.0,0.0,90.0,2021-09-04 14:47:00.794761
8,0.19026171802191158,0.24259660522440565,8.0,13.0,2.666628995861537,"[96.19618010272303, -3.328181917826011, -3.2337635057062255, -2.749358232773995, -3.196267751719069, -2.322073882448522, -2.533481456832155, -3.730317447960769, -2.6770491113162835, 94.69580835058039]",13.0,0.0,0.0,100.0,2021-09-04 14:47:01.586837
9,0.1432642210847374,0.1991495441035033,9.0,13.0,3.5108532648030604,"[-4.623343803780162, -2.684743548750643, -4.434672222707406, -2.812323608916207, -3.177203730502817, 97.06886966580055, -5.598892568112107, -3.242328763020952, -2.2404978365727723, 96.7673583637657]",13.0,0.0,0.0,110.0,2021-09-04 14:47:02.385429
