index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,0.0,55.72734385587939,"[-55.38486399814602, -54.10008873050004, -53.63790619908165, -55.65347289256407, -53.68953222835925, -55.11849620199599, -53.381217258256775, -55.50778109571198, -55.50385313323857, -54.27689261958034]",0.0,0.0,0.0,20.0,2021-09-14 19:02:16.427711
1,1.0,0.0,56.8673134334473,"[-4.465160757005075, -57.05451823926765, -53.96070278491599, -56.99836886125955, -54.25860331728779, -56.04911374057793, 13.80929538098847, 343.02919212418647, -55.76983006746602, -55.518742532407444]",0.0,0.0,0.0,30.0,2021-09-14 19:02:17.261728
2,2.0,0.0,57.20163948497836,"[-55.77266021092469, -55.11605726683168, -58.95276993770251, 23.90233298090889, -56.07925724698833, -54.81863527096049, -57.45391881682107, -56.20916512559297, -55.07732075369131, -56.44419828857859]",0.0,0.0,0.0,40.0,2021-09-14 19:02:18.079257
3,3.0,0.0,58.462619353197624,"[-55.80887100729067, -59.64814673922478, -58.48353177144113, -47.06283276358131, -56.897174844882635, -56.07979721586473, -54.66055630546985, -55.16416333654526, -57.140670118592965, -46.461384693781966]",0.0,0.0,0.0,50.0,2021-09-14 19:02:18.892208
4,4.0,0.0,61.01112849578513,"[-60.515120063388565, -46.20751315913434, -24.12318443727615, -60.527963615209245, -61.74411706550568, -56.11974469475886, -59.09451497316326, -58.95339671837273, -59.19890849756348, -57.90986315172229]",0.0,0.0,0.0,60.0,2021-09-14 19:02:19.706635
5,5.0,0.0,60.92527060138026,"[-60.13872189606955, -59.86727519805688, -57.59097630582753, -62.51026540794302, -58.90734501093398, -59.69389419914942, -49.60747940371983, -57.30602175388956, 3.9955464312164337, -47.369563236347744]",0.0,0.0,0.0,70.0,2021-09-14 19:02:20.521829
6,6.0,0.0,62.17516034942756,"[-50.16256582116382, -60.76306826200447, -57.642626885045956, -61.6960040123538, -51.613324556472165, -48.40093527005653, -59.52556713336603, -56.37492463715586, -36.52201771276223, -60.23534512884498]",0.0,0.0,0.0,80.0,2021-09-14 19:02:21.337197
7,7.0,0.0,64.30073763205749,"[-63.08891600017548, -59.27832970553057, -58.07987436205508, -58.28317201122937, -63.06682667546709, -57.1242217273544, -45.18601262302814, -62.314895596127464, -59.52340631788497, -64.74206823082369]",0.0,0.0,0.0,90.0,2021-09-14 19:02:22.152654
8,8.0,0.0,64.80412848288644,"[-64.12553307734741, -60.53394974200444, -61.94617453520875, -64.15869999844107, -64.07114362769175, -59.15389022074694, -64.75399158535281, -59.955507524488425, -50.77986253054923, -64.77462565217633]",0.0,0.0,0.0,100.0,2021-09-14 19:02:22.962586
9,9.0,0.0,65.14451291470222,"[-61.04658575992126, -64.35709335904929, -62.467283037392676, -61.26326825621987, -64.35672460711531, -65.33230458291942, -60.72387137879204, -63.38515861543199, -63.08732280420365, -57.95667299719893]",0.0,0.0,0.0,110.0,2021-09-14 19:02:23.776267
10,10.0,0.0,66.12860941021698,"[-64.29153681535857, -63.11946452511415, -64.02857991165365, -65.01478561121881, -66.55687549289713, -65.5260072184888, -77.07383753168101, -63.65021363817913, -64.41391065483825, -64.88653078272527]",0.0,0.0,0.0,120.0,2021-09-14 19:02:24.590912
11,11.0,0.0,77.07609987815582,"[-70.70690822922593, -66.84343601253546, -201.20729600439947, -65.17635009604457, -64.55266959788172, -66.57005444472091, -577.4416927233716, -66.15308802025889, -67.98235674277575, -65.51264902321782]",0.0,0.0,0.1,130.0,2021-09-14 19:02:25.411719
12,12.0,0.0,78.54499304495938,"[-579.4349067008432, -579.1222552213326, -70.79078989863739, -67.27172754731713, -85.82334872848561, -64.09607007726603, -51.54607794921926, -65.03538620813664, -65.64583970802867, -64.98092669437867]",0.0,0.0,0.2,140.0,2021-09-14 19:02:26.234390
13,13.0,0.0,78.15249094079724,"[-65.50187095467106, -48.122415353028536, -562.931170491189, -199.52245881232525, -56.27478931868825, -74.68855420098599, -78.50515184465894, -64.8827428793004, -581.67233786327, -41.383583947881064]",0.0,0.0,0.2,150.0,2021-09-14 19:02:27.058707
14,14.0,0.0,78.20861013073208,"[-60.94076099922016, -64.91134703768225, -73.63392840527307, -65.16892902682555, -63.930233243328885, -53.109505081282855, 271.562197437509, 273.449198550518, -72.47796375441891, -585.9178307609118]",0.0,0.0,0.1,160.0,2021-09-14 19:02:27.882260
15,15.0,0.0,566.4678820059935,"[-72.25403431291723, -73.23592708009522, -65.82207041353263, -62.658427570792455, -63.95441136026001, -67.41974154085707, -69.53889480066309, -73.12055767055811, -75.74505016997603, -65.85016168156189]",0.0,1.0,0.0,170.0,2021-09-14 19:02:28.698092
16,16.0,0.0,78.15263302127678,"[-73.86258063796224, -73.39617624277952, -583.4866058278049, -77.71579289243648, -76.22838001763945, -61.541965243609845, -78.19391594403369, -64.51453581539067, -77.28259567972349, -61.87437526067569]",0.0,0.0,0.1,180.0,2021-09-14 19:02:29.513640
17,17.0,0.0,75.97466431724607,"[-66.85855019594335, -71.55828858952326, -75.34869414642897, -76.38950595344625, -573.0929147282066, -67.82861850345046, -292.7426100508024, -63.269915885445975, -75.19753352283156, -64.87007629468006]",0.0,0.0,0.1,190.0,2021-09-14 19:02:30.336401
