index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,4.0,1.9114212848272583,"[-1.9117540132676016, -1.8773845741120223, 98.01221211504551, -1.8997025228627098, -1.9079021578306892, 98.12600306782615, -1.90484223216315, -1.8833592331856657, -1.9006833817914948, -1.8611214703915924]",20.0,0.0,0.0,20.0,2021-09-14 17:12:27.095074
1,1.0,4.0,1.9477334659886125,"[-1.9029432902526626, -1.876141373450768, -1.843459062622352, -1.9255084735338988, -1.904913633511451, -1.8988022158567144, -1.920471275749001, -1.9660779423985377, -1.9091296913554727, -1.9171944394758547]",20.0,0.0,0.0,30.0,2021-09-14 17:12:27.905533
2,2.0,4.0,1.9837796330956359,"[-1.8813203493595028, -1.956294246874995, -1.9304218115492617, -1.9678869079277181, -1.9694404616078147, -1.9262800840387844, -1.9349095108960057, -1.9071174270517892, -1.9954721994132336, -1.932241692869541]",20.0,0.0,0.0,40.0,2021-09-14 17:12:28.717762
3,3.0,4.0,2.011267805866623,"[-2.016482583122494, -2.0108754766954293, -2.0059752578742467, -2.007859578761312, -1.9981979746366254, -1.9821258826512032, -1.9314545377908305, -1.959606021834484, -1.9842478059290782, -1.9238523819936133]",20.0,0.0,0.0,50.0,2021-09-14 17:12:29.529791
4,4.0,4.0,2.0326404482955818,"[-2.0011417577976864, -2.006536618537144, -1.9931625457457065, -2.010919178212603, -2.0194543901709188, -2.0128452390986133, -1.9834430935325789, -2.041238553789872, -2.0028775232208402, -1.941830350592889]",20.0,0.0,0.0,60.0,2021-09-14 17:12:30.346438
5,5.0,4.0,2.083209926760284,"[-2.011153324449529, -1.99977780739765, -1.9507133643337113, -2.02572342743414, -2.091020292757589, -1.9868420868005108, -2.035393380645587, -2.032517705154752, -1.9822935696207882, -2.001591637065237]",20.0,0.0,0.0,70.0,2021-09-14 17:12:31.165647
6,6.0,4.0,2.0896590694945805,"[-2.0711770472424726, -2.102150144590847, -2.02939856820535, 97.44671667001188, -2.0650940075415054, -2.0640234798620085, -1.9725877531174376, -2.037013836487518, -2.037829673134901, -2.0744010091431817]",20.0,0.0,0.0,80.0,2021-09-14 17:12:31.981839
7,7.0,4.0,2.260528358422933,"[-1.9936083181199034, -2.029810210090868, -2.281731923372446, -1.944367031900875, -2.0677670545973714, -2.075860359360328, -2.0474957220815666, 97.40472341736732, -2.233759475314563, -2.097975423181323]",20.0,0.0,0.0,90.0,2021-09-14 17:12:32.791268
8,8.0,4.0,2.9025979971868976,"[-2.565924022268556, -1.98090525528147, -2.103048459137739, -2.01161474127576, -2.051985455194845, -1.8986016066407025, -2.0550449796268264, -2.0716316387530718, 97.90797948436625, -3.284639137208401]",20.0,0.0,0.0,100.0,2021-09-14 17:12:33.619937
9,9.0,4.0,2.798488140817463,"[98.01148358503308, -1.975692576799506, -2.0528811206014237, -2.118140153712572, 97.99046172343077, 97.80874039664971, -2.212412475175372, -2.163795790826806, -2.381331842786933, -1.9487811806947635]",20.0,0.0,0.0,110.0,2021-09-14 17:12:34.449906
