index,dist_bottom,dist_entrance,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.11870819215887446,0.15752326045500734,0.0,16.0,4.48145709674273,"[-3.2615510666262053, -2.4703863749685224, -4.336315232426334, -3.570716489828146, -3.4893398208750575, -3.2578388197960253, -3.3350540613047692, -6.2304385928168715, -4.150987372135421, -2.4442005838968175]",16.0,0.0,0.0,20.0,2021-09-04 15:21:07.412975
1,0.1753261989809768,0.2167566628480115,1.0,16.0,3.0274963261459926,"[-3.701323671137663, -3.2767807922014645, -4.3009218124565765, 96.74985861912558, -3.5155741917927927, -3.158904920317057, -3.9970179699447383, -5.16421320359627, -2.8541032358296934, 94.48566458560236]",16.0,0.0,0.0,30.0,2021-09-04 15:21:08.220172
2,0.14608746295276928,0.19918758302768239,2.0,16.0,3.3274447696783245,"[-4.519549054768349, 97.15770802694581, -1.8890902351717895, -3.1356461317438895, -4.430261065417033, 95.8644866011746, -2.8701988936390928, 95.04600513046064, -3.671115177826087, 95.96937191277487]",16.0,0.0,0.0,40.0,2021-09-04 15:21:09.028550
3,0.07934589708499776,0.05220601667279133,3.0,16.0,7.376759707214704,"[-3.260666141553674, -2.3967401611009866, -3.1132991117031414, -4.543765700972809, -4.179500763817834, -5.022175784424372, -3.2599779126182877, -4.204965047728303, -3.990301057626054, -2.8390030914899014]",16.0,0.0,0.0,50.0,2021-09-04 15:21:09.830718
4,0.15932732932460675,0.20829297226933102,4.0,16.0,3.1901658572702085,"[-2.5331285987984953, -5.033883006371347, 95.2663691051956, -3.2620202862021843, -5.891742112703925, -3.259231408375139, -2.8280960147329166, -2.6240802407199046, 97.33641811934848, -4.938236290613528]",16.0,0.0,0.0,60.0,2021-09-04 15:21:10.638055
5,0.16163921263099806,0.2077579921172992,5.0,16.0,3.2594051790214635,"[-2.6398732650485925, -3.552343185585635, -2.7404435040940194, -3.579957760740645, -3.152931564008762, -4.3992916006473, -2.7143648356340857, -3.0323771423916406, -4.137435345585706, -2.5484577748731048]",16.0,0.0,0.0,70.0,2021-09-04 15:21:11.443232
6,0.14125270800677237,0.1875848621364665,6.0,16.0,3.6594289611822,"[-2.6001463572007943, -4.518946910266771, -3.1668538462438818, -2.8235161052375877, -4.983981688699627, -3.9756459414223815, -3.2127855528337146, -2.9361104568704386, -2.3126762569181354, -2.4192522107161976]",16.0,0.0,0.0,80.0,2021-09-04 15:21:12.246208
7,0.08469866327883617,0.12409370159977191,7.0,16.0,5.498232728520901,"[-3.8791684372779556, -4.18358376054586, -2.548851087011834, -5.140460437913672, -2.3430637824419827, -4.383570049944653, -3.260600011163677, -4.8424480963812035, -4.18224258906939, -2.7880940199371578]",16.0,0.0,0.0,90.0,2021-09-04 15:21:13.049084
8,0.1464494159652776,0.1941515675238511,8.0,16.0,3.496206857731928,"[-3.6637141371926236, -3.6828856247266377, -3.4502558769320006, -5.470002457943295, -3.2549373671858057, -5.3436082297261, -4.780790973790729, -4.085033026866162, -4.923624301950491, -3.262914994670769]",16.0,0.0,0.0,100.0,2021-09-04 15:21:13.855931
9,0.06640653333315827,0.08492255943742025,9.0,16.0,6.925119798609733,"[-4.356695975784592, -3.7214533728534955, -2.8685112064309157, -3.2490980943816377, -4.658823177511985, -8.082875167229098, -2.8775524356070434, -3.3220611865503913, -2.8913795728463936, -3.3484555638806532]",16.0,0.0,0.0,110.0,2021-09-04 15:21:14.656915
10,0.07451434115621254,0.11501453182175714,10.0,16.0,5.7712782485808445,"[-3.1191125154650168, -2.3825222854256123, -4.229881673532241, -3.3978771980051423, -3.566004589012248, -3.2624323595307767, -3.263771220481924, -4.404438869416427, -3.096450800462356, -3.259748400934354]",16.0,0.0,0.0,120.0,2021-09-04 15:21:15.452751
11,0.16481365992694555,0.18321317995328656,11.0,16.0,3.904442328465259,"[-3.262821426458039, -4.5357352253615, -3.554995730321429, -3.2609249561605163, -3.179033735148685, -4.738200776597514, -3.794065052374777, -4.499582393301765, -4.408145747663501, -4.132685913250698]",16.0,0.0,0.0,130.0,2021-09-04 15:21:16.249719
12,0.16289606786557334,0.21303357657720354,12.0,16.0,3.1650203201438774,"[-3.9215197629168803, -2.6945324719064576, -5.6186564423538865, -3.506253718896221, -3.7674763223150243, -2.372338677101559, -3.4795006211196253, -3.4889767130667644, -3.725863589476037, -4.155864210128845]",16.0,0.0,0.0,140.0,2021-09-04 15:21:17.046499
13,0.11310918777872406,0.1378395137664849,13.0,16.0,4.985085191646449,"[-5.267054330942105, -6.589715813258373, -4.536427587459223, -2.9093326842240095, -3.6547398896203203, -3.4087124081555897, -3.4110659634104286, -4.460757987111137, -2.995574432005674, -3.380985352685275]",16.0,0.0,0.0,150.0,2021-09-04 15:21:17.836943
14,0.14587903182138398,0.1899451093112388,14.0,16.0,3.6179149241747095,"[-3.3251585551069476, -4.101874260609073, -4.41446136111193, -4.318545446982664, -4.610591054667462, -3.6439982032403155, -3.966283577184697, -3.4298199454413227, -5.042800094751252, -6.403870166318413]",16.0,0.0,0.0,160.0,2021-09-04 15:21:18.630921
15,0.18412750409044507,0.23251267583057156,15.0,16.0,2.726144516086954,"[-4.286416550167444, -3.8464681396755016, -2.9422898550732364, -3.9926624035701943, -2.42876020905199, -3.7754130794540446, -6.776580480859885, -3.237300990223372, -3.4143496465648218, -3.9343619952872086]",16.0,0.0,0.0,170.0,2021-09-04 15:21:19.459853
16,0.18048628521281676,0.22601070092159786,16.0,16.0,2.8604587127548546,"[-2.731228888524728, -2.9565228031737774, -3.104077121196801, -5.475021225285967, -4.339109850262244, -3.0304414857281645, -2.805749152048873, -3.023689740287164, -2.722290314145175, -2.1802275118986056]",16.0,0.0,0.0,180.0,2021-09-04 15:21:20.262644
17,0.15615775945162214,0.20308442643727134,17.0,16.0,3.2218409831615435,"[-3.1002192229182577, -4.182380344536372, -4.487120126436915, -7.690265130512628, -4.658344924562515, -4.955996387328691, -4.016456004818579, -2.9815571938360423, -2.6214527997428307, -6.088536403420432]",16.0,0.0,0.0,190.0,2021-09-04 15:21:21.060531
18,0.11177201786859872,0.1282171979177106,18.0,16.0,5.110546739257011,"[-3.6452499004020633, -2.73989504941397, -3.703310357110292, -3.148761923468939, -3.1239711479951153, -2.696321074604383, -3.2895361402096928, -5.002549858038152, -4.7934634827973905, -3.432686600352984]",16.0,0.0,0.0,200.0,2021-09-04 15:21:21.860542
19,0.15143980037825922,0.20699384529725653,19.0,16.0,3.3775541108300313,"[-4.322852879245573, -6.079644268258256, -5.005427944196571, -5.769846193721613, -2.963473351546378, -4.480967498049845, -4.338612035127041, -4.05691611419396, -3.3536332730049825, -3.786897943648323]",16.0,0.0,0.0,210.0,2021-09-04 15:21:22.671212
20,0.1334403781698173,0.1860563823022604,20.0,16.0,3.632345978349114,"[-3.429883768865741, -3.0179529085236294, -5.198778419962118, -4.600158885165466, -3.3654239308208704, -4.058155561725316, -3.4711546429843505, -2.6352525814689245, -3.8640664785776635, -4.397714838955549]",16.0,0.0,0.0,220.0,2021-09-04 15:21:23.472857
21,0.19317334495068514,0.24807886043122473,21.0,16.0,2.550800386898812,"[-4.2664915565640875, -2.944862950755275, -4.155585537826097, -2.8993014174470404, -6.500497329762882, -4.300157373195071, -2.708025169173885, -3.1107440130006947, -2.6725788578659966, -4.052036806837815]",16.0,0.0,0.0,230.0,2021-09-04 15:21:24.282444
22,0.08783041542031313,0.10019485090294097,22.0,16.0,6.096354198838441,"[-4.218734038006453, -3.095988815482323, -2.645325836879618, -3.3028516797275294, -2.971051708046313, -5.106027277898266, -4.400504412308199, -3.4539744011876614, -4.657885656215343, -2.7313100001519395]",16.0,0.0,0.0,240.0,2021-09-04 15:21:25.084688
23,0.14515656273302754,0.20104254552858863,23.0,16.0,3.1347213273085526,"[-2.628721681667204, -3.6351845141532158, -3.404097062691123, -3.9359592310392557, 97.13074277948218, -3.5841660589661517, -4.2384845080933164, -3.1449064453150397, -4.070611329441938, -3.008794053312446]",16.0,0.0,0.0,250.0,2021-09-04 15:21:25.886041
24,0.0771328751276387,0.12350172644761338,24.0,16.0,5.814776290402068,"[-3.378317920711225, 94.65718010160543, -4.688665928965834, -3.507644514168724, -3.8526856919986248, -3.027222042587808, -2.9003300807432963, -2.545933700939626, -3.822547485328042, -3.425471706215708]",16.0,0.0,0.0,260.0,2021-09-04 15:21:26.688816
25,0.15516475918480446,0.19370913481895916,25.0,16.0,3.4147480096970986,"[-4.314359096471588, -4.851392638115902, -3.415166679376028, -5.550240103840711, -4.82526144621544, -3.818980175119541, -3.0375458680814234, -4.068161182652345, -3.3884740068628614, -4.218254889267513]",16.0,0.0,0.0,270.0,2021-09-04 15:21:27.490086
26,0.18028987191416887,0.23335626206642765,26.0,16.0,2.5532604687095386,"[94.2188229259429, -3.8208899783969326, -4.092219599427811, -5.57546930900124, -2.5074060113739183, -3.737266283313381, 95.23762388718049, -2.7294543726194798, -3.521854551669245, -4.8819975830281575]",16.0,0.0,0.0,280.0,2021-09-04 15:21:28.293703
27,0.1829788325676898,0.2373054100331088,27.0,16.0,2.7820342539780127,"[-4.1805765641658965, -3.9008730364352706, -2.735959611975782, -5.074349873252534, -4.368496809139162, -3.26902729883185, -2.613789363574587, -3.1951971465656133, 95.98261355711801, -2.6271138850536606]",16.0,0.0,0.0,290.0,2021-09-04 15:21:29.116213
28,0.18584400612744967,0.23921290106314957,28.0,16.0,2.7749669478504275,"[-4.2470520327078995, -3.6778612012124787, -2.6012508990355614, -3.7368316471695224, -2.7046816539135348, -2.985920456299405, -2.6908217466786133, -3.497370314003046, -3.6308457464416506, -4.4207780283518]",16.0,0.0,0.0,300.0,2021-09-04 15:21:29.925554
29,0.20437955670077743,0.2507571338568352,29.0,16.0,2.471847662529497,"[-2.703651841246183, -3.338016689584354, -4.611202993339837, -3.377416889445077, -4.810024529203967, -3.838179668902558, -5.660110075044881, -2.774100258036965, -2.6356151730291777, -2.8456442810917606]",16.0,0.0,0.0,310.0,2021-09-04 15:21:30.734567
30,0.13943349792812926,0.19075307557634613,30.0,16.0,3.5982893303974572,"[-2.9745180603944537, -3.8248962485090865, -2.5734030026370047, -4.962750629400907, -2.659839066819126, -3.613360121744675, -2.6907145838616198, 96.69316014742776, -3.1302270988157006, -2.8671519911259082]",16.0,0.0,0.0,320.0,2021-09-04 15:21:31.563887
31,0.15032636268826555,0.18818409798368357,31.0,16.0,3.783425284724565,"[-3.8833895232686024, -2.7278811366278486, -4.579891589175359, -6.56997577356298, -3.708059827858333, -3.2488357524893887, -2.6805688074299123, -3.4853318073077206, 96.00150803243382, -2.9168078562342856]",16.0,0.0,0.0,330.0,2021-09-04 15:21:32.374637
32,0.09599678033315678,0.14418713227119215,32.0,16.0,4.684605051564305,"[-2.720195753644513, -2.6978120450957768, -4.688714977553472, 96.20541883547224, -2.538352109449095, -3.059130883701901, -4.5604980393834085, -4.43765358885258, -4.055684708993949, 95.57379669967416]",16.0,0.0,0.0,340.0,2021-09-04 15:21:33.173787
