,train/actor_loss,train/critic_loss,train/learning_rate,time/fps
0,0.014573361724615097,0.13353903591632843,9.999999747378752e-05,172.0
1,0.10344871878623962,0.09981076419353485,9.999999747378752e-05,151.0
