index,dist_bottom,dist_entrance,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.08614056054758501,0.11548184094637398,0.0,15.0,5.928471388583847,"[-3.445448031015319, -3.9428181202126273, -2.7245296183909917, -3.68663921897558, -4.30947278108975, -5.667380211806828, -1.7612741059005659, -3.1060594622228073, 97.49844502840837, -3.401240932616407]",15.0,0.0,0.0,20.0,2021-09-04 15:09:42.429564
1,0.1368173755691939,0.16378748673731236,1.0,15.0,4.362555218247607,"[-2.9810236073245884, 96.9432774395168, 97.18543143688518, -3.5118371577126286, -2.2682568620453667, -5.646110052938464, -3.7222646965963198, -3.0160698879401346, -3.170852965214502, -6.696124684538025]",15.0,0.0,0.0,30.0,2021-09-04 15:09:43.235700
2,0.08701543341487442,0.08521894727253237,2.0,15.0,5.559673493687298,"[-4.001688417366171, -3.0930255749933653, -3.6501106340623855, 96.871976039566, -5.146832180394722, -3.115184081263067, 94.38419895729132, -2.826767920669423, -5.0067842300416485, -2.6237265752390577]",15.0,0.0,0.0,40.0,2021-09-04 15:09:44.035487
3,0.1209732154361649,0.1594935786439262,3.0,15.0,4.1349345153861865,"[-2.3105247770599324, -3.2719978290256364, -3.139720457153863, -4.04404463124918, -3.0435292087637698, -4.863038450945288, -3.28645787928076, -4.989934891787155, -3.5620289106748553, -2.9979312526249835]",15.0,0.0,0.0,50.0,2021-09-04 15:09:44.841837
4,0.10961136422281889,0.16222324889078427,4.0,15.0,4.159927194507126,"[-2.238915869051001, -3.0876626834921366, -4.138050015846944, -3.2635261641541677, -4.14584216951301, -3.474334200445473, -4.115516120538611, -6.508009606403671, -3.613109343149304, -3.2643542769018454]",15.0,0.0,0.0,60.0,2021-09-04 15:09:45.644217
5,0.13243283166660788,0.18294670810834698,5.0,15.0,3.6464620293058325,"[-4.752677473599346, -4.111927706576284, -2.8255554434487, -2.6070998103373104, -3.3524555077865106, -2.821735972381253, -2.797336018827283, -3.416502154535386, -2.79943177589851, -2.854497870952591]",15.0,0.0,0.0,70.0,2021-09-04 15:09:46.449954
6,0.20626677770264384,0.2443102216095704,6.0,15.0,2.6241807376172086,"[-2.813125377275901, -3.8492852698860016, -3.297359576796632, -2.8700393801337647, -2.6056784475190145, -2.8464600120995733, -2.767019084647175, -2.5762784226501507, -6.558183074882757, 93.96446834209227]",15.0,0.0,0.0,80.0,2021-09-04 15:09:47.263685
7,0.12772078433205922,0.16902370373268197,7.0,15.0,3.6903044636258184,"[-4.9221125103176515, 94.19001168479089, -4.024067980643176, -3.0996497874777913, -4.672061615092885, -4.764191844452756, -4.310244859239209, 97.37878571356295, -2.8340940091826883, -2.6227785518983704]",15.0,0.0,0.0,90.0,2021-09-04 15:09:48.076813
8,0.12648317591459732,0.17549302578297532,8.0,15.0,4.058604958577626,"[95.956855784559, -2.894012994370326, 95.73186614788223, -6.645825921959952, -3.872966117658569, 94.92319480426588, -3.575802558067358, -3.6063683435567317, -3.70064822490397, 95.75854201495768]",15.0,0.0,0.0,100.0,2021-09-04 15:09:48.887800
9,0.1627852175301418,0.2146181330490852,9.0,15.0,3.3277907518708685,"[-2.626316062481085, -2.0965212844056964, -2.296841072676296, -2.609814457023476, -4.240839721048521, -2.787296046762863, -2.8490649981314937, -3.5164265549662788, -3.0880890018281786, -6.027244854972654]",15.0,0.0,0.0,110.0,2021-09-04 15:09:49.695417
10,0.18010584264763652,0.2301244616143366,10.0,15.0,3.0567527075637306,"[-4.303364329413486, -4.611287478393675, -2.9678932822478, -2.8831814540924374, -3.2392871877730536, -4.061651737311607, -2.753210698711958, 94.13871556854421, 95.8919896341252, -2.958554331751213]",15.0,0.0,0.0,120.0,2021-09-04 15:09:50.503667
11,0.08727965888111265,0.05324653431618014,11.0,15.0,6.295490604925964,"[-3.9599788399384144, 96.84384288323325, -7.7205988153755705, -2.6352240868970704, -3.0200124202742273, -2.523143184409959, -2.623059710570456, -4.0387988504727925, -2.684874200069276, -4.319321407508456]",15.0,0.0,0.0,130.0,2021-09-04 15:09:51.314207
12,0.12714554197689723,0.18242321838807196,12.0,15.0,3.5893676977670186,"[94.83887131146466, -2.9823226292064717, -4.06384807781418, -2.967748448713306, -4.717571912705939, -2.483402090616996, 95.95567681925436, -2.9311362212987886, -2.8980480842557776, -3.224617510234791]",15.0,0.0,0.0,140.0,2021-09-04 15:09:52.125395
13,0.1251287552033757,0.18026101352339705,13.0,15.0,3.5665746343133042,"[-3.345135945067886, -5.58826992997771, -4.318854938303489, 96.621149171051, -6.066823613436781, -3.9146260647982984, -2.855689619631213, -7.673804142802963, -4.75109535466497, -5.904253466854714]",15.0,0.0,0.0,150.0,2021-09-04 15:09:52.935526
14,0.0703610904433924,0.12468189380859579,14.0,15.0,4.676159309524964,"[-3.3735015268719457, -2.979248394799075, 97.57436501417979, -3.6880596019485035, -2.654670411017979, -2.6606838472664074, 96.52379199760837, -6.268312816786159, -3.4405398961136067, 94.31807824594726]",15.0,0.0,0.0,160.0,2021-09-04 15:09:53.739539
15,0.14415723447234943,0.18910556651851745,15.0,15.0,3.4720245576109803,"[96.97318596799671, -4.598557753223627, -4.0843929545365265, -3.8867958845043966, 95.2387906090911, -3.805427172381999, 97.28628851197469, 96.61942731770182, -3.17321682553434, 95.875576175632]",15.0,0.0,0.0,170.0,2021-09-04 15:09:54.551893
16,0.0981397086197397,0.13244692510274836,16.0,15.0,4.75074850203286,"[-2.4102468511216406, -3.455943097802276, -4.428985165365678, -2.6244335081091195, 96.39286503001586, -4.156950461704526, -3.8629069544095818, -3.0151339074705015, -4.939382961175188, 96.21006559592519]",15.0,0.0,0.0,180.0,2021-09-04 15:09:55.364914
17,0.16933426633717352,0.21872797056953305,17.0,15.0,3.0475819235457977,"[-2.708001038167758, -2.691160901240046, -3.6685678078255224, -4.628602182780581, -3.9487161339513883, -4.5875801654029305, -3.4743396347845104, 97.06054064656674, 96.68285217928535, 97.37526868857312]",15.0,0.0,0.0,190.0,2021-09-04 15:09:56.175652
18,0.06884514950684585,0.1021246280623185,18.0,15.0,5.919327383613735,"[-2.7655680235279805, 96.70317346577303, -2.806320610208283, -3.2472659225560134, -2.965061200283641, -6.410076795236032, -2.7341022746968373, -3.385539457575802, -2.850031558484376, -3.1537631070154903]",15.0,0.0,0.0,200.0,2021-09-04 15:09:56.983143
19,0.07859370444230841,0.1260014695102778,19.0,15.0,5.1321155561959655,"[-3.1842029776006924, -3.639484725417041, -3.47148029187892, -3.085201622747989, -4.594405419449602, 94.45223164096947, -3.0727587297066736, -2.6416189188457238, 95.62936823368925, 94.54120318204373]",15.0,0.0,0.0,210.0,2021-09-04 15:09:57.790641
