index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,0.0,1.912643193608318,"[-1.920746575667789, 98.14207743724008, -1.876462605577794, -1.869452895345683, -1.9203470046559112, 97.90208691055568, -1.8860428047620283, -1.8758272299590286, -1.9369074933784507, -1.8663070188530135]",0.0,0.0,0.0,20.0,2021-09-14 17:16:49.172166
1,1.0,0.0,1.9739081729501713,"[-1.9396124497755707, -1.8692329216321346, -1.9985009426578095, -1.89906806132622, 98.10146414700398, -1.9713921757211006, -1.9677233585461158, 98.13048885160926, -1.918098742911541, -1.9288194833699202]",0.0,0.0,0.0,30.0,2021-09-14 17:16:50.015537
2,2.0,0.0,2.4130619483566447,"[-2.253060978809446, 98.12662071184891, -1.939859501259365, -1.9452034542968881, 98.07096280711099, -2.007553604540303, -2.521984009388481, 98.07547418819802, -1.9135674467638997, 97.97917133079007]",0.0,0.0,0.0,40.0,2021-09-14 17:16:50.836589
3,3.0,0.0,2.904590937061848,"[-2.454120382937844, -2.221985562051373, -2.57209987470809, 98.03590713244353, -2.535876137558506, -2.841951998814375, -1.9631969185252218, -2.008169519114263, 98.0989868709981, -2.8801018200710646]",0.0,0.0,0.0,50.0,2021-09-14 17:16:51.652871
4,4.0,0.0,3.0748126569567056,"[-2.0130960380732534, -3.281923617095641, -2.176193929671959, -2.5802645001661544, 97.77750256970917, -2.573624489796011, -1.9123359149431838, -2.0489711568644804, -1.9995784040347577, -2.021359562560807]",0.0,0.0,0.0,60.0,2021-09-14 17:16:52.472650
5,5.0,0.0,3.2766988432504314,"[-2.4208428937888815, -2.1028237139607184, -2.1924420987980784, -3.167705281021784, 97.25532225807586, -2.343419423947163, -3.0977949834174106, -2.695174706052353, -2.582448856180071, -1.9501235151617997]",0.0,0.0,0.0,70.0,2021-09-14 17:16:53.296178
6,6.0,0.0,3.238683780655095,"[98.07952462644398, -2.830389788106074, -2.946829122552072, -2.622752676851399, 96.78892501551745, -3.4635222486373176, -2.6306187334024207, 97.41690223762505, -3.235404168850955, -2.887684400978544]",0.0,0.0,0.0,80.0,2021-09-14 17:16:54.123014
7,7.0,0.0,8.63902348215903,"[-8.698251323174016, -3.095753837849091, 98.03630538744046, -3.1782451870477866, -3.080837039241965, -3.2851699407603903, -2.3654686272960332, -3.236110921528508, -3.2010001691405723, -2.7047958468210274]",0.0,1.0,0.1,90.0,2021-09-14 17:16:54.947990
8,8.0,0.0,2.597318065034335,"[-2.904245512817464, -3.220792734236362, 96.95833321225666, -2.1927035177582033, -2.8169515009988455, 98.04070939474968, -8.658358064648393, -3.233470534790804, -2.7985812318164265, -1.969356597184793]",0.0,0.0,0.1,100.0,2021-09-14 17:16:55.768987
9,9.0,0.0,3.1268399976096686,"[-8.73673795060319, -3.2342159593279236, -3.1496623979666527, 97.94493822877702, -1.9265082734242265, -3.291959157911816, -3.2278417914264135, -8.683907514077264, -2.6784796405476476, 97.02484640319153]",0.0,0.0,0.2,110.0,2021-09-14 17:16:56.596195
10,10.0,0.0,3.0271430516287587,"[-3.2119955924511485, -3.046762501003477, -2.8789503864537016, -2.309174894977388, -3.2211747898203327, -2.0407006513244283, 97.45067886802855, -2.936316132197542, -2.8308120567340915, 97.80254176426835]",0.0,0.0,0.0,120.0,2021-09-14 17:16:57.411907
11,11.0,0.0,2.84116138777536,"[-3.2667876336177954, -2.5457038042515845, -2.464882144329832, -3.19580347297005, -2.817119338593782, -3.242182544841763, -8.664072553213158, -8.704323613693209, -2.770299966014578, -3.2652848629199704]",0.0,0.0,0.2,130.0,2021-09-14 17:16:58.237034
12,12.0,0.0,3.229210056842198,"[-2.7372741261947904, -3.200662762968672, -2.4787857488828413, -3.2312943510395216, -2.874398669264238, -2.6858752595253894, -2.0791724304287014, 97.75022700267871, -2.686964201086846, -3.28144245986892]",0.0,0.0,0.0,140.0,2021-09-14 17:16:59.063546
