,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-61.711849212646484,0.0,239.0,0.7230087518692017,0.10585484653711319,9.999999747378752e-05,100.0,-34.76263427734375,0.0,100.0
1,-48.67043685913086,0.0,208.0,1.2474522590637207,0.0372651033103466,9.999999747378752e-05,100.0,-35.57537078857422,0.0,100.0
2,-43.852447509765625,0.0,155.0,1.479568362236023,0.04467374086380005,9.999999747378752e-05,100.0,-33.058189392089844,0.0,100.0
3,-50.730323791503906,0.0,157.0,1.9552881717681885,0.0582989901304245,9.999999747378752e-05,100.0,-34.116798400878906,0.0,100.0
4,-49.9896240234375,0.0,143.0,2.363062620162964,0.0914326086640358,9.999999747378752e-05,100.0,-32.31079864501953,0.0,100.0
5,-47.34821701049805,0.0,147.0,2.668067455291748,0.09361542016267776,9.999999747378752e-05,100.0,-30.156269073486328,0.0,100.0
6,-45.4919319152832,0.0,151.0,2.975823402404785,0.10646699368953705,9.999999747378752e-05,100.0,-30.314098358154297,0.0,100.0
7,-43.55092239379883,0.0,142.0,3.303218126296997,0.11955332010984421,9.999999747378752e-05,100.0,-27.29555892944336,0.0,100.0
8,-41.68121337890625,0.0,144.0,3.4807651042938232,0.1282070279121399,9.999999747378752e-05,100.0,-27.440099716186523,0.0,100.0
9,-40.76901626586914,0.0,138.0,3.751161575317383,0.12787362933158875,9.999999747378752e-05,100.0,-25.77873420715332,0.0,100.0
10,-39.79573059082031,0.0,141.0,4.044216156005859,0.17729350924491882,9.999999747378752e-05,100.0,-24.430095672607422,0.0,100.0
11,-38.595489501953125,0.0,143.0,4.26146125793457,0.14258888363838196,9.999999747378752e-05,100.0,-22.690513610839844,0.0,100.0
12,-38.02219772338867,0.0,138.0,4.389065265655518,0.17985963821411133,9.999999747378752e-05,100.0,-21.515378952026367,0.0,100.0
13,-37.567718505859375,0.0,140.0,4.693624973297119,0.15646511316299438,9.999999747378752e-05,100.0,-22.40357780456543,0.0,100.0
14,-36.91594696044922,0.0,137.0,4.941699504852295,0.16350871324539185,9.999999747378752e-05,100.0,-22.88361358642578,0.0,100.0
15,-36.205055236816406,0.0,139.0,5.120824337005615,0.21485751867294312,9.999999747378752e-05,100.0,-21.09807014465332,0.0,100.0
16,-35.744041442871094,0.0,141.0,5.263887405395508,0.21875938773155212,9.999999747378752e-05,100.0,-21.619672775268555,0.0,100.0
17,-35.37533950805664,0.0,138.0,5.548916816711426,0.1513584405183792,9.999999747378752e-05,100.0,-20.531238555908203,0.0,100.0
18,-34.99528884887695,0.0,139.0,5.659090518951416,0.19658780097961426,9.999999747378752e-05,100.0,-20.19917869567871,0.0,100.0
19,-34.64473342895508,0.0,137.0,5.852917194366455,0.10722782462835312,9.999999747378752e-05,100.0,-19.962787628173828,0.0,100.0
20,-34.25518798828125,0.0,139.0,6.002566814422607,0.14267230033874512,9.999999747378752e-05,100.0,-20.437971115112305,0.0,100.0
21,-33.90459442138672,0.0,140.0,6.2960710525512695,0.15232150256633759,9.999999747378752e-05,100.0,-19.607208251953125,0.0,100.0
22,-33.54606628417969,0.0,138.0,6.390742301940918,0.17453449964523315,9.999999747378752e-05,100.0,-20.27324867248535,0.0,100.0
23,-33.19426345825195,0.0,139.0,6.460338592529297,0.23904980719089508,9.999999747378752e-05,100.0,-19.76313591003418,0.0,100.0
24,-32.87297439575195,0.0,137.0,6.636641502380371,0.09448011219501495,9.999999747378752e-05,100.0,-19.79106903076172,0.0,100.0
25,-31.368701934814453,0.0,138.0,6.824171543121338,0.12228419631719589,9.999999747378752e-05,100.0,-19.703126907348633,0.0,100.0
26,-30.887432098388672,0.0,139.0,6.953105449676514,0.16050289571285248,9.999999747378752e-05,100.0,-19.77117156982422,0.0,100.0
