,iteration/success_rate,iteration/reward,iteration/dist_entrance,iteration/dist_bottom,algorithm_params/mean[0],algorithm_params/covariance_matrix_mean[0],algorithm_params/covariance_matrix_variance[0],algorithm_params/mean[1],algorithm_params/covariance_matrix_mean[1],algorithm_params/covariance_matrix_variance[1],algorithm_params/mean[2],algorithm_params/covariance_matrix_mean[2],algorithm_params/covariance_matrix_variance[2],algorithm_params/mean[3],algorithm_params/covariance_matrix_mean[3],algorithm_params/covariance_matrix_variance[3],algorithm_params/mean[4],algorithm_params/covariance_matrix_mean[4],algorithm_params/covariance_matrix_variance[4],algorithm_params/mean[5],algorithm_params/covariance_matrix_mean[5],algorithm_params/covariance_matrix_variance[5],algorithm_params/mean[6],algorithm_params/covariance_matrix_mean[6],algorithm_params/covariance_matrix_variance[6],algorithm_params/mean[7],algorithm_params/covariance_matrix_mean[7],algorithm_params/covariance_matrix_variance[7],algorithm_params/mean[8],algorithm_params/covariance_matrix_mean[8],algorithm_params/covariance_matrix_variance[8],algorithm_params/mean[9],algorithm_params/covariance_matrix_mean[9],algorithm_params/covariance_matrix_variance[9],algorithm_params/mean[10],algorithm_params/covariance_matrix_mean[10],algorithm_params/covariance_matrix_variance[10],algorithm_params/mean[11],algorithm_params/covariance_matrix_mean[11],algorithm_params/covariance_matrix_variance[11],iteration/success_rate_full
0,0.0,92.71942901611328,0.4074212610721588,0.3583751618862152,0.045745041221380234,0.08289693295955658,0.08437587320804596,0.5862353444099426,0.08235044777393341,0.07444894313812256,0.06125809997320175,0.07869216054677963,0.07210596650838852,1.2237380743026733,0.08073635399341583,0.07699891924858093,0.8559430241584778,0.07465808838605881,0.07667580246925354,0.19158631563186646,0.07938768714666367,0.07106778770685196,1.6756017208099365,0.08155073970556259,0.08652050048112869,0.29064151644706726,0.08070043474435806,0.07652479410171509,1.209787368774414,0.08823734521865845,0.0736190676689148,0.36727291345596313,0.07625558972358704,0.07500936836004257,-0.12380469590425491,0.08812286704778671,0.0786522924900055,-0.2770119607448578,0.07379475980997086,0.07031257450580597,0.0
1,0.0,93.11685180664062,0.3943847119808197,0.35418567061424255,-0.6371979117393494,0.10191097110509872,0.08807096630334854,0.5742430686950684,0.07472527027130127,0.07501611858606339,-0.3466038703918457,0.08418618142604828,0.07203547656536102,0.9952512979507446,0.08441837877035141,0.07678129523992538,1.1078174114227295,0.07785893976688385,0.07761144638061523,0.32336217164993286,0.07389373332262039,0.06733148545026779,0.598415732383728,0.09309589862823486,0.08946607261896133,0.3231504261493683,0.07825122028589249,0.07334665209054947,0.7448045611381531,0.08546096831560135,0.06879465281963348,0.3879842758178711,0.08223379403352737,0.07701130211353302,-0.7559491395950317,0.10508886724710464,0.07823124527931213,-0.7508541345596313,0.07930539548397064,0.06837745010852814,0.0
2,0.0,93.67216491699219,0.3777064085006714,0.34694987535476685,-0.9520856738090515,0.11059968173503876,0.08897522836923599,0.37532293796539307,0.06539609283208847,0.07270070165395737,-0.6145148277282715,0.0946439579129219,0.06654024869203568,1.1932989358901978,0.07464262843132019,0.0762065052986145,1.6589435338974,0.06946690380573273,0.0782083123922348,0.17284731566905975,0.06814179569482803,0.0664091557264328,0.14129218459129333,0.09608279168605804,0.08894774317741394,0.48469436168670654,0.07066822797060013,0.07097660005092621,0.3889080584049225,0.09741117060184479,0.06497452408075333,-0.7674351930618286,0.10489791631698608,0.0857192724943161,-1.4825072288513184,0.11889539659023285,0.0876770168542862,-0.875952959060669,0.08461102098226547,0.06871914118528366,0.0
3,0.0,94.08851623535156,0.36625435948371887,0.3415580987930298,-1.8669453859329224,0.13288521766662598,0.09315960109233856,0.8494909405708313,0.0590846948325634,0.07341459393501282,-1.0888237953186035,0.11318941414356232,0.07131683081388474,1.4001215696334839,0.06639590114355087,0.07699377834796906,1.6073124408721924,0.059224870055913925,0.07978498935699463,0.734286904335022,0.058705419301986694,0.0631164163351059,0.25221511721611023,0.10162407159805298,0.08327458053827286,0.03703660890460014,0.07431045919656754,0.06801168620586395,-0.30263158679008484,0.11645014584064484,0.06452483683824539,-1.845201849937439,0.14057326316833496,0.1007920578122139,-1.980191707611084,0.14128391444683075,0.09775461256504059,-1.0332120656967163,0.09756136685609818,0.06751295924186707,0.0
4,0.0,94.58975219726562,0.35369619727134705,0.33543312549591064,-2.506464719772339,0.13547354936599731,0.11024555563926697,1.0095494985580444,0.055224254727363586,0.07693343609571457,-1.1869778633117676,0.10535051673650742,0.06921074539422989,2.147904396057129,0.06218048930168152,0.07362629473209381,2.525756597518921,0.057049740105867386,0.08807813376188278,0.28779539465904236,0.053232837468385696,0.06504061818122864,0.2270524501800537,0.10776633769273758,0.08201565593481064,0.2226106971502304,0.08257043361663818,0.0617121085524559,-0.1879580318927765,0.12063474208116531,0.06974855810403824,-0.7885090112686157,0.14779438078403473,0.10589860379695892,-0.8432560563087463,0.14308799803256989,0.09529585391283035,-0.882233738899231,0.09226225316524506,0.06427977234125137,0.0
5,0.0,94.56279754638672,0.35360053181648254,0.33537352085113525,-2.9490597248077393,0.14423790574073792,0.11302869766950607,0.7488637566566467,0.05682601407170296,0.07951200008392334,-1.2730200290679932,0.11360526829957962,0.06695576012134552,0.6448110342025757,0.07518522441387177,0.07706025242805481,2.3758201599121094,0.048518843948841095,0.09054648876190186,-0.35566267371177673,0.061115849763154984,0.06494506448507309,-0.36967623233795166,0.11597329378128052,0.09051356464624405,-0.43448370695114136,0.08228229731321335,0.05672236159443855,0.2572062909603119,0.1184505969285965,0.06769176572561264,-0.27787652611732483,0.14705778658390045,0.10968185216188431,-0.43171635270118713,0.14078933000564575,0.09638053923845291,-1.0026403665542603,0.09478195011615753,0.057404275983572006,0.0
6,0.0,94.89794158935547,0.3415815830230713,0.3294065594673157,-3.1119837760925293,0.14662738144397736,0.11292842775583267,0.6200329065322876,0.05887434259057045,0.07307880371809006,-2.4762156009674072,0.11794636398553848,0.07901329547166824,0.417603075504303,0.0809355303645134,0.0742703527212143,3.2576584815979004,0.04515683278441429,0.09608881175518036,-1.1011936664581299,0.06559871137142181,0.06738296896219254,-0.25492599606513977,0.12396469712257385,0.08869824558496475,-1.1212060451507568,0.08579038828611374,0.06057184934616089,0.5834766626358032,0.11534911394119263,0.06755246222019196,0.5605980157852173,0.1435055285692215,0.1127748042345047,1.1227154731750488,0.1317422091960907,0.10969620198011398,-0.9833552241325378,0.09377836436033249,0.05605299025774002,0.0
7,0.0,95.06743621826172,0.33661049604415894,0.3268701732158661,-3.311864137649536,0.14312539994716644,0.11763300001621246,1.1989136934280396,0.061293184757232666,0.07304279506206512,-2.5351810455322266,0.11322770267724991,0.0847751721739769,0.9177162647247314,0.07678752392530441,0.07197827100753784,3.8418352603912354,0.05795832723379135,0.09514734148979187,-1.4197704792022705,0.07142844796180725,0.07143566012382507,0.5519190430641174,0.13161680102348328,0.08820679038763046,-0.8474555015563965,0.08118785172700882,0.056218862533569336,0.14043711125850677,0.11426755040884018,0.06731744110584259,0.9122484922409058,0.13847209513187408,0.11540145426988602,0.9785065054893494,0.1196272224187851,0.11634571850299835,-1.0359290838241577,0.08353807777166367,0.053691644221544266,0.0
8,0.0,94.64271545410156,0.3490983247756958,0.33317649364471436,-2.58080792427063,0.1302020251750946,0.1114877313375473,1.6405507326126099,0.0662929117679596,0.07483236491680145,-2.6938841342926025,0.09050995856523514,0.0834343358874321,1.2194700241088867,0.0741218775510788,0.07828787714242935,3.6039252281188965,0.056393835693597794,0.0962628647685051,-0.758298397064209,0.06722993403673172,0.07085291296243668,0.8425731658935547,0.12795138359069824,0.08889558166265488,-2.017531633377075,0.06430913507938385,0.06693044304847717,0.39697325229644775,0.11024612933397293,0.06247274950146675,1.9254273176193237,0.13915221393108368,0.11785633862018585,0.6825605630874634,0.11205925792455673,0.11876961588859558,-0.26994699239730835,0.07227218896150589,0.052536845207214355,0.0
9,0.0,94.9063491821289,0.33965423703193665,0.32842135429382324,-1.9139410257339478,0.12561392784118652,0.09523431956768036,2.4344048500061035,0.07330352813005447,0.0781906396150589,-2.9029335975646973,0.08571886271238327,0.08448975533246994,1.5738556385040283,0.076710544526577,0.0762750506401062,4.4748640060424805,0.06693959981203079,0.10005993396043777,-1.6933670043945312,0.060610052198171616,0.07614292949438095,0.328587144613266,0.1274859756231308,0.08782335370779037,-1.8311665058135986,0.05327828228473663,0.06856163591146469,1.3200076818466187,0.1130211278796196,0.06501375883817673,1.6791222095489502,0.1423887014389038,0.12420094013214111,0.32730284333229065,0.10536643117666245,0.1166917160153389,0.47503426671028137,0.08161909133195877,0.05154193565249443,0.0
