,eval/mean_reward,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length
0,247.29428100585938,35.0,-19.143150329589844,0.28210169076919556,0.9139842391014099,-0.9104350209236145,9.999999747378752e-05,250.0
1,171.29653930664062,32.0,-33.59090805053711,0.5209673643112183,0.8270602822303772,-1.9053118228912354,9.999999747378752e-05,250.0
2,162.1998748779297,32.0,-46.16650390625,0.9453264474868774,0.7487019300460815,-2.8781657218933105,9.999999747378752e-05,250.0
3,174.56495666503906,32.0,-56.405067443847656,15.515115737915039,0.6778513193130493,-3.821945905685425,9.999999747378752e-05,250.0
4,155.95416259765625,32.0,-64.97919464111328,20.78580665588379,0.6138723492622375,-4.8218841552734375,9.999999747378752e-05,250.0
5,170.2503662109375,32.0,-71.71171569824219,25.15719985961914,0.5556644797325134,-5.761192321777344,9.999999747378752e-05,250.0
6,160.3874053955078,31.0,-76.86700439453125,18.725696563720703,0.502894401550293,-6.722029685974121,9.999999747378752e-05,250.0
7,151.10345458984375,31.0,-80.90434265136719,1.126365065574646,0.4552410840988159,-7.636473178863525,9.999999747378752e-05,250.0
8,144.7477264404297,31.0,-83.78958892822266,33.04215621948242,0.4120461344718933,-8.610872268676758,9.999999747378752e-05,250.0
9,141.0727081298828,31.0,-85.87007904052734,0.7246488928794861,0.37291982769966125,-9.493623733520508,9.999999747378752e-05,250.0
10,125.87764739990234,31.0,-87.0807876586914,38.47538757324219,0.3374957740306854,-10.512797355651855,9.999999747378752e-05,250.0
11,147.19613647460938,31.0,-87.56354522705078,0.7072685956954956,0.30544936656951904,-11.487849235534668,9.999999747378752e-05,250.0
12,167.0557098388672,31.0,-87.47455596923828,29.043899536132812,0.27646151185035706,-12.252028465270996,9.999999747378752e-05,250.0
13,126.27449035644531,31.0,-86.6673583984375,74.23833465576172,0.25020161271095276,-13.41810131072998,9.999999747378752e-05,250.0
14,158.4557647705078,31.0,-85.81847381591797,0.4532557725906372,0.22646042704582214,-14.174811363220215,9.999999747378752e-05,250.0
15,176.2812957763672,31.0,-84.4321060180664,0.6529529690742493,0.20494447648525238,-15.215314865112305,9.999999747378752e-05,250.0
16,146.82791137695312,31.0,-82.71527862548828,0.48937568068504333,0.18549057841300964,-16.107349395751953,9.999999747378752e-05,250.0
17,142.96640014648438,31.0,-80.6608657836914,18.23932647705078,0.16789354383945465,-16.888561248779297,9.999999747378752e-05,250.0
18,140.0564422607422,31.0,-78.44155883789062,29.94864273071289,0.15196895599365234,-17.852407455444336,9.999999747378752e-05,250.0
19,131.4960479736328,31.0,-76.25637817382812,29.647809982299805,0.13754750788211823,-18.76337432861328,9.999999747378752e-05,250.0
20,155.1518096923828,31.0,-73.86921691894531,0.3640053868293762,0.12452683597803116,-19.451560974121094,9.999999747378752e-05,250.0
21,144.38616943359375,31.0,-71.29024505615234,0.4902634620666504,0.11274421215057373,-20.221105575561523,9.999999747378752e-05,250.0
22,132.05165100097656,31.0,-68.72931671142578,49.193214416503906,0.10209360718727112,-20.717723846435547,9.999999747378752e-05,250.0
23,131.82083129882812,31.0,-66.27334594726562,0.4705583453178406,0.09243318438529968,-22.236297607421875,9.999999747378752e-05,250.0
24,126.22447204589844,31.0,-63.69047164916992,19.927894592285156,0.08366694301366806,-22.619596481323242,9.999999747378752e-05,250.0
25,134.2628631591797,31.0,-61.07007598876953,17.98652458190918,0.07574223726987839,-24.19788932800293,9.999999747378752e-05,250.0
26,119.9120864868164,31.0,-58.544349670410156,33.139923095703125,0.06858131289482117,-24.689775466918945,9.999999747378752e-05,250.0
27,104.92030334472656,31.0,-56.00309753417969,30.711963653564453,0.06209579482674599,-25.13652992248535,9.999999747378752e-05,250.0
28,130.22647094726562,31.0,-53.47393035888672,27.47848892211914,0.05622905492782593,-25.903263092041016,9.999999747378752e-05,250.0
