,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-33.87012481689453,0.0,156.0,-4.86313009262085,0.16542208194732666,0.9851291179656982,-0.07556959986686707,9.999999747378752e-05,100.0,-26.82373046875,0.0,100.0
1,-32.24468231201172,0.0,109.0,-7.628653049468994,0.3571535050868988,0.946474552154541,-0.27738049626350403,9.999999747378752e-05,100.0,-31.630327224731445,0.0,100.0
2,-31.44367218017578,0.0,83.0,-10.28474235534668,0.5804129838943481,0.9093590974807739,-0.4781731367111206,9.999999747378752e-05,100.0,-31.493820190429688,0.0,100.0
3,-29.876630783081055,0.0,85.0,-12.708016395568848,0.8879553079605103,0.873734176158905,-0.6787906885147095,9.999999747378752e-05,100.0,-23.986522674560547,0.0,100.0
4,-30.501317977905273,0.0,77.0,-14.951981544494629,1.1724799871444702,0.8395094275474548,-0.8792642951011658,9.999999747378752e-05,100.0,-27.25982093811035,0.0,100.0
5,-29.92543601989746,0.0,78.0,-16.987895965576172,1.5533305406570435,0.806614100933075,-1.078810453414917,9.999999747378752e-05,100.0,-19.38673973083496,0.0,100.0
6,-29.795516967773438,0.0,79.0,-18.87724494934082,1.676045536994934,0.7750218510627747,-1.278805136680603,9.999999747378752e-05,100.0,-16.885208129882812,0.10000000149011612,100.0
7,-28.785789489746094,0.0,76.0,-20.58160400390625,2.016270160675049,0.7446706891059875,-1.4816099405288696,9.999999747378752e-05,100.0,-19.73564338684082,0.0,100.0
8,-28.506086349487305,0.0,77.0,-22.25485610961914,2.559546709060669,0.7154812812805176,-1.6822450160980225,9.999999747378752e-05,100.0,-19.87411117553711,0.0,100.0
9,-27.734411239624023,0.0,74.0,-23.654611587524414,2.612776279449463,0.6874209046363831,-1.8839677572250366,9.999999747378752e-05,100.0,-21.21257209777832,0.0,100.0
10,-27.57550621032715,0.0,75.0,-25.01749038696289,2.7122905254364014,0.6604755520820618,-2.083958148956299,9.999999747378752e-05,100.0,-22.839250564575195,0.0,100.0
11,-27.04646110534668,0.0,76.0,-26.198190689086914,2.99161696434021,0.6345906257629395,-2.2838382720947266,9.999999747378752e-05,100.0,-23.525123596191406,0.0,100.0
12,-26.26447296142578,0.0,74.0,-27.176843643188477,3.09890079498291,0.6097577214241028,-2.480856418609619,9.999999747378752e-05,100.0,-20.424636840820312,0.0,100.0
