,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/success rate
0,181.0,-2.900695323944092,0.05031353980302811,0.990219235420227,-0.03341101109981537,9.999999747378752e-05,50.0,-4002.83935546875,0.0,0.0
1,136.0,-3.8129024505615234,0.44034260511398315,0.9706014394760132,-0.099349245429039,9.999999747378752e-05,50.0,1751.009521484375,0.10000000149011612,0.0
2,94.0,-4.899750709533691,0.5837565660476685,0.9514039754867554,-0.16848967969417572,9.999999747378752e-05,50.0,-2301.36767578125,0.0,0.0
3,96.0,-5.821073532104492,0.8352184295654297,0.9325960874557495,-0.23371459543704987,9.999999747378752e-05,50.0,-203.9258575439453,0.0,0.0
4,85.0,-6.53297233581543,1.3090606927871704,0.914172351360321,-0.2988249957561493,9.999999747378752e-05,50.0,-801.9225463867188,0.0,0.0
5,88.0,-7.5061869621276855,0.1155582070350647,0.896121084690094,-0.36311811208724976,9.999999747378752e-05,50.0,96.35594940185547,0.0,0.0
6,90.0,-8.460055351257324,1.040959358215332,0.8784258365631104,-0.42654749751091003,9.999999747378752e-05,50.0,-702.7388916015625,0.0,0.0
7,85.0,-8.886423110961914,0.21050864458084106,0.8610836863517761,-0.5088253617286682,9.999999747378752e-05,50.0,1447.669189453125,0.10000000149011612,0.0
8,88.0,-10.070979118347168,1.7634180784225464,0.8440974950790405,-0.5692303776741028,9.999999747378752e-05,50.0,-603.7423095703125,0.0,0.0
9,85.0,-10.469983100891113,1.7859406471252441,0.8274484276771545,-0.6405941843986511,9.999999747378752e-05,50.0,-2903.983642578125,0.0,0.0
10,87.0,-11.091492652893066,2.4347710609436035,0.811164140701294,-0.7097349166870117,9.999999747378752e-05,50.0,-603.4913330078125,0.0,0.0
11,89.0,-11.90412712097168,2.6510653495788574,0.7951502799987793,-0.7445523142814636,9.999999747378752e-05,50.0,-303.467041015625,0.0,0.0
12,87.0,-12.322372436523438,2.561662197113037,0.7794858813285828,-0.8253406882286072,9.999999747378752e-05,50.0,-1304.6353759765625,0.0,0.0
13,88.0,-13.106877326965332,6.262045860290527,0.764137864112854,-0.8933678865432739,9.999999747378752e-05,50.0,-904.0670166015625,0.0,0.0
14,87.0,-13.633702278137207,0.2724103331565857,0.7491090893745422,-0.9493705034255981,9.999999747378752e-05,50.0,-1303.4322509765625,0.0,0.0
15,88.0,-14.12490177154541,0.20966413617134094,0.734368085861206,-1.0167902708053589,9.999999747378752e-05,50.0,-704.65087890625,0.0,0.0
