,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-23.388076782226562,0.0,138.0,-5.149609088897705,0.15911519527435303,0.9851292371749878,-0.07549158483743668,9.999999747378752e-05,100.0,-21.676816940307617,0.0,100.0
1,-20.57588768005371,0.0,109.0,-8.132075309753418,0.34938016533851624,0.9464804530143738,-0.2772742509841919,9.999999747378752e-05,100.0,-20.379581451416016,0.0,100.0
2,-18.90139389038086,0.0,82.0,-11.006089210510254,0.578343391418457,0.9093689322471619,-0.4787351191043854,9.999999747378752e-05,100.0,-27.231983184814453,0.0,100.0
3,-18.824642181396484,0.0,83.0,-13.647740364074707,0.975933849811554,0.8737151026725769,-0.6800219416618347,9.999999747378752e-05,100.0,-22.546884536743164,0.0,100.0
4,-19.111530303955078,0.0,76.0,-16.01799774169922,1.4341859817504883,0.8394640684127808,-0.8812780976295471,9.999999747378752e-05,100.0,-22.217952728271484,0.0,100.0
5,-20.140567779541016,0.0,78.0,-18.276756286621094,1.779088020324707,0.8065813183784485,-1.0808994770050049,9.999999747378752e-05,100.0,-23.798946380615234,0.0,100.0
6,-19.742891311645508,0.0,79.0,-20.337846755981445,1.9357690811157227,0.7750120162963867,-1.2816400527954102,9.999999747378752e-05,100.0,-23.55693244934082,0.0,100.0
7,-19.751447677612305,0.0,75.0,-22.134286880493164,2.458592653274536,0.7446300983428955,-1.4842044115066528,9.999999747378752e-05,100.0,-15.002022743225098,0.0,100.0
8,-20.548934936523438,0.0,76.0,-23.769407272338867,2.501765489578247,0.7154250741004944,-1.6841424703598022,9.999999747378752e-05,100.0,-14.706053733825684,0.0,100.0
9,-20.55065155029297,0.0,73.0,-25.253944396972656,2.445561647415161,0.6873510479927063,-1.8862594366073608,9.999999747378752e-05,100.0,-19.313413619995117,0.0,100.0
10,-20.64917755126953,0.0,74.0,-26.563142776489258,3.1234891414642334,0.6603887677192688,-2.0885531902313232,9.999999747378752e-05,100.0,-17.89118766784668,0.0,100.0
11,-20.771282196044922,0.0,75.0,-27.80348014831543,2.8750460147857666,0.6344922184944153,-2.290815591812134,9.999999747378752e-05,100.0,-24.39725685119629,0.0,100.0
12,-20.835559844970703,0.0,73.0,-28.844348907470703,3.616758108139038,0.6096173524856567,-2.485766649246216,9.999999747378752e-05,100.0,-20.857696533203125,0.0,100.0
13,-21.071170806884766,0.0,74.0,-29.90536880493164,3.407261610031128,0.585773766040802,-2.6830787658691406,9.999999747378752e-05,100.0,-21.505800247192383,0.0,100.0
14,-20.916343688964844,0.0,72.0,-30.726770401000977,3.8833324909210205,0.56285160779953,-2.885892629623413,9.999999747378752e-05,100.0,-19.244548797607422,0.0,100.0
15,-20.78955078125,0.0,73.0,-31.360107421875,3.826799154281616,0.5408384799957275,-3.0768332481384277,9.999999747378752e-05,100.0,-13.86844253540039,0.0,100.0
16,-20.64182472229004,0.0,73.0,-31.801755905151367,4.582508087158203,0.5197016000747681,-3.257080554962158,9.999999747378752e-05,100.0,-16.568174362182617,0.0,100.0
17,-20.310871124267578,0.0,72.0,-32.44782257080078,4.371252059936523,0.49948444962501526,-3.4533493518829346,9.999999747378752e-05,100.0,-18.106401443481445,0.0,100.0
18,-20.18081283569336,0.0,73.0,-32.774723052978516,4.27895975112915,0.4799351394176483,-3.64326810836792,9.999999747378752e-05,100.0,-19.305578231811523,0.0,100.0
19,-19.973854064941406,0.0,72.0,-33.017818450927734,5.133291721343994,0.4612296521663666,-3.8344037532806396,9.999999747378752e-05,100.0,-17.60028076171875,0.0,100.0
20,-19.79444122314453,0.0,72.0,-33.34440231323242,4.500344276428223,0.44324415922164917,-4.023870468139648,9.999999747378752e-05,100.0,-18.571332931518555,0.0,100.0
21,-19.837425231933594,0.0,73.0,-33.474063873291016,4.175764560699463,0.42594441771507263,-4.210366249084473,9.999999747378752e-05,100.0,-19.203176498413086,0.0,100.0
22,-19.76325225830078,0.0,72.0,-33.34292221069336,4.903317928314209,0.4093668460845947,-4.368772983551025,9.999999747378752e-05,100.0,-18.401098251342773,0.0,100.0
23,-19.759559631347656,0.0,72.0,-33.24979019165039,5.205843925476074,0.3934955596923828,-4.5256195068359375,9.999999747378752e-05,100.0,-16.258150100708008,0.0,100.0
24,-19.848854064941406,0.0,72.0,-33.218624114990234,4.559696674346924,0.378288209438324,-4.706480979919434,9.999999747378752e-05,100.0,-15.029175758361816,0.0,100.0
25,-19.72477912902832,0.0,72.0,-33.33745193481445,4.508592128753662,0.363616406917572,-4.874813556671143,9.999999747378752e-05,100.0,-14.930229187011719,0.0,100.0
26,-19.882431030273438,0.0,72.0,-33.02512741088867,4.365164756774902,0.3495137393474579,-5.056283473968506,9.999999747378752e-05,100.0,-14.104622840881348,0.0,100.0
27,-20.119382858276367,0.0,72.0,-32.886722564697266,3.6996357440948486,0.33591705560684204,-5.228801727294922,9.999999747378752e-05,100.0,-12.290096282958984,0.0,100.0
28,-20.215274810791016,0.0,72.0,-32.640228271484375,4.18772029876709,0.32285812497138977,-5.425973415374756,9.999999747378752e-05,100.0,-13.810850143432617,0.0,100.0
29,-20.24835205078125,0.0,71.0,-32.32548904418945,4.0236945152282715,0.31031981110572815,-5.558218479156494,9.999999747378752e-05,100.0,-11.925263404846191,0.0,100.0
