index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,0.0,-58.58299107275917,"[58.74946043839205, 57.96115044493693, 57.86567225010299, 58.55491904379272, 59.263238098875064, 58.72226844369637, 58.07122774014267, 59.08074090945488, 59.31771915089439, 59.228493577995]",0.0,0.0,0.0,20.0,2021-09-14 17:58:58.918600
1,1.0,0.0,-57.844908138618656,"[58.633164539983646, 59.193901578798595, 58.41112805028513, 59.18716988818236, 58.246049005033264, 57.52448981195761, 58.217768717325434, 58.0468850957838, 59.06092437179093, 58.86878496422848]",0.0,0.0,0.0,30.0,2021-09-14 17:58:59.748390
2,2.0,0.0,-56.97448652521952,"[58.16015491379526, 57.78153277510746, 57.301935380722384, 58.17207259816102, 58.97614616938542, 1116.1341504154127, 56.70344618224607, 1408.6169673914587, 57.60944978865986, 58.33128978780302]",0.0,0.0,0.0,40.0,2021-09-14 17:59:00.560087
3,3.0,0.0,-55.97152537377551,"[1077.0410929454868, 56.031519976256455, 57.87213073859597, 1066.8802911312082, 58.34104031837397, 57.47833740331995, 57.42058902614323, 54.7049238484589, 58.33722476353594, 1067.937172497036]",0.0,0.0,0.0,50.0,2021-09-14 17:59:01.375719
4,4.0,0.0,-54.901392851849934,"[1092.5883527685187, 1066.954129166644, 55.710908664190924, 55.130599731918394, 55.86131819315992, 57.44763989920903, 1067.1098820194309, 1111.4682589805618, 1086.6429438795947, 55.70739867954897]",0.0,0.0,0.0,60.0,2021-09-14 17:59:02.220521
5,5.0,0.0,-54.73842503234294,"[55.1942386366995, 54.66647401462592, 55.59212194542946, 56.020629548577695, 55.134193091384915, 55.454533032058826, 55.1398102757315, 55.34930674332048, 55.821427648931625, 1067.7339269229237]",0.0,0.0,0.0,70.0,2021-09-14 17:59:03.042390
6,6.0,0.0,-55.66525631545327,"[1064.0467979563546, 1086.673241776255, 54.67984834843678, 54.888855811310485, 53.943027128043255, 53.25899336938142, 56.74806424094954, 55.59222565542121, 55.35718403577066, 55.156378951698926]",0.0,0.0,0.0,80.0,2021-09-14 17:59:03.848421
7,7.0,0.0,-54.12065479354364,"[56.52854102711187, 54.47518022167954, 54.27256563627873, 1063.4402204728985, 1066.1099925769875, 57.81579480297721, 55.86715194462891, 54.98549585508342, 1075.472074601629, 1065.638914119411]",0.0,0.0,0.0,90.0,2021-09-14 17:59:04.671909
8,8.0,0.0,-53.66703794077253,"[55.008897874437764, 54.598041819064846, 53.95568905384893, 54.40908035625373, 56.185084524651344, 56.23821909420012, 55.23263702621722, 56.54761382061702, 54.264321819838095, 52.202828584611964]",0.0,0.0,0.0,100.0,2021-09-14 17:59:05.488070
9,9.0,0.0,-54.03104887696645,"[54.226428227159964, 54.61988988682643, 54.86535002415648, 51.61060497171141, 54.4154382002341, 54.433646307055916, 54.99008346691369, 56.2388093497522, 1352.2244649909294, 1061.8595343434572]",0.0,0.0,0.0,110.0,2021-09-14 17:59:06.306745
