index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,1.0,92.8047541389472,"[-92.93571928872663, -92.93061818071541, -92.74552860257258, -92.72966503010942, -93.14060190213812, -92.87300100332739, -92.89465406817239, -93.26062577679568, -92.74758248931894, -93.08340890864285]",5.0,0.0,0.0,20.0,2021-09-14 16:38:08.744188
1,1.0,1.0,92.8694517257808,"[-93.40451895604761, -92.82826789226087, -92.91268548075007, -92.78031981995933, -93.03813865230323, -93.05500123617011, -92.99695460710294, -92.96315339430993, -92.85004787368862, -92.82719730861452]",5.0,0.0,0.0,30.0,2021-09-14 16:38:09.568199
2,2.0,1.0,93.26672563701094,"[-33.7354696047726, -62.803829454053876, -93.52769563350799, -92.83998063298993, -92.92141056405433, -63.0114508512505, -93.09352278957641, -92.99830179579016, -93.0061006943154, -92.83207552801062]",5.0,0.0,0.0,40.0,2021-09-14 16:38:10.392812
3,3.0,1.0,92.97590891622089,"[-93.05086991592454, -73.20433990307438, -92.86005557278244, -43.81239080714658, -92.8888323271466, -53.15906792130316, -92.98789626765334, -92.74878832374235, -33.908847977824145, -92.9820392398443]",5.0,0.0,0.0,50.0,2021-09-14 16:38:11.205824
4,4.0,1.0,93.1893920795152,"[-93.4785146255801, -92.8198426655816, -93.22432353555915, -92.99736368245263, -92.77851833789873, -93.43295622564287, -92.98776025227738, -92.80105931034208, -93.01635512038315, -92.72613777621811]",5.0,0.0,0.0,60.0,2021-09-14 16:38:12.023552
5,5.0,1.0,93.52634666871926,"[-93.18625449253408, -53.71760360075662, -83.13177460314054, -93.63757403849401, -83.65031396448583, -82.9361566231044, -44.419034462806685, -93.42044594423265, -93.69150529236965, -33.972004246508945]",5.0,0.0,0.0,70.0,2021-09-14 16:38:12.845587
6,6.0,1.0,93.47045456947042,"[-93.1002106002755, -93.55252766003152, -33.9453291951454, -53.659908372230866, -63.5764819005397, -93.33095875915582, -63.06748586123563, -63.50763263091876, -93.3021214342177, -93.65530946597006]",5.0,0.0,0.0,80.0,2021-09-14 16:38:13.656509
7,7.0,1.0,93.80340485388291,"[-93.61294723544619, -93.02354567782663, -94.2470497562172, -72.9621986521947, -74.20976197396958, -93.62933621372899, -93.51948271764856, -93.56717711025641, -93.38901544129553, -92.94817948964149]",5.0,0.0,0.0,90.0,2021-09-14 16:38:14.466716
8,8.0,1.0,94.23730297834499,"[-94.04498764408346, -93.97928807285508, -94.06880169327239, -93.46188069765525, -93.53419244167135, -93.42515653337678, -94.42174163642582, -94.36092241501868, -93.77335941091773, -94.0882162172582]",5.0,0.0,0.0,100.0,2021-09-14 16:38:15.281734
9,9.0,1.0,94.8091198006616,"[-94.24596694058465, -94.70560612660046, -94.23343718113755, -94.89718291671936, -93.6153905386869, -93.77322129186496, -93.84210968509625, -93.6893314355582, -94.76710409799587, -94.31246940217976]",5.0,0.0,0.0,110.0,2021-09-14 16:38:16.098394
