index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,3.0,1.964480617808751,"[-1.8941749091859774, -1.8687201707694396, -1.995133461913781, 97.863941574022, -1.8760122852949623, -1.9223122270767292, -1.9685289639678605, -1.8841109159983855, 98.12403451834781, -1.8903663478778794]",15.0,0.0,0.0,20.0,2021-09-14 17:08:09.591890
1,1.0,3.0,2.010582543334785,"[-2.0221600228117267, -1.9285304808586041, -1.886797080099318, -1.9797112292635495, -1.96805394915772, -1.9378118282292367, -1.9699652392580242, -1.9803648535758933, -1.9650122016259572, -1.8801160734865043]",15.0,0.0,0.0,30.0,2021-09-14 17:08:10.405048
2,2.0,3.0,2.0415135235513655,"[-1.9659692138790483, -1.9472058350268349, 98.03053918054846, -2.013907229002132, 98.02548313381325, 98.03271019859523, -2.013544305789097, -1.9351046975852417, -2.0223242240598567, -2.058465502346455]",15.0,0.0,0.0,40.0,2021-09-14 17:08:11.218622
3,3.0,3.0,2.0536273389690716,"[-2.0334092961038777, -2.0014876558138073, -2.0542630208030594, -2.028976077049076, -2.0347998711392257, 97.83288696647885, -2.000742527595129, -1.9869693681438243, -2.061308060435266, 98.1003117172515]",15.0,0.0,0.0,50.0,2021-09-14 17:08:12.032016
4,4.0,3.0,2.0519362571325326,"[-2.0446727439488472, -1.9933929032211537, -2.0015259331078856, 98.03428611912983, -1.998979118969611, -2.0534746372077657, -1.9941961064332545, -2.0494209390155045, -1.9877821379950746, -2.049243806081466]",15.0,0.0,0.0,60.0,2021-09-14 17:08:12.846337
5,5.0,3.0,2.0659361580950244,"[-2.003496927651346, -2.071811751828759, -1.9577500507907764, -1.9932915031363516, -2.011161581594981, -1.9790717528721795, -2.0449432869656716, -1.9058432337123556, -2.021172261992042, -2.0546837464586085]",15.0,0.0,0.0,70.0,2021-09-14 17:08:13.662713
6,6.0,3.0,2.0705188167220285,"[-2.0376928393989786, -1.9884307325956165, -2.060555509907911, -2.0129064656290323, -2.0697400076936137, -2.045351435106379, 98.01568742465413, -2.018791331231894, -2.02547238696514, -2.034437105067031]",15.0,0.0,0.0,80.0,2021-09-14 17:08:14.478464
7,7.0,3.0,2.0984715820867987,"[-2.0274216467104327, -2.087620325278391, -2.0461670993272527, -2.0748670468384627, -2.0992492411568295, -2.0294853692752164, -2.0687024168087804, -2.0545211679830397, -2.091302019632847, -2.045407117184285]",15.0,0.0,0.0,90.0,2021-09-14 17:08:15.288730
8,8.0,3.0,2.1081125721937553,"[-2.1061896210944595, 98.0160502523012, -2.1022185936547872, -2.0554140179057696, -2.042866563467308, -2.087176440181162, -2.0728600454481088, -2.0967217510690754, -2.009750637996029, -2.100912641813169]",15.0,0.0,0.0,100.0,2021-09-14 17:08:16.105145
9,9.0,3.0,2.0915793371363365,"[-2.018568979522389, -2.106540763964992, -2.105980701763776, -2.0969942676668225, 97.83802482001643, -2.080728715391068, -2.089372704485033, -2.1637929880665494, -2.0621317521905094, -2.170037276470113]",15.0,0.0,0.0,110.0,2021-09-14 17:08:16.922763
10,10.0,3.0,2.2650369839980478,"[-2.1156924451330203, -2.043055888580535, -2.219018418694909, 98.03196599994048, -2.100036104536894, -2.3756383026659247, -2.1274428002527648, -2.2550829961529915, -2.0955155374195322, -2.289027633024117]",15.0,0.0,0.0,120.0,2021-09-14 17:08:17.735868
