,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,rollout/ep_len_mean
0,-25.794017791748047,0.0,7.0,-5.623176097869873,0.246282696723938,0.9902383685112,-0.06610992550849915,9.999999747378752e-05,50.0
1,-26.83366584777832,0.0,13.0,-7.529523849487305,0.6696512699127197,0.9706224799156189,-0.20052482187747955,9.999999747378752e-05,50.0
2,-28.03984832763672,0.0,17.0,-9.167545318603516,1.303998351097107,0.9514010548591614,-0.3353545665740967,9.999999747378752e-05,50.0
3,-27.608734130859375,0.0,20.0,-10.726330757141113,2.6155097484588623,0.932567834854126,-0.46952131390571594,9.999999747378752e-05,50.0
