,rollout/ep_rew_mean,rollout/success rate,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/ep_len_mean
0,-48.62884521484375,0.0,245.0,1.056200385093689,0.041551340371370316,9.999999747378752e-05,100.0,-67.77204895019531,0.0,100.0
1,-66.84905242919922,0.0,193.0,1.6300495862960815,0.04856178164482117,9.999999747378752e-05,100.0,-65.01807403564453,0.0,100.0
2,-67.98949432373047,0.0,138.0,2.2511518001556396,0.08805859833955765,9.999999747378752e-05,100.0,-60.747772216796875,0.0,100.0
3,-67.46990203857422,0.0,144.0,2.7494380474090576,0.09949129074811935,9.999999747378752e-05,100.0,-38.675392150878906,0.0,100.0
4,-66.70091247558594,0.0,130.0,3.271052837371826,0.16917076706886292,9.999999747378752e-05,100.0,-32.67657470703125,0.0,100.0
5,-66.7986068725586,0.0,135.0,3.8162710666656494,0.2121569961309433,9.999999747378752e-05,100.0,-32.58162307739258,0.0,100.0
6,-66.4479751586914,0.0,139.0,4.377721786499023,0.27370092272758484,9.999999747378752e-05,100.0,-46.81866455078125,0.0,100.0
7,-65.4836196899414,0.0,134.0,4.945082664489746,0.31088289618492126,9.999999747378752e-05,100.0,-38.09312438964844,0.0,100.0
8,-63.758419036865234,0.0,137.0,5.4166412353515625,0.3842281997203827,9.999999747378752e-05,100.0,-30.014644622802734,0.0,100.0
9,-61.506465911865234,0.0,132.0,5.771528244018555,0.4430457055568695,9.999999747378752e-05,100.0,-25.656719207763672,0.0,100.0
10,-59.09040832519531,0.0,135.0,6.056358337402344,0.4888780415058136,9.999999747378752e-05,100.0,-34.848690032958984,0.0,100.0
11,-56.84437942504883,0.0,137.0,6.296652317047119,0.4189262390136719,9.999999747378752e-05,100.0,-27.66438865661621,0.0,100.0
12,-54.92296600341797,0.0,134.0,6.5587544441223145,0.444635808467865,9.999999747378752e-05,100.0,-22.024572372436523,0.0,100.0
