,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/std,train/value_loss,time/fps
12,0.04724550247192383,0.0,0.20000000298023224,-2.8345773220062256,-9.119613647460938,9.999999747378752e-05,-0.033545076847076416,-0.012616157531738281,0.998265266418457,0.0031580724753439426,30.0
13,0.00040733814239501953,0.0,0.20000000298023224,-2.8342673778533936,-65577.421875,9.999999747378752e-05,-0.005357463378459215,-0.002805146621540189,0.9981638789176941,0.011120138689875603,30.0
14,0.03230547904968262,0.0,0.20000000298023224,-2.83404541015625,-32.15671920776367,9.999999747378752e-05,0.011074014008045197,-0.005479046609252691,0.9979220032691956,0.26067984104156494,30.0
15,-0.06761515140533447,0.0,0.20000000298023224,-2.8336691856384277,-15.668209075927734,9.999999747378752e-05,-0.015522976405918598,-0.008957934565842152,0.99800705909729,0.04168013855814934,30.0
16,0.04521012306213379,0.0,0.20000000298023224,-2.8340046405792236,-148935.734375,9.999999747378752e-05,0.002073332667350769,-0.030346151441335678,0.9980318546295166,0.2038704752922058,30.0
17,0.0012907981872558594,0.0,0.20000000298023224,-2.833852529525757,-1194.8038330078125,9.999999747378752e-05,0.5020594596862793,-0.002500924514606595,0.9980038404464722,1.6896474361419678,30.0
18,-0.030631303787231445,0.0,0.20000000298023224,-2.833983898162842,-33.08210754394531,9.999999747378752e-05,0.009772129356861115,-0.014948388561606407,0.9981257915496826,0.28854814171791077,30.0
19,-0.1503051519393921,0.15000000596046448,0.20000000298023224,-2.8344357013702393,-71.64398193359375,9.999999747378752e-05,0.061928436160087585,-0.03151421993970871,0.9985305070877075,0.38573428988456726,30.0
20,0.018171072006225586,0.0,0.20000000298023224,-2.835163116455078,0.15788453817367554,9.999999747378752e-05,0.19406050443649292,-0.008710691705346107,0.9987024068832397,0.5259501338005066,30.0
21,-0.022363364696502686,0.0,0.20000000298023224,-2.8354926109313965,-531.68603515625,9.999999747378752e-05,-0.006699349731206894,-0.017295798286795616,0.9990136623382568,0.06986052542924881,30.0
22,0.051141977310180664,0.0,0.20000000298023224,-2.835684299468994,-4704.75634765625,9.999999747378752e-05,-0.03657841682434082,-0.030234873294830322,0.9985522031784058,0.09606530517339706,30.0
23,0.03206956386566162,0.20000000298023224,0.20000000298023224,-2.8342270851135254,-18.925615310668945,9.999999747378752e-05,-0.09153255820274353,-0.07284674793481827,0.997763991355896,0.15831102430820465,30.0
24,-0.06824147701263428,0.0,0.20000000298023224,-2.8331222534179688,-67.36551666259766,9.999999747378752e-05,0.04578328877687454,-0.02930304780602455,0.9975807666778564,0.44830429553985596,30.0
25,-0.017449557781219482,0.0,0.20000000298023224,-2.833629608154297,-5.874886512756348,9.999999747378752e-05,-0.023584464564919472,-0.013692149892449379,0.9984136819839478,0.0727769285440445,30.0
26,-0.005887806415557861,0.0,0.20000000298023224,-2.8354780673980713,-81.53053283691406,9.999999747378752e-05,-0.01412734854966402,-0.006182319018989801,0.9991551041603088,0.011472359299659729,29.0
27,0.02419412136077881,0.0,0.20000000298023224,-2.836155414581299,-4325.96435546875,9.999999747378752e-05,-0.01915210485458374,-0.012338569387793541,0.9989344477653503,0.03101208619773388,29.0
28,0.022652089595794678,0.0,0.20000000298023224,-2.835308313369751,-100.96916198730469,9.999999747378752e-05,-0.0297030508518219,-0.011766323819756508,0.9984875917434692,0.013918678276240826,29.0
29,0.07647883892059326,0.0,0.20000000298023224,-2.8344717025756836,-11201.6181640625,9.999999747378752e-05,-0.025514381006360054,-0.015966150909662247,0.9980542063713074,0.06602145731449127,29.0
30,0.22759032249450684,0.25,0.20000000298023224,-2.8333919048309326,-22.02566909790039,9.999999747378752e-05,0.04093796759843826,-0.030893990769982338,0.9974046945571899,0.4138967990875244,29.0
31,-0.06290578842163086,0.0,0.20000000298023224,-2.832524538040161,-1.0178403854370117,9.999999747378752e-05,-0.018083296716213226,-0.0232663806527853,0.997371256351471,0.13458499312400818,29.0
32,-0.08200973272323608,0.0,0.20000000298023224,-2.8329403400421143,-133.50608825683594,9.999999747378752e-05,-0.04074136167764664,-0.01905311644077301,0.9977799654006958,0.03455260023474693,29.0
33,-0.0611720085144043,0.15000000596046448,0.20000000298023224,-2.8338124752044678,-676.4689331054688,9.999999747378752e-05,-0.09047261625528336,-0.05510827526450157,0.9981777667999268,0.10001655668020248,29.0
34,0.03848278522491455,0.3499999940395355,0.20000000298023224,-2.8344082832336426,-32.783138275146484,9.999999747378752e-05,-0.11819319427013397,-0.08708366751670837,0.9983246922492981,0.18171007931232452,29.0
35,-0.14802944660186768,0.15000000596046448,0.20000000298023224,-2.834761381149292,-5.924524307250977,9.999999747378752e-05,-0.07669966667890549,-0.039817310869693756,0.9986904859542847,0.21245183050632477,29.0
36,0.023318827152252197,0.0,0.20000000298023224,-2.8356616497039795,-12.205960273742676,9.999999747378752e-05,-0.04306207597255707,-0.022882994264364243,0.999051570892334,0.01324547454714775,29.0
37,0.017975926399230957,0.0,0.20000000298023224,-2.8360559940338135,-34.03699493408203,9.999999747378752e-05,0.06001588702201843,-0.04016374796628952,0.9991018772125244,0.7025248408317566,29.0
38,0.14143919944763184,0.15000000596046448,0.20000000298023224,-2.83595609664917,0.9137284755706787,9.999999747378752e-05,-0.06420113146305084,-0.04651094228029251,0.9988939166069031,0.06692513823509216,29.0
39,-0.004592180252075195,0.0,0.20000000298023224,-2.835380792617798,-452.6966247558594,9.999999747378752e-05,-0.08876488357782364,-0.027700457721948624,0.9986185431480408,0.01450230460613966,29.0
40,0.00574105978012085,0.0,0.20000000298023224,-2.835015296936035,0.9727126955986023,9.999999747378752e-05,0.005826763808727264,0.006815424654632807,0.9985475540161133,0.08527389913797379,29.0
41,-0.0029218196868896484,0.0,0.20000000298023224,-2.8348910808563232,-3375.68994140625,9.999999747378752e-05,-0.04371326416730881,-0.008254265412688255,0.9984238147735596,0.014239590615034103,29.0
42,0.03912228345870972,0.0,0.20000000298023224,-2.8344130516052246,-460.6308288574219,9.999999747378752e-05,-0.02323034778237343,-0.014790239743888378,0.9980231523513794,0.07612352818250656,29.0
43,-0.13439762592315674,0.20000000298023224,0.20000000298023224,-2.8338828086853027,-13359.6953125,9.999999747378752e-05,-0.0972868800163269,-0.056715719401836395,0.9981260299682617,0.00780151691287756,29.0
44,0.05851787328720093,0.0,0.20000000298023224,-2.834275245666504,-508.7294921875,9.999999747378752e-05,-0.0321849025785923,-0.014520743861794472,0.9982060194015503,0.0011269617825746536,29.0
45,-0.014776110649108887,0.0,0.20000000298023224,-2.8343546390533447,-18985312.0,9.999999747378752e-05,0.03959378972649574,0.04077078402042389,0.99836266040802,0.021559923887252808,29.0
46,0.018171072006225586,0.15000000596046448,0.20000000298023224,-2.8347885608673096,-1383.4906005859375,9.999999747378752e-05,-0.1246735155582428,-0.06959325820207596,0.9985233545303345,0.048788297921419144,29.0
47,-0.13290345668792725,0.25,0.20000000298023224,-2.8353066444396973,-737.435791015625,9.999999747378752e-05,-0.09181338548660278,-0.05610068142414093,0.999036967754364,0.01241909060627222,29.0
48,0.13653576374053955,0.15000000596046448,0.20000000298023224,-2.836071014404297,-9.3543062210083,9.999999747378752e-05,-0.045363426208496094,-0.05291629582643509,0.9989868402481079,0.16197000443935394,29.0
49,-0.042050719261169434,0.15000000596046448,0.20000000298023224,-2.8355629444122314,-842.3402709960938,9.999999747378752e-05,-0.12283874303102493,-0.06350462138652802,0.9987109303474426,0.009974202141165733,29.0
50,-0.009594082832336426,0.0,0.20000000298023224,-2.835035562515259,-1233.4285888671875,9.999999747378752e-05,-0.05799240991473198,-0.024654831737279892,0.998394787311554,0.0020921393297612667,29.0
51,-0.021128356456756592,0.0,0.20000000298023224,-2.834439277648926,-0.07320404052734375,9.999999747378752e-05,0.17021185159683228,-0.006190502550452948,0.9981987476348877,0.6683293581008911,29.0
52,-0.1597650647163391,0.20000000298023224,0.20000000298023224,-2.834453821182251,-50.017372131347656,9.999999747378752e-05,-0.05412859469652176,-0.04257645457983017,0.9985451698303223,0.050577908754348755,29.0
53,0.0273820161819458,0.0,0.20000000298023224,-2.8354363441467285,0.27242594957351685,9.999999747378752e-05,0.9573181867599487,0.008303141221404076,0.999009370803833,2.876929759979248,29.0
54,-0.03834378719329834,0.0,0.20000000298023224,-2.8361639976501465,0.8225374817848206,9.999999747378752e-05,-0.06250126659870148,-0.025750145316123962,0.9993031024932861,0.20645229518413544,29.0
55,0.24623191356658936,0.25,0.20000000298023224,-2.836508274078369,-10.382171630859375,9.999999747378752e-05,1.6464433670043945,-0.023125341162085533,0.9992954134941101,3.784374237060547,29.0
56,0.016649901866912842,0.0,0.20000000298023224,-2.836402416229248,-26.671327590942383,9.999999747378752e-05,0.41640955209732056,-0.008531251922249794,0.9992198944091797,1.2700132131576538,29.0
57,0.027605295181274414,0.0,0.20000000298023224,-2.8360939025878906,-9965.107421875,9.999999747378752e-05,-0.031097961589694023,-0.016578271985054016,0.9989175796508789,0.03533368557691574,29.0
58,-0.040441155433654785,0.0,0.20000000298023224,-2.835475444793701,-8.247247695922852,9.999999747378752e-05,-0.027837421745061874,-0.017445549368858337,0.9987363815307617,0.21445247530937195,29.0
59,-0.044713616371154785,0.10000000149011612,0.20000000298023224,-2.8353803157806396,-2437248.0,9.999999747378752e-05,-0.09134162962436676,-0.054278090596199036,0.9988106489181519,0.06601099669933319,29.0
60,-0.042645812034606934,0.0,0.20000000298023224,-2.836080551147461,-1095.0628662109375,9.999999747378752e-05,-0.023581795394420624,-0.015690017491579056,0.9996294975280762,0.08958987146615982,29.0
61,0.15781748294830322,0.25,0.20000000298023224,-2.837867498397827,-5493.7822265625,9.999999747378752e-05,-0.09611349552869797,-0.06616467237472534,1.0003554821014404,0.09581510722637177,29.0
62,0.17201101779937744,0.20000000298023224,0.20000000298023224,-2.8386824131011963,-16905.580078125,9.999999747378752e-05,-0.10573047399520874,-0.06178136542439461,1.0002888441085815,0.03721901774406433,29.0
63,-0.023733139038085938,0.20000000298023224,0.20000000298023224,-2.838289976119995,-12835.818359375,9.999999747378752e-05,-0.1339440494775772,-0.07303141802549362,1.0001866817474365,0.01687554270029068,29.0
64,-0.04387623071670532,0.0,0.20000000298023224,-2.838259220123291,-79.85076141357422,9.999999747378752e-05,0.1330336183309555,-0.006328788585960865,1.0001847743988037,0.7320981621742249,29.0
65,-0.0340731143951416,0.05000000074505806,0.20000000298023224,-2.8382833003997803,-59.17357635498047,9.999999747378752e-05,-0.10141366720199585,-0.04494766518473625,1.0002474784851074,0.05273234099149704,29.0
66,-0.1940903663635254,0.20000000298023224,0.20000000298023224,-2.8386733531951904,-391.8663024902344,9.999999747378752e-05,-0.014046143740415573,-0.020151972770690918,1.0006471872329712,0.04962260648608208,29.0
67,0.0017385482788085938,0.0,0.20000000298023224,-2.8394932746887207,-1122.008056640625,9.999999747378752e-05,0.025178074836730957,-0.002360507845878601,1.0009353160858154,0.18552424013614655,29.0
68,0.015547871589660645,0.0,0.20000000298023224,-2.8398184776306152,-974.4913940429688,9.999999747378752e-05,-0.04290752857923508,-0.020452653989195824,1.0009875297546387,0.010765744373202324,29.0
69,0.003026723861694336,0.0,0.20000000298023224,-2.839694023132324,-9373.0712890625,9.999999747378752e-05,-0.006038910709321499,0.015325549058616161,1.000762701034546,0.00803475733846426,29.0
70,-0.12684834003448486,0.05000000074505806,0.20000000298023224,-2.8395044803619385,-214.83981323242188,9.999999747378752e-05,0.018194586038589478,-0.01892963983118534,1.0010415315628052,0.2702154815196991,29.0
71,-0.02567267417907715,0.0,0.20000000298023224,-2.8403303623199463,-4.205441474914551,9.999999747378752e-05,-0.023531943559646606,-0.0149363549426198,1.0013831853866577,0.18502961099147797,29.0
72,0.11089146137237549,0.10000000149011612,0.20000000298023224,-2.840697765350342,-41807.5703125,9.999999747378752e-05,-0.05064686760306358,-0.03971954435110092,1.0013916492462158,0.13400667905807495,29.0
73,-0.06853711605072021,0.05000000074505806,0.20000000298023224,-2.840747833251953,-189.44415283203125,9.999999747378752e-05,-0.023495875298976898,-0.03520514816045761,1.0015807151794434,0.21890071034431458,29.0
74,0.02606344223022461,0.0,0.20000000298023224,-2.8412728309631348,-55865.140625,9.999999747378752e-05,-0.06545255333185196,-0.024626031517982483,1.0018131732940674,0.00680321641266346,29.0
75,-0.007787227630615234,0.0,0.20000000298023224,-2.8419666290283203,-128.3668212890625,9.999999747378752e-05,-0.05063733458518982,-0.024988273158669472,1.002465009689331,0.05100027471780777,29.0
76,-0.013495922088623047,0.0,0.20000000298023224,-2.843345880508423,-22694.681640625,9.999999747378752e-05,-0.11146435141563416,-0.03807345777750015,1.002940058708191,0.00904778577387333,29.0
77,-0.10169881582260132,0.05000000074505806,0.20000000298023224,-2.8440401554107666,-355.579833984375,9.999999747378752e-05,-0.057752255350351334,-0.02675824984908104,1.003342628479004,0.0370946004986763,29.0
78,-0.21916717290878296,0.30000001192092896,0.20000000298023224,-2.845369815826416,-246.83575439453125,9.999999747378752e-05,-0.05530780553817749,-0.053915686905384064,1.0043163299560547,0.13786546885967255,29.0
79,0.15373015403747559,0.15000000596046448,0.20000000298023224,-2.8470845222473145,-84847.5625,9.999999747378752e-05,-0.06273208558559418,-0.04240316525101662,1.0047576427459717,0.05645199120044708,29.0
80,-0.12708473205566406,0.15000000596046448,0.20000000298023224,-2.84759259223938,-2.8325273990631104,9.999999747378752e-05,-0.06570622324943542,-0.036132458597421646,1.0051684379577637,0.033794671297073364,29.0
81,0.029017984867095947,0.0,0.20000000298023224,-2.848661184310913,0.08359360694885254,9.999999747378752e-05,-0.01695914752781391,-0.006040203385055065,1.0055899620056152,0.04204827919602394,29.0
82,-0.056342482566833496,0.05000000074505806,0.20000000298023224,-2.849170207977295,-994.0276489257812,9.999999747378752e-05,-0.09912730753421783,-0.04603419825434685,1.005737543106079,0.02171853743493557,29.0
83,-0.044760942459106445,0.05000000074505806,0.20000000298023224,-2.849644899368286,0.5040498971939087,9.999999747378752e-05,-0.09255971014499664,-0.037001002579927444,1.0061931610107422,0.027907513082027435,29.0
84,-0.023936152458190918,0.0,0.20000000298023224,-2.850619077682495,-40.737335205078125,9.999999747378752e-05,-0.094386525452137,-0.04675295203924179,1.0065879821777344,0.08802530914545059,29.0
85,0.2086430788040161,0.20000000298023224,0.20000000298023224,-2.8509390354156494,-1518.731201171875,9.999999747378752e-05,-0.05568874627351761,-0.03633172810077667,1.0063188076019287,0.004666061140596867,29.0
86,-0.025340616703033447,0.0,0.20000000298023224,-2.850069999694824,-8.470588684082031,9.999999747378752e-05,-0.06144839525222778,-0.03212520852684975,1.006008505821228,0.10499698668718338,29.0
87,0.0413280725479126,0.05000000074505806,0.20000000298023224,-2.8499093055725098,-83.74832153320312,9.999999747378752e-05,-0.04169163107872009,-0.05321347340941429,1.006119966506958,0.26481252908706665,29.0
88,-0.10184323787689209,0.05000000074505806,0.20000000298023224,-2.850515127182007,-515.6945190429688,9.999999747378752e-05,-0.03425701707601547,-0.01494172215461731,1.0067379474639893,0.11740422248840332,29.0
89,-0.06564688682556152,0.0,0.20000000298023224,-2.8519930839538574,-431.3421325683594,9.999999747378752e-05,-0.026041889563202858,-0.021387744694948196,1.0075247287750244,0.14696568250656128,29.0
90,-0.042226552963256836,0.0,0.20000000298023224,-2.8533935546875,0.7505422234535217,9.999999747378752e-05,0.006645027548074722,-0.008756563067436218,1.0080735683441162,0.2954665422439575,29.0
91,0.03889203071594238,0.0,0.20000000298023224,-2.854116201400757,0.9934892654418945,9.999999747378752e-05,0.14443543553352356,-0.024325162172317505,1.0081892013549805,0.6031367778778076,29.0
92,-0.24013662338256836,0.30000001192092896,0.20000000298023224,-2.8544750213623047,-12508.9404296875,9.999999747378752e-05,-0.04809173196554184,-0.06384965032339096,1.0086148977279663,0.16274264454841614,29.0
93,-0.027333498001098633,0.0,0.20000000298023224,-2.8554091453552246,-59.42645263671875,9.999999747378752e-05,0.07526496052742004,-0.011058988980948925,1.0090183019638062,0.5683577060699463,29.0
94,-0.014454245567321777,0.05000000074505806,0.20000000298023224,-2.856029987335205,-6141.04931640625,9.999999747378752e-05,-0.11894968152046204,-0.05766560882329941,1.009217381477356,0.010498911142349243,29.0
95,0.006842494010925293,0.0,0.20000000298023224,-2.8564345836639404,-650197.4375,9.999999747378752e-05,-0.09879161417484283,-0.030765468254685402,1.0095069408416748,0.06884104758501053,29.0
96,-0.13853752613067627,0.20000000298023224,0.20000000298023224,-2.857166051864624,0.8094613552093506,9.999999747378752e-05,-0.09337243437767029,-0.050708331167697906,1.010076642036438,0.017646674066781998,29.0
97,-0.0872354507446289,0.10000000149011612,0.20000000298023224,-2.8585703372955322,-481.5413818359375,9.999999747378752e-05,-0.07978596538305283,-0.04222164675593376,1.0107014179229736,0.053935397416353226,29.0
98,-0.014541029930114746,0.0,0.20000000298023224,-2.8593804836273193,-26.81260108947754,9.999999747378752e-05,0.06365735083818436,0.002918920014053583,1.0109021663665771,0.3543822467327118,29.0
99,0.13963347673416138,0.15000000596046448,0.20000000298023224,-2.859459400177002,-4259.1884765625,9.999999747378752e-05,-0.07065051794052124,-0.04698743298649788,1.0106687545776367,0.10978614538908005,29.0
100,-0.03555154800415039,0.0,0.20000000298023224,-2.8589107990264893,-190.65185546875,9.999999747378752e-05,-0.010889503173530102,-0.003413087222725153,1.0106358528137207,0.0020383326336741447,29.0
101,0.009384751319885254,0.0,0.20000000298023224,-2.8591060638427734,-4.3810811042785645,9.999999747378752e-05,0.06898638606071472,-0.011041480116546154,1.010648250579834,0.35633450746536255,29.0
102,0.009176135063171387,0.0,0.20000000298023224,-2.8590731620788574,0.9999970197677612,9.999999747378752e-05,-0.0038640648126602173,-0.040220461785793304,1.010749340057373,0.262596070766449,29.0
103,-0.038730740547180176,0.30000001192092896,0.20000000298023224,-2.859447717666626,-10549.0751953125,9.999999747378752e-05,-0.1316268891096115,-0.08334722369909286,1.0109738111495972,0.04244931787252426,29.0
104,0.21495872735977173,0.20000000298023224,0.20000000298023224,-2.859703779220581,-175.90931701660156,9.999999747378752e-05,-0.035743676126003265,-0.036124132573604584,1.010825276374817,0.15491844713687897,29.0
105,-0.0477367639541626,0.10000000149011612,0.20000000298023224,-2.8590211868286133,-2303.13427734375,9.999999747378752e-05,-0.1070699691772461,-0.04782601445913315,1.0104994773864746,0.03551855683326721,29.0
106,0.0431743860244751,0.0,0.20000000298023224,-2.858689069747925,-103.36760711669922,9.999999747378752e-05,0.6220104694366455,-0.0008779466152191162,1.0104641914367676,2.2882485389709473,29.0
107,0.009403347969055176,0.0,0.20000000298023224,-2.858699321746826,0.6126406192779541,9.999999747378752e-05,0.13566270470619202,-0.015417730435729027,1.0104795694351196,0.810210645198822,29.0
108,-0.08753561973571777,0.15000000596046448,0.20000000298023224,-2.8587653636932373,-6.512848377227783,9.999999747378752e-05,0.14936062693595886,-0.05392681434750557,1.010572910308838,0.6132292747497559,29.0
109,0.058355093002319336,0.0,0.20000000298023224,-2.8589069843292236,-1212.2933349609375,9.999999747378752e-05,-0.039676882326602936,-0.03066084161400795,1.0105218887329102,0.08145453035831451,29.0
110,-0.1866915225982666,0.20000000298023224,0.20000000298023224,-2.858814239501953,-75.5806655883789,9.999999747378752e-05,0.26735132932662964,-0.03162328526377678,1.0106120109558105,0.9108701348304749,29.0
111,0.061861395835876465,0.0,0.20000000298023224,-2.859110116958618,-1310.806884765625,9.999999747378752e-05,0.05677102506160736,-0.009308206848800182,1.0107520818710327,0.3063196539878845,29.0
112,0.07720309495925903,0.10000000149011612,0.20000000298023224,-2.8591790199279785,-1149.114990234375,9.999999747378752e-05,-0.1188393235206604,-0.05846552550792694,1.010551929473877,0.016437934711575508,29.0
113,-0.09735846519470215,0.25,0.20000000298023224,-2.858523368835449,-370.81219482421875,9.999999747378752e-05,0.1438085436820984,-0.06485840678215027,1.0102860927581787,0.9321082830429077,29.0
114,0.10351419448852539,0.10000000149011612,0.20000000298023224,-2.858290433883667,-750.4114379882812,9.999999747378752e-05,-0.10637582093477249,-0.05473392456769943,1.0102293491363525,0.01214591134339571,29.0
115,0.187599778175354,0.15000000596046448,0.20000000298023224,-2.8579399585723877,0.5276448726654053,9.999999747378752e-05,-0.03602997213602066,-0.03961675614118576,1.0098730325698853,0.128807932138443,29.0
116,0.04877936840057373,0.0,0.20000000298023224,-2.857304811477661,-696.2310791015625,9.999999747378752e-05,-0.021211670711636543,-0.0054921358823776245,1.009711503982544,0.04459816962480545,29.0
117,-0.028060197830200195,0.4000000059604645,0.20000000298023224,-2.8571701049804688,-81.90283203125,9.999999747378752e-05,0.008609682321548462,-0.09317406266927719,1.009711503982544,0.6666041612625122,29.0
118,0.044818758964538574,0.0,0.20000000298023224,-2.8571395874023438,-458.3441162109375,9.999999747378752e-05,-0.08393962681293488,-0.04255662113428116,1.009631633758545,0.023549845442175865,29.0
119,-0.25141215324401855,0.30000001192092896,0.20000000298023224,-2.8569140434265137,-60.802852630615234,9.999999747378752e-05,-0.020590215921401978,-0.01458014827221632,1.0094578266143799,0.03204634413123131,29.0
120,0.054689764976501465,0.0,0.20000000298023224,-2.8563923835754395,-69.25174713134766,9.999999747378752e-05,0.14365553855895996,-0.015386718325316906,1.0091224908828735,0.7234445810317993,29.0
121,-0.2502700686454773,0.30000001192092896,0.20000000298023224,-2.8560516834259033,-76.67694091796875,9.999999747378752e-05,0.005509287118911743,-0.05163375288248062,1.0093070268630981,0.3329242467880249,29.0
122,-0.10671830177307129,0.4000000059604645,0.20000000298023224,-2.856793165206909,-23343.59375,9.999999747378752e-05,-0.1353815197944641,-0.09002651274204254,1.0097062587738037,0.017341358587145805,29.0
123,-0.06212317943572998,0.0,0.20000000298023224,-2.8574602603912354,-1050.502685546875,9.999999747378752e-05,-0.027398865669965744,-0.02905668318271637,1.010028600692749,0.24750636518001556,29.0
124,0.03472423553466797,0.30000001192092896,0.20000000298023224,-2.8579769134521484,-7.873931884765625,9.999999747378752e-05,-0.03440788388252258,-0.07359063625335693,1.0101463794708252,0.38630878925323486,29.0
125,0.09338164329528809,0.0,0.20000000298023224,-2.8580620288848877,-4.278073310852051,9.999999747378752e-05,0.033892035484313965,-0.028814593330025673,1.0101325511932373,0.2576656639575958,29.0
126,-0.016777873039245605,0.0,0.20000000298023224,-2.8580734729766846,-367.979736328125,9.999999747378752e-05,-0.055448826402425766,-0.029539382085204124,1.0102202892303467,0.02541619911789894,29.0
127,-0.010201811790466309,0.0,0.20000000298023224,-2.8584396839141846,-8689.990234375,9.999999747378752e-05,0.15383726358413696,-0.0027796595823019743,1.010542869567871,0.5253046751022339,29.0
128,-0.02576988935470581,0.0,0.20000000298023224,-2.859098434448242,-2.7625229358673096,9.999999747378752e-05,0.8371980786323547,0.004447156097739935,1.0107896327972412,2.4330286979675293,29.0
129,0.0051572322845458984,0.0,0.20000000298023224,-2.859431743621826,-2547.63232421875,9.999999747378752e-05,0.01413077861070633,-0.007360666990280151,1.0109058618545532,0.13832400739192963,29.0
130,-0.14367198944091797,0.20000000298023224,0.20000000298023224,-2.85970401763916,-0.07269656658172607,9.999999747378752e-05,-0.04321214556694031,-0.03839731588959694,1.0110909938812256,0.0670885220170021,29.0
131,-0.12974560260772705,0.15000000596046448,0.20000000298023224,-2.8599491119384766,-385.29937744140625,9.999999747378752e-05,-0.06212347745895386,-0.03974437713623047,1.0110573768615723,0.04330935329198837,29.0
132,0.17003262042999268,0.10000000149011612,0.20000000298023224,-2.8597967624664307,-63.480499267578125,9.999999747378752e-05,-0.05197187140583992,-0.02305058017373085,1.0110557079315186,0.006840632762759924,29.0
133,-0.0010308027267456055,0.0,0.20000000298023224,-2.859938144683838,-4075.2548828125,9.999999747378752e-05,-0.09066013991832733,-0.03382112830877304,1.0111427307128906,0.04225185140967369,29.0
134,-0.04929971694946289,0.15000000596046448,0.20000000298023224,-2.8601787090301514,-2.7887237071990967,9.999999747378752e-05,-0.0997508242726326,-0.05743357539176941,1.0113402605056763,0.06564853340387344,29.0
135,0.05451059341430664,0.0,0.20000000298023224,-2.860356330871582,-61396.859375,9.999999747378752e-05,-0.09584156423807144,-0.037732355296611786,1.0111827850341797,0.02699596993625164,29.0
136,0.009294629096984863,0.0,0.20000000298023224,-2.859866142272949,-32266.8046875,9.999999747378752e-05,-0.07699892669916153,-0.01987132988870144,1.0109539031982422,0.028290150687098503,29.0
137,0.0995558500289917,0.10000000149011612,0.20000000298023224,-2.859318733215332,-116.0501480102539,9.999999747378752e-05,-0.10410299152135849,-0.059404321014881134,1.0104949474334717,0.02936035394668579,29.0
138,0.1359308958053589,0.05000000074505806,0.20000000298023224,-2.85823130607605,-222.6072235107422,9.999999747378752e-05,-0.05560174211859703,-0.021128660067915916,1.0098873376846313,0.0016784518957138062,29.0
139,-0.017981886863708496,0.0,0.20000000298023224,-2.856696128845215,-2406580.25,9.999999747378752e-05,-0.011995350010693073,0.005488204769790173,1.008903980255127,0.0022839198354631662,29.0
140,-0.010937929153442383,0.0,0.20000000298023224,-2.854966402053833,-71520.0859375,9.999999747378752e-05,-0.09570549428462982,-0.036604590713977814,1.00830078125,0.017485519871115685,29.0
141,-0.01847696304321289,0.0,0.20000000298023224,-2.854159116744995,-7348.02099609375,9.999999747378752e-05,-0.017202436923980713,-0.008838564157485962,1.0080747604370117,0.09726904332637787,29.0
