,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/success rate
0,162.0,-2.8994247913360596,0.15221387147903442,0.9902355670928955,-0.033460523933172226,9.999999747378752e-05,50.0,-4731.4716796875,0.0,0.0
1,125.0,-3.6997125148773193,0.2574334144592285,0.9706287384033203,-0.1010236144065857,9.999999747378752e-05,50.0,-3029.01806640625,0.0,0.0
2,93.0,-4.578176021575928,0.313493549823761,0.9514196515083313,-0.16460876166820526,9.999999747378752e-05,50.0,-2023.857177734375,0.0,0.0
3,95.0,-5.524462699890137,0.15991702675819397,0.9325966835021973,-0.23306366801261902,9.999999747378752e-05,50.0,-7525.94140625,0.0,0.0
4,85.0,-6.363364219665527,0.09550301730632782,0.9141777157783508,-0.29603415727615356,9.999999747378752e-05,50.0,-3025.38623046875,0.0,0.0
5,88.0,-7.280967712402344,0.9021784067153931,0.896142303943634,-0.3663801848888397,9.999999747378752e-05,50.0,-2125.78173828125,0.0,0.0
6,90.0,-7.969462871551514,0.14375153183937073,0.8784807920455933,-0.4204268455505371,9.999999747378752e-05,50.0,-2021.6058349609375,0.0,0.0
7,85.0,-8.519075393676758,0.9936636686325073,0.8611907958984375,-0.48512744903564453,9.999999747378752e-05,50.0,-1020.2822265625,0.0,0.0
8,87.0,-9.430682182312012,0.18521520495414734,0.8442225456237793,-0.5516102910041809,9.999999747378752e-05,50.0,2451.69482421875,0.10000000149011612,0.02777777798473835
9,84.0,-9.8826265335083,1.385496973991394,0.8276194930076599,-0.6318495273590088,9.999999747378752e-05,50.0,-1526.1085205078125,0.0,0.02500000037252903
10,86.0,-10.51467227935791,3.054915428161621,0.81130450963974,-0.6977875828742981,9.999999747378752e-05,50.0,-1625.22998046875,0.0,0.022727273404598236
11,87.0,-11.06596565246582,1.7834625244140625,0.7953263521194458,-0.769742488861084,9.999999747378752e-05,50.0,-865.4089965820312,0.10000000149011612,0.02083333395421505
12,85.0,-11.369208335876465,0.49963706731796265,0.7796843647956848,-0.8486382961273193,9.999999747378752e-05,50.0,-1325.696533203125,0.0,0.03846153989434242
13,87.0,-11.845640182495117,0.4183974266052246,0.764349102973938,-0.8881660103797913,9.999999747378752e-05,50.0,-3025.67578125,0.0,0.0357142873108387
14,85.0,-12.614307403564453,0.38049161434173584,0.7492935657501221,-0.9885718822479248,9.999999747378752e-05,50.0,-1329.535888671875,0.0,0.03333333507180214
15,86.0,-12.833066940307617,0.363145112991333,0.7345187067985535,-1.0258419513702393,9.999999747378752e-05,50.0,-1129.936767578125,0.0,0.03125
16,87.0,-13.568429946899414,0.37149763107299805,0.7200421690940857,-1.0732494592666626,9.999999747378752e-05,50.0,-1132.2254638671875,0.0,0.029411764815449715
17,85.0,-13.477325439453125,0.5496143102645874,0.705887496471405,-1.1339515447616577,9.999999747378752e-05,50.0,-832.74267578125,0.0,0.02777777798473835
18,86.0,-13.829567909240723,3.77510404586792,0.69197678565979,-1.235903024673462,9.999999747378752e-05,50.0,-436.0138244628906,0.0,0.02631578966975212
19,84.0,-14.25546932220459,7.109871864318848,0.6783820986747742,-1.2310222387313843,9.999999747378752e-05,50.0,-1033.1649169921875,0.0,0.03750000149011612
20,85.0,-14.542929649353027,3.121251106262207,0.6650676727294922,-1.314563512802124,9.999999747378752e-05,50.0,-735.2310180664062,0.0,0.0357142873108387
21,86.0,-14.248266220092773,0.8641784191131592,0.6519683003425598,-1.3889455795288086,9.999999747378752e-05,50.0,-932.1598510742188,0.0,0.034090910106897354
