,iteration/success_rate,iteration/reward,iteration/dist_entrance,iteration/dist_bottom,algorithm_params/mean[0],algorithm_params/covariance_matrix_mean[0],algorithm_params/covariance_matrix_variance[0],algorithm_params/mean[1],algorithm_params/covariance_matrix_mean[1],algorithm_params/covariance_matrix_variance[1],algorithm_params/mean[2],algorithm_params/covariance_matrix_mean[2],algorithm_params/covariance_matrix_variance[2],algorithm_params/mean[3],algorithm_params/covariance_matrix_mean[3],algorithm_params/covariance_matrix_variance[3],algorithm_params/mean[4],algorithm_params/covariance_matrix_mean[4],algorithm_params/covariance_matrix_variance[4],algorithm_params/mean[5],algorithm_params/covariance_matrix_mean[5],algorithm_params/covariance_matrix_variance[5],algorithm_params/mean[6],algorithm_params/covariance_matrix_mean[6],algorithm_params/covariance_matrix_variance[6],algorithm_params/mean[7],algorithm_params/covariance_matrix_mean[7],algorithm_params/covariance_matrix_variance[7],algorithm_params/mean[8],algorithm_params/covariance_matrix_mean[8],algorithm_params/covariance_matrix_variance[8],algorithm_params/mean[9],algorithm_params/covariance_matrix_mean[9],algorithm_params/covariance_matrix_variance[9],iteration/success_rate_full
0,0.0,1.8031002283096313,0.4050007164478302,0.35779112577438354,0.904866635799408,0.08519589155912399,0.08883246779441833,0.24004705250263214,0.11432889103889465,0.08789859712123871,0.5590965747833252,0.10905307531356812,0.0927315503358841,0.3433012068271637,0.10910478234291077,0.0881631076335907,0.05070532485842705,0.08144309371709824,0.08897829800844193,-0.549293577671051,0.12631428241729736,0.09258050471544266,1.1702278852462769,0.09097149223089218,0.09250634908676147,-0.11011109501123428,0.09981207549571991,0.08367875218391418,0.4695669114589691,0.0905507281422615,0.08361288160085678,-0.2570625841617584,0.10082264989614487,0.08820879459381104,0.0
1,0.0,1.8815526962280273,0.3932715952396393,0.35349372029304504,1.3677524328231812,0.06580092757940292,0.0946565791964531,-1.0181779861450195,0.16094449162483215,0.09350943565368652,0.7533577084541321,0.10784272849559784,0.08891189098358154,-0.15892603993415833,0.1285644769668579,0.08599536120891571,-1.3783754110336304,0.11916951090097427,0.10769481956958771,-0.8294516205787659,0.1397945135831833,0.0788450613617897,0.9452589154243469,0.08997616916894913,0.09082235395908356,-0.6926470398902893,0.13281822204589844,0.08222663402557373,-0.01967700757086277,0.10061591863632202,0.07838046550750732,-0.2740747332572937,0.1025211438536644,0.08822938799858093,0.0
2,0.0,1.876717448234558,0.3881048560142517,0.34977656602859497,1.9646022319793701,0.05356980487704277,0.10378407686948776,-0.8436563611030579,0.16763301193714142,0.09386952966451645,1.5923130512237549,0.09384593367576599,0.09519536048173904,-0.13979792594909668,0.12229233235120773,0.08109814673662186,-1.0572905540466309,0.12994949519634247,0.10451773554086685,-1.2360631227493286,0.15625523030757904,0.08534044772386551,-0.03987482935190201,0.10033392906188965,0.08393256366252899,-1.448279857635498,0.15837110579013824,0.10450431704521179,-0.40459299087524414,0.10026641935110092,0.07535559684038162,0.0682535469532013,0.0934976190328598,0.0923987552523613,0.0
3,0.0,1.8991949558258057,0.3800596296787262,0.347584068775177,1.825139045715332,0.04001639038324356,0.10877029597759247,-0.5477818250656128,0.17297255992889404,0.09449848532676697,1.1578285694122314,0.0816541314125061,0.09496328979730606,-1.2332991361618042,0.13506092131137848,0.09203904122114182,-1.1104215383529663,0.12884588539600372,0.10342183709144592,-1.91698157787323,0.16377253830432892,0.09306200593709946,-0.4287366569042206,0.10973484814167023,0.08230361342430115,-0.8475947976112366,0.1512473076581955,0.10681768506765366,0.9388653635978699,0.09356087446212769,0.08850865811109543,-0.3730185031890869,0.08597897738218307,0.08737079054117203,0.0
4,0.0,1.9045791625976562,0.3607129454612732,0.3367621600627899,2.750199794769287,0.05169962719082832,0.1176367923617363,0.021911971271038055,0.16983594000339508,0.09334412217140198,1.8244184255599976,0.08783966302871704,0.09511763602495193,-1.1316770315170288,0.13402222096920013,0.09599527716636658,-0.8134709596633911,0.11750740557909012,0.0907999575138092,-0.9104723930358887,0.15068185329437256,0.07676038891077042,-1.2217189073562622,0.1019388884305954,0.09558939188718796,-0.7300249934196472,0.13882140815258026,0.0942964032292366,1.9786733388900757,0.09791956096887589,0.09759021550416946,-1.0526279211044312,0.08537527173757553,0.08698780834674835,0.0
5,0.0,1.936370849609375,0.35525211691856384,0.33367642760276794,3.6209142208099365,0.03927946463227272,0.1331951767206192,0.19965828955173492,0.15480220317840576,0.08506778627634048,0.3275555372238159,0.10453744232654572,0.09895334392786026,-1.918035626411438,0.12417898327112198,0.10193724930286407,-1.176114559173584,0.1239156648516655,0.09107042104005814,-0.9459077715873718,0.13990887999534607,0.07295417040586472,-1.4887158870697021,0.09706158190965652,0.1052304208278656,-0.7467210292816162,0.13120833039283752,0.08738594502210617,1.8763700723648071,0.0912565290927887,0.1032896414399147,-0.028961487114429474,0.08200133591890335,0.09058122336864471,0.0
6,0.0,1.9457343816757202,0.350780189037323,0.3081471025943756,3.628798246383667,0.04963286966085434,0.13888783752918243,0.7765066027641296,0.15934495627880096,0.0883140042424202,1.4228603839874268,0.10824067890644073,0.09734108299016953,-0.6760733723640442,0.14138755202293396,0.09758277237415314,-1.4544596672058105,0.12437689304351807,0.09278496354818344,-1.5480223894119263,0.13598358631134033,0.07389920949935913,-2.950833320617676,0.09443947672843933,0.13973082602024078,-0.22458700835704803,0.13330231606960297,0.07866382598876953,2.853983163833618,0.1060880795121193,0.11248986423015594,-0.2968621253967285,0.07352247089147568,0.08545622229576111,0.0
7,0.0,2.1118130683898926,0.3071262836456299,0.25714534521102905,4.562700271606445,0.05165146291255951,0.16365092992782593,1.150566816329956,0.1507711410522461,0.09130176901817322,2.0103697776794434,0.10844738036394119,0.10948006808757782,-1.0010443925857544,0.13096092641353607,0.0949825569987297,-1.706821084022522,0.12436117231845856,0.09704786539077759,-2.7122974395751953,0.12538479268550873,0.08235712349414825,-3.6665263175964355,0.0981443002820015,0.15939553081989288,-0.1171984001994133,0.13189555704593658,0.07457166910171509,2.170346736907959,0.09250445663928986,0.10315532982349396,0.0839378833770752,0.06677673757076263,0.08021650463342667,0.0
8,0.0,2.134153366088867,0.30471786856651306,0.2538907527923584,4.429393291473389,0.055702708661556244,0.1561044454574585,0.04691636562347412,0.1413528174161911,0.09680571407079697,3.1984000205993652,0.10485521703958511,0.12186496704816818,-0.6599459052085876,0.12412155419588089,0.09183289855718613,-2.0778183937072754,0.12096225470304489,0.08821776509284973,-2.616318702697754,0.10568437725305557,0.08206724375486374,-3.1094725131988525,0.08785673975944519,0.16630296409130096,-0.32540807127952576,0.11960496008396149,0.06084828823804855,1.9129952192306519,0.0885121077299118,0.10205932706594467,0.551618754863739,0.06332072615623474,0.08242082595825195,0.0
9,0.0,2.301635265350342,0.267049640417099,0.21597810089588165,4.544190883636475,0.045584503561258316,0.1496008038520813,0.11232272535562515,0.14374281466007233,0.09232163429260254,4.171737194061279,0.11477336287498474,0.14445500075817108,0.42962098121643066,0.13423800468444824,0.09415759891271591,-2.827291250228882,0.11304894089698792,0.09606087952852249,-1.923467755317688,0.09205589443445206,0.07835133373737335,-2.8088979721069336,0.08716119080781937,0.17682848870754242,0.27796196937561035,0.11219728738069534,0.05848471075296402,2.5646581649780273,0.08586720377206802,0.09395145624876022,0.1454671323299408,0.058206457644701004,0.07748690247535706,0.0
10,0.0,2.6779563426971436,0.1924113631248474,0.14019766449928284,5.29372501373291,0.05207125097513199,0.15038864314556122,0.4455889165401459,0.14652498066425323,0.0900447890162468,4.282526969909668,0.12251691520214081,0.1532677412033081,1.1328673362731934,0.13805817067623138,0.09528933465480804,-3.373095989227295,0.10010086745023727,0.09580814838409424,-2.600508213043213,0.08638864755630493,0.07721880823373795,-3.3149232864379883,0.07918783277273178,0.1689772605895996,1.0998666286468506,0.11625512689352036,0.06439395993947983,3.170661211013794,0.09115350991487503,0.09630415588617325,-1.371443510055542,0.04986872896552086,0.09003172814846039,0.0
11,0.0,2.8623876571655273,0.15505273640155792,0.10230231285095215,5.042047023773193,0.0490775890648365,0.14703091979026794,-0.16570784151554108,0.14681588113307953,0.09173499792814255,3.3617944717407227,0.12191081792116165,0.14329038560390472,0.26636040210723877,0.1392568051815033,0.09101484715938568,-2.9178035259246826,0.10045892000198364,0.08541734516620636,-3.4815657138824463,0.08842470496892929,0.08419331163167953,-4.244410037994385,0.08689989894628525,0.17768868803977966,1.4004887342453003,0.10878346115350723,0.05934997648000717,3.292393445968628,0.08986930549144745,0.10057969391345978,-0.5830259323120117,0.05126682668924332,0.08956144005060196,0.0
12,0.0,3.099155902862549,0.11836173385381699,0.07361363619565964,4.728243350982666,0.0582243874669075,0.1533501297235489,-0.6748610734939575,0.1478867381811142,0.09413521736860275,3.9793524742126465,0.11808613687753677,0.13234686851501465,0.9831643104553223,0.12033937126398087,0.08382464200258255,-4.349730014801025,0.10499053448438644,0.10135376453399658,-3.463615894317627,0.07607176154851913,0.07267963141202927,-4.22847318649292,0.07877739518880844,0.18064220249652863,2.6916563510894775,0.110806405544281,0.0758834108710289,3.5278995037078857,0.08521820604801178,0.10230650007724762,-1.921128273010254,0.047627758234739304,0.1031489297747612,0.0
13,1.0,8.441540718078613,0.01001411210745573,0.004601495806127787,5.3915486335754395,0.06868413835763931,0.1477716565132141,0.5970987677574158,0.1672629714012146,0.09342578798532486,5.130863189697266,0.1357940286397934,0.1392543613910675,1.1501970291137695,0.12943576276302338,0.07795653492212296,-4.955014705657959,0.08330529183149338,0.11852789670228958,-2.751472234725952,0.0854107066988945,0.06780111789703369,-4.322937488555908,0.07109434902667999,0.19052962958812714,3.962602376937866,0.1398497223854065,0.09628187119960785,4.978560447692871,0.10789933800697327,0.1212511658668518,-1.7177175283432007,0.038188640028238297,0.09478340297937393,0.20000000298023224
14,1.0,8.32811450958252,0.012804734520614147,0.008671867661178112,5.3802313804626465,0.08886957913637161,0.15063323080539703,1.6079826354980469,0.17961037158966064,0.09348031133413315,6.67317533493042,0.1511605978012085,0.17417612671852112,0.659328043460846,0.1265573352575302,0.07066834717988968,-5.263435363769531,0.07507021725177765,0.12669678032398224,-3.3585286140441895,0.07556068897247314,0.07000301778316498,-5.325047969818115,0.05238473415374756,0.21407820284366608,3.968353748321533,0.15549321472644806,0.1144285500049591,5.7195587158203125,0.12360725551843643,0.1345292627811432,-0.7483791708946228,0.028560718521475792,0.08830604702234268,0.20000000298023224
15,1.0,8.428569793701172,0.0005976161337457597,0.0107117323204875,4.3390960693359375,0.07759737968444824,0.14696015417575836,2.234828472137451,0.16771455109119415,0.09795483201742172,5.674285411834717,0.14912870526313782,0.17731265723705292,-0.5096811056137085,0.10346691310405731,0.0674019455909729,-3.7877438068389893,0.07367897778749466,0.13224752247333527,-3.6476926803588867,0.06284483522176743,0.07149909436702728,-5.5384321212768555,0.051077648997306824,0.22154653072357178,3.9689457416534424,0.15348227322101593,0.11593161523342133,5.328395843505859,0.11500653624534607,0.13173596560955048,-0.6531031727790833,0.03255275636911392,0.08220726251602173,0.10000000149011612
16,1.0,8.467350006103516,0.001893795793876052,0.012342594563961029,5.632628440856934,0.09078998863697052,0.14232809841632843,3.6490259170532227,0.1805548071861267,0.11457525193691254,7.665472507476807,0.16717307269573212,0.1959700882434845,-0.5574586391448975,0.09267011284828186,0.06813488155603409,-2.609182357788086,0.08945251256227493,0.11625903844833374,-3.604388475418091,0.05280875042080879,0.061722081154584885,-6.2054524421691895,0.03090687096118927,0.21493780612945557,4.165896415710449,0.16070081293582916,0.10965868830680847,5.604207992553711,0.11395169794559479,0.1138569563627243,-1.6734727621078491,0.026396028697490692,0.07833542674779892,0.20000000298023224
17,0.0,2.9671871662139893,0.0496048666536808,0.10335723310709,5.001766204833984,0.08848685026168823,0.13164325058460236,2.8681726455688477,0.18512342870235443,0.11690739542245865,9.698107719421387,0.18509389460086823,0.25728675723075867,0.12425044924020767,0.09727161377668381,0.06601370126008987,-3.18802809715271,0.0840938538312912,0.1109834834933281,-4.651218891143799,0.04318208992481232,0.06409677863121033,-7.424966335296631,0.01328827254474163,0.22968250513076782,3.870542287826538,0.17317907512187958,0.10733158886432648,6.332724571228027,0.11710034310817719,0.1227840781211853,-0.8254850506782532,0.025650087743997574,0.06656988710165024,0.0
18,0.0,3.188951015472412,0.03024379536509514,0.08408471941947937,5.164630889892578,0.09217403084039688,0.12377680093050003,3.111098527908325,0.18340982496738434,0.11531305313110352,10.128191947937012,0.18150237202644348,0.26635122299194336,-0.7949784398078918,0.0921567976474762,0.06165529415011406,-3.3828697204589844,0.08654884994029999,0.10530629754066467,-3.712277412414551,0.04437572881579399,0.06375414878129959,-7.160279273986816,0.015069568529725075,0.23165199160575867,4.144974708557129,0.16356827318668365,0.0926412045955658,6.709774017333984,0.1073378399014473,0.11365586519241333,-2.6074795722961426,0.018629563972353935,0.07481399178504944,0.10000000149011612
19,1.0,8.417271614074707,0.010163922794163227,0.0032940737437456846,4.613924503326416,0.09009470790624619,0.11918777227401733,3.6989567279815674,0.18172143399715424,0.11777736991643906,9.210453033447266,0.18381476402282715,0.2671540379524231,-0.32770928740501404,0.09113791584968567,0.06188566982746124,-2.5040855407714844,0.09373421221971512,0.10573691874742508,-3.613433361053467,0.04914877936244011,0.055656034499406815,-8.282625198364258,-0.0018453315133228898,0.2323097586631775,5.389930248260498,0.16836896538734436,0.09797783195972443,6.769033908843994,0.11195831000804901,0.09996482729911804,-2.588223934173584,0.008414631709456444,0.0712907463312149,0.0
20,0.0,3.0338847637176514,0.08732784539461136,0.08809211850166321,5.761753082275391,0.08976319432258606,0.10614894330501556,4.019318103790283,0.18658731877803802,0.12300395220518112,9.682340621948242,0.18543227016925812,0.28353241086006165,1.162990927696228,0.09093375504016876,0.06601405888795853,-2.3404550552368164,0.09558813273906708,0.11043793708086014,-4.032317638397217,0.03971337899565697,0.05733584985136986,-9.266533851623535,-0.014126703143119812,0.2598732113838196,4.937948226928711,0.1609446257352829,0.0975504219532013,7.085600852966309,0.12068812549114227,0.10344050079584122,-3.0559654235839844,-0.002600680571049452,0.06873532384634018,0.20000000298023224
21,0.0,-97.02507019042969,0.0431261770427227,0.09601669013500214,5.453125476837158,0.09393998980522156,0.09655217826366425,5.259986400604248,0.1906973272562027,0.14461137354373932,9.955238342285156,0.19081942737102509,0.2850914001464844,0.021263644099235535,0.0855691209435463,0.06285418570041656,-1.4107213020324707,0.09673552960157394,0.11977991461753845,-4.5646281242370605,0.03687397390604019,0.05888467654585838,-9.649580955505371,-0.018668461591005325,0.2843446731567383,5.348214626312256,0.1608087569475174,0.1035325899720192,8.249160766601562,0.11793026328086853,0.12108173966407776,-5.243818759918213,-0.0063466704450547695,0.08752521872520447,0.30000001192092896
22,1.0,8.3967924118042,0.005322234705090523,0.0024123606272041798,4.5557403564453125,0.09281612187623978,0.0997033640742302,4.79160213470459,0.18187491595745087,0.13698536157608032,10.948884963989258,0.18572959303855896,0.322224885225296,0.36284494400024414,0.07617438584566116,0.06254155933856964,-2.900298595428467,0.10332906991243362,0.12364182621240616,-5.803635120391846,0.037847861647605896,0.06793972104787827,-10.37621021270752,-0.014918200671672821,0.3154052197933197,6.25169563293457,0.1524161547422409,0.11242041736841202,8.352374076843262,0.10915348678827286,0.12507058680057526,-5.533700942993164,-0.0023459920194000006,0.0995243489742279,0.20000000298023224
23,1.0,8.527862548828125,0.0024415787775069475,0.0143362358212471,4.749083995819092,0.09933877736330032,0.08962071686983109,4.304305553436279,0.17336851358413696,0.1367354542016983,9.087732315063477,0.18070562183856964,0.3357836604118347,0.4160749018192291,0.06618157029151917,0.0594446025788784,-2.438657760620117,0.09110404551029205,0.10340531915426254,-6.076635360717773,0.036978498101234436,0.0695977583527565,-8.457137107849121,-0.014531269669532776,0.3268585503101349,6.142996311187744,0.13628137111663818,0.10482976585626602,6.247929096221924,0.10828036814928055,0.13030260801315308,-4.516112327575684,0.0030347334686666727,0.10256513953208923,0.30000001192092896
24,1.0,8.439425468444824,0.011628172360360622,0.011872019618749619,4.162309169769287,0.10302180796861649,0.08553604781627655,3.721514940261841,0.16971544921398163,0.13741597533226013,8.467974662780762,0.17851118743419647,0.33754169940948486,0.09376703947782516,0.07488544285297394,0.05319396033883095,-2.8572967052459717,0.08428048342466354,0.1008528620004654,-4.725481033325195,0.03876650333404541,0.07140554487705231,-7.840857028961182,-0.01767694391310215,0.3357017934322357,5.627593517303467,0.13663248717784882,0.10517943650484085,6.363253593444824,0.10266842693090439,0.13184048235416412,-4.048139572143555,-0.006022823974490166,0.09585516154766083,0.30000001192092896
25,1.0,8.517577171325684,0.0019972147420048714,0.013996855355799198,3.778346061706543,0.10656875371932983,0.07467720657587051,4.399209499359131,0.16351865231990814,0.13384920358657837,8.451671600341797,0.17454305291175842,0.34863919019699097,-0.20574277639389038,0.07847785949707031,0.05288491025567055,-3.651524782180786,0.0807289332151413,0.0938783511519432,-5.2669677734375,0.04203381389379501,0.06799933314323425,-8.462968826293945,-0.016300320625305176,0.32184407114982605,5.721490383148193,0.13103137910366058,0.10187502950429916,6.822805881500244,0.09553345292806625,0.12482010573148727,-3.8040215969085693,-0.0074730925261974335,0.09278623014688492,0.30000001192092896
