,iteration/success_rate,iteration/reward,iteration/dist_entrance,iteration/dist_bottom,algorithm_params/mean[0],algorithm_params/covariance_matrix_mean[0],algorithm_params/covariance_matrix_variance[0],algorithm_params/mean[1],algorithm_params/covariance_matrix_mean[1],algorithm_params/covariance_matrix_variance[1],algorithm_params/mean[2],algorithm_params/covariance_matrix_mean[2],algorithm_params/covariance_matrix_variance[2],algorithm_params/mean[3],algorithm_params/covariance_matrix_mean[3],algorithm_params/covariance_matrix_variance[3],algorithm_params/mean[4],algorithm_params/covariance_matrix_mean[4],algorithm_params/covariance_matrix_variance[4],algorithm_params/mean[5],algorithm_params/covariance_matrix_mean[5],algorithm_params/covariance_matrix_variance[5],algorithm_params/mean[6],algorithm_params/covariance_matrix_mean[6],algorithm_params/covariance_matrix_variance[6],algorithm_params/mean[7],algorithm_params/covariance_matrix_mean[7],algorithm_params/covariance_matrix_variance[7],algorithm_params/mean[8],algorithm_params/covariance_matrix_mean[8],algorithm_params/covariance_matrix_variance[8],algorithm_params/mean[9],algorithm_params/covariance_matrix_mean[9],algorithm_params/covariance_matrix_variance[9],algorithm_params/mean[10],algorithm_params/covariance_matrix_mean[10],algorithm_params/covariance_matrix_variance[10],algorithm_params/mean[11],algorithm_params/covariance_matrix_mean[11],algorithm_params/covariance_matrix_variance[11],iteration/success_rate_full
0,0.0,-58.73441696166992,0.39252087473869324,0.3533622920513153,1.3209543228149414,0.08640734106302261,0.07876304537057877,1.2505956888198853,0.08737900853157043,0.07504528015851974,-0.10317828506231308,0.07910721004009247,0.07870893180370331,1.4673594236373901,0.08531618118286133,0.0729258805513382,-0.15137913823127747,0.07562662661075592,0.07593253254890442,0.842913806438446,0.08750686049461365,0.0724482610821724,0.1399499773979187,0.08364886045455933,0.07410994172096252,-0.15304973721504211,0.08293178677558899,0.07615847140550613,0.888613224029541,0.08331714570522308,0.07491689175367355,1.329473614692688,0.08921293169260025,0.07619264721870422,1.5743263959884644,0.08817534893751144,0.07657398283481598,-0.011836734600365162,0.08172289282083511,0.07058745622634888,0.0
1,0.0,-57.940860748291016,0.378187894821167,0.34648817777633667,2.1055803298950195,0.08713127672672272,0.08408629149198532,1.307552456855774,0.08789712190628052,0.07595814764499664,-0.30316075682640076,0.07550142705440521,0.07507014274597168,2.036438226699829,0.08519292622804642,0.07632117718458176,-0.7508326768875122,0.0640883594751358,0.07815022021532059,-0.5545156002044678,0.08261628448963165,0.0800972655415535,0.5891876816749573,0.0814325213432312,0.07190167158842087,-0.6449766159057617,0.0810570940375328,0.07667547464370728,1.2357940673828125,0.08649982511997223,0.07157479226589203,0.40498703718185425,0.08561331033706665,0.07707294821739197,1.8267043828964233,0.08823519200086594,0.07854539901018143,0.8505852818489075,0.09184293448925018,0.06944134086370468,0.0
2,0.0,-57.371490478515625,0.36952054500579834,0.34152689576148987,2.812744617462158,0.08200415223836899,0.08755158632993698,1.8358080387115479,0.0867229625582695,0.08165943622589111,-0.6946877241134644,0.0790756493806839,0.07415378093719482,2.0285873413085938,0.09295515716075897,0.07782943546772003,-1.5422078371047974,0.05719617009162903,0.09261098504066467,-0.9220342040061951,0.08024686574935913,0.07938100397586823,0.5201131105422974,0.07856394350528717,0.07390641421079636,-0.651858925819397,0.07658036053180695,0.07815346121788025,0.6214026808738708,0.08633622527122498,0.07478318363428116,1.2927775382995605,0.0795544758439064,0.07679086923599243,2.309143543243408,0.08725907653570175,0.08265075832605362,0.39353638887405396,0.08484063297510147,0.06526459008455276,0.0
3,0.0,-57.434505462646484,0.3714950680732727,0.3415938913822174,3.3887226581573486,0.08243587613105774,0.10137168318033218,2.336108446121216,0.08670060336589813,0.08378785848617554,0.5104647278785706,0.08097957819700241,0.0781073346734047,1.5267943143844604,0.09424062818288803,0.07519300282001495,-1.5728362798690796,0.053948353976011276,0.09359046816825867,-0.8358048796653748,0.07897111773490906,0.08110608905553818,0.1654670387506485,0.07890867441892624,0.07103751599788666,-0.5020900368690491,0.0769558846950531,0.07629648596048355,0.10092379152774811,0.08070355653762817,0.07083804160356522,0.8795151114463806,0.08169723302125931,0.06811235845088959,1.9839993715286255,0.09169982373714447,0.07317433506250381,0.22193661332130432,0.08264024555683136,0.06458713114261627,0.0
4,0.0,-56.585453033447266,0.35638535022735596,0.3350451588630676,4.469716548919678,0.08040482550859451,0.12549903988838196,2.9732742309570312,0.09095286577939987,0.0934639722108841,0.015173201449215412,0.07734642177820206,0.07522021979093552,2.360182285308838,0.09098202735185623,0.08219656348228455,-2.1894805431365967,0.04848349094390869,0.09907010197639465,-1.299222469329834,0.06325170397758484,0.08122789114713669,0.15034332871437073,0.07821978628635406,0.07017145305871964,-0.5805577635765076,0.0652996078133583,0.07168146222829819,0.3151106536388397,0.08516678959131241,0.06616804003715515,0.23456750810146332,0.07182326912879944,0.06817389279603958,1.5842446088790894,0.08475512266159058,0.0748710110783577,0.17614343762397766,0.07919450849294662,0.06551667302846909,0.0
5,0.0,-55.79669952392578,0.342695951461792,0.32814401388168335,5.222994804382324,0.06496880948543549,0.15258274972438812,3.6663451194763184,0.08109358698129654,0.09878763556480408,0.11897893249988556,0.07887031883001328,0.0688253790140152,1.9192578792572021,0.08910451829433441,0.08112293481826782,-2.9456593990325928,0.05858951807022095,0.10797624289989471,-2.058669328689575,0.07259359955787659,0.08653108030557632,-0.4221036434173584,0.08164206892251968,0.07155215740203857,-1.54117751121521,0.07473823428153992,0.07167001813650131,0.9016116261482239,0.07700885832309723,0.06360361725091934,-0.24797363579273224,0.0763205885887146,0.06994032114744186,0.5993348360061646,0.09070594608783722,0.07524117827415466,-0.039057064801454544,0.07998931407928467,0.06944794952869415,0.0
6,0.0,-55.20816421508789,0.3378968834877014,0.32090410590171814,6.96380090713501,0.05932976305484772,0.17168593406677246,4.059911727905273,0.0823025330901146,0.10952193289995193,0.5276975631713867,0.08101897686719894,0.06962597370147705,1.1113779544830322,0.07844646275043488,0.079633429646492,-3.257718801498413,0.06389942765235901,0.11050082743167877,-2.410581350326538,0.07198163121938705,0.08968567103147507,-0.8889721035957336,0.07797619700431824,0.07501614838838577,0.15580137073993683,0.07663433253765106,0.08036751300096512,1.7611510753631592,0.07002943009138107,0.06042187288403511,-1.8117986917495728,0.07154174894094467,0.07939706742763519,-0.41539138555526733,0.08569507300853729,0.0745542049407959,0.9624504446983337,0.074198879301548,0.07015987485647202,0.0
7,0.0,-54.561283111572266,0.3174654543399811,0.31447964906692505,8.734143257141113,0.04680228978395462,0.19190911948680878,3.513777017593384,0.08201733231544495,0.10182779282331467,-0.6044166088104248,0.0893411785364151,0.0704544186592102,2.156470775604248,0.07596740126609802,0.08875514566898346,-3.991180896759033,0.06492512673139572,0.10774488002061844,-2.9570953845977783,0.0671955943107605,0.0973111167550087,-0.7201828360557556,0.07365959137678146,0.07572925090789795,0.6794826984405518,0.07563430070877075,0.08483044803142548,1.6776193380355835,0.06810897588729858,0.0583292618393898,-3.4814414978027344,0.06856290251016617,0.08466016501188278,-0.85541832447052,0.08308642357587814,0.07485783845186234,1.030619740486145,0.07032819092273712,0.07025718688964844,0.0
8,0.0,-54.69251251220703,0.32002314925193787,0.3160257935523987,9.507469177246094,0.04775092005729675,0.1710497885942459,2.7284672260284424,0.08477955311536789,0.1041368916630745,-0.6303113698959351,0.0905575305223465,0.06733790785074234,3.6422274112701416,0.07615189254283905,0.09707754850387573,-3.2577924728393555,0.06601262092590332,0.10079974681138992,-3.490060329437256,0.06521777808666229,0.0972064808011055,-0.498376727104187,0.07446181029081345,0.07403097301721573,0.5711621046066284,0.07514339685440063,0.08409483730792999,1.8426862955093384,0.06919440627098083,0.057692427188158035,-4.001721382141113,0.0684625431895256,0.08664451539516449,-1.2296061515808105,0.08243640512228012,0.07429732382297516,0.9295935034751892,0.0703529343008995,0.0625414028763771,0.0
9,0.0,-54.61882781982422,0.31089213490486145,0.3074829578399658,9.208614349365234,0.046075981110334396,0.16727390885353088,0.8871075510978699,0.07911822944879532,0.09701322019100189,-0.670669436454773,0.0902983620762825,0.06704635918140411,6.083932876586914,0.06763862818479538,0.11819228529930115,-3.141878128051758,0.07157446444034576,0.09708107262849808,-4.112741470336914,0.06443703919649124,0.09761940687894821,-1.0839084386825562,0.07042666524648666,0.07053714245557785,0.3998497724533081,0.07043320685625076,0.08027251064777374,0.517461895942688,0.06850624084472656,0.057801105082035065,-2.863267421722412,0.07026810199022293,0.08188192546367645,-1.1953965425491333,0.07938402146100998,0.07354440540075302,0.14520826935768127,0.06644801050424576,0.060290269553661346,0.0
