,time/fps,train/actor_loss,train/critic_loss,train/ent_coef,train/ent_coef_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward,eval/success_rate,rollout/success rate
0,174.0,-2.651552677154541,0.11977735161781311,0.990224301815033,-0.03328893706202507,9.999999747378752e-05,50.0,-90.22783660888672,0.0,0.0
1,133.0,-3.383348226547241,4.485226154327393,0.9706030488014221,-0.09959850460290909,9.999999747378752e-05,50.0,-80.24020385742188,0.0,0.0
2,96.0,-4.296215534210205,5.371930122375488,0.9513882398605347,-0.16807307302951813,9.999999747378752e-05,50.0,-80.24150848388672,0.0,0.0
3,98.0,-4.926369667053223,5.706538200378418,0.932571291923523,-0.23339448869228363,9.999999747378752e-05,50.0,-90.25119018554688,0.0,0.0
4,88.0,-5.917177200317383,3.3917579650878906,0.9141619205474854,-0.30624184012413025,9.999999747378752e-05,50.0,-90.20824432373047,0.0,0.0
5,90.0,-6.400709629058838,0.38309139013290405,0.8961540460586548,-0.3694939613342285,9.999999747378752e-05,50.0,-80.22284698486328,0.0,0.0
6,93.0,-7.199869155883789,3.704758644104004,0.8785434365272522,-0.4314320981502533,9.999999747378752e-05,50.0,-80.23081970214844,0.0,0.0
7,89.0,-7.992685317993164,0.361688494682312,0.8613283634185791,-0.4888943135738373,9.999999747378752e-05,50.0,-80.255859375,0.0,0.0
8,91.0,-8.633063316345215,4.575061798095703,0.8444291353225708,-0.5474557280540466,9.999999747378752e-05,50.0,-90.23789978027344,0.0,0.0
9,88.0,-8.717174530029297,5.243842124938965,0.8278637528419495,-0.6273242831230164,9.999999747378752e-05,50.0,-70.22654724121094,0.0,0.0
10,89.0,-9.580201148986816,6.112610340118408,0.8116310238838196,-0.7001495361328125,9.999999747378752e-05,50.0,-100.24365234375,0.0,0.0
11,91.0,-10.001358032226562,5.297408103942871,0.7956929802894592,-0.7678188681602478,9.999999747378752e-05,50.0,-79.7303466796875,0.10000000149011612,0.0
12,88.0,-10.275569915771484,4.616675853729248,0.7800877094268799,-0.7833486795425415,9.999999747378752e-05,50.0,-80.24272155761719,0.0,0.01923076994717121
13,90.0,-11.373147010803223,9.756954193115234,0.7648264169692993,-0.8418437838554382,9.999999747378752e-05,50.0,-79.72350311279297,0.10000000149011612,0.01785714365541935
14,87.0,-11.384843826293945,0.367477148771286,0.7498289346694946,-0.9181917309761047,9.999999747378752e-05,50.0,-90.243896484375,0.0,0.01666666753590107
15,88.0,-11.876449584960938,0.5039830207824707,0.7351288795471191,-0.9765388369560242,9.999999747378752e-05,50.0,-90.24104309082031,0.0,0.015625
16,89.0,-12.000529289245605,0.5574648380279541,0.7207813858985901,-1.057466983795166,9.999999747378752e-05,50.0,-70.24626159667969,0.0,0.014705882407724857
17,88.0,-12.20186996459961,1.0707612037658691,0.7066088318824768,-1.1075619459152222,9.999999747378752e-05,50.0,-49.71079635620117,0.10000000149011612,0.013888888992369175
18,88.0,-12.334291458129883,0.8958733081817627,0.6927425861358643,-1.2128196954727173,9.999999747378752e-05,50.0,-79.72108459472656,0.10000000149011612,0.01315789483487606
19,87.0,-12.7473726272583,7.548891067504883,0.6791521906852722,-1.2692162990570068,9.999999747378752e-05,50.0,-40.22465133666992,0.0,0.012500000186264515
20,88.0,-12.672968864440918,0.7366769313812256,0.6657788753509521,-1.3688000440597534,9.999999747378752e-05,50.0,-39.2103385925293,0.20000000298023224,0.02380952425301075
21,89.0,-13.11341667175293,8.741849899291992,0.6527078747749329,-1.400681734085083,9.999999747378752e-05,50.0,-80.2173843383789,0.0,0.022727273404598236
22,88.0,-13.24526596069336,7.641851425170898,0.6398690938949585,-1.4067273139953613,9.999999747378752e-05,50.0,-30.219263076782227,0.0,0.043478261679410934
23,88.0,-13.513566970825195,8.705296516418457,0.6272901296615601,-1.4273995161056519,9.999999747378752e-05,50.0,-90.2284164428711,0.0,0.0416666679084301
24,87.0,-13.439139366149902,9.938373565673828,0.6149753928184509,-1.5846816301345825,9.999999747378752e-05,50.0,-70.21329498291016,0.0,0.03999999910593033
25,87.0,-13.691035270690918,0.8323958516120911,0.6029698848724365,-1.5934334993362427,9.999999747378752e-05,50.0,-30.252201080322266,0.0,0.03999999910593033
26,88.0,-13.808812141418457,0.518183171749115,0.5912044048309326,-1.7385109663009644,9.999999747378752e-05,50.0,-30.231433868408203,0.0,0.03999999910593033
27,87.0,-13.79645824432373,13.932497024536133,0.5796773433685303,-1.743593692779541,9.999999747378752e-05,50.0,-40.25196075439453,0.0,0.03999999910593033
28,88.0,-13.666865348815918,0.9575834274291992,0.5683760046958923,-1.7021801471710205,9.999999747378752e-05,50.0,-60.249664306640625,0.0,0.03999999910593033
29,87.0,-13.925779342651367,0.8048417568206787,0.5572369694709778,-1.9471111297607422,9.999999747378752e-05,50.0,-30.259130477905273,0.0,0.03999999910593033
30,87.0,-13.807291984558105,3.642695426940918,0.5463122129440308,-1.8638241291046143,9.999999747378752e-05,50.0,-0.26632630825042725,0.0,0.03999999910593033
31,88.0,-13.736289978027344,0.9476464986801147,0.5355775356292725,-1.8834905624389648,9.999999747378752e-05,50.0,-0.2454717457294464,0.0,0.03999999910593033
32,87.0,-14.13118839263916,0.5138512849807739,0.5250885486602783,-1.9982590675354004,9.999999747378752e-05,50.0,-10.262392044067383,0.0,0.03999999910593033
33,88.0,-13.696495056152344,8.800281524658203,0.51483553647995,-2.0197126865386963,9.999999747378752e-05,50.0,-20.250429153442383,0.0,0.03999999910593033
34,87.0,-13.792552947998047,0.9896659851074219,0.5047184824943542,-1.9721006155014038,9.999999747378752e-05,50.0,-10.2658052444458,0.0,0.03999999910593033
35,88.0,-13.70222282409668,11.307669639587402,0.49483978748321533,-2.103189468383789,9.999999747378752e-05,50.0,-30.268096923828125,0.0,0.03999999910593033
36,88.0,-13.576869010925293,28.902851104736328,0.4851759374141693,-2.2175965309143066,9.999999747378752e-05,50.0,-20.276559829711914,0.0,0.03999999910593033
37,87.0,-13.544279098510742,12.638748168945312,0.47564584016799927,-2.2953052520751953,9.999999747378752e-05,50.0,-10.261271476745605,0.0,0.029999999329447746
38,88.0,-13.65883731842041,8.619311332702637,0.46629631519317627,-2.2716269493103027,9.999999747378752e-05,50.0,-10.272489547729492,0.0,0.029999999329447746
39,87.0,-13.438657760620117,0.6410902738571167,0.4571280777454376,-2.389831781387329,9.999999747378752e-05,50.0,-20.26699447631836,0.0,0.029999999329447746
40,88.0,-13.554344177246094,8.979968070983887,0.44815635681152344,-2.29967999458313,9.999999747378752e-05,50.0,-10.277883529663086,0.0,0.029999999329447746
41,88.0,-13.269126892089844,3.6537222862243652,0.43935447931289673,-2.361778736114502,9.999999747378752e-05,50.0,-10.271092414855957,0.0,0.029999999329447746
