index,iter,rep,reward,reward_samples,seed,success_rate,success_rate_full,total_samples,ts
0,0.0,1.0,53.51720223544309,"[-52.94288772349286, -52.85647581524144, -23.91953707276679, -53.73180566093196, -52.86746628230869, 267.258561036065, -54.58888734451422, -52.76344365052375, -55.029154526269224, -52.761375131316306]",5.0,0.0,0.0,20.0,2021-09-14 19:28:02.045437
1,1.0,1.0,54.78094428022844,"[-53.90601322040676, -53.746946995575435, -53.40017365955093, -54.494942902771186, -54.53220160466014, -54.145524656472986, -53.28464864801777, -52.918325107174006, -54.871572872958104, -55.88605073999655]",5.0,0.0,0.0,30.0,2021-09-14 19:28:02.854636
2,2.0,1.0,57.035186415566045,"[-56.64196429198195, 249.38961618896158, 291.93434748219005, -55.14077402202, -57.51761210040633, 216.0105674267174, -57.209528416093015, -55.69290826576607, -55.074536482885996, -54.87365693474893]",5.0,0.0,0.0,40.0,2021-09-14 19:28:03.665423
3,3.0,1.0,58.211743806019975,"[-56.55802564006646, 283.10404442581967, -58.84065560084907, -56.85562325464524, -56.94841321290544, -57.950692119495784, -55.79014909674155, -55.87510518560311, -56.28391612842891, -54.78067445085812]",5.0,0.0,0.0,50.0,2021-09-14 19:28:04.470411
4,4.0,1.0,60.43097951581141,"[-58.63647087348606, -56.10074758399119, -59.228163062526015, -62.370139240191364, -46.67304899363605, -58.02773278179248, -58.63360057203273, -57.57488028647047, -58.316749012352574, -45.333754122487775]",5.0,0.0,0.0,60.0,2021-09-14 19:28:05.282234
5,5.0,1.0,66.8570733362081,"[-55.01650978172067, -60.86732661130381, -59.85812419379651, -50.00398781010006, -57.59918206470154, -57.51096630351148, -64.92600585337411, -50.32403032893497, -58.39532973472009, -63.000022643776475]",5.0,0.0,0.0,70.0,2021-09-14 19:28:06.089147
6,6.0,1.0,77.1479173840184,"[-67.50167169386353, -62.839208339324905, -68.69898959305559, -67.05342068678334, -57.446108496886524, -61.367433208758214, -79.51131264200413, -64.17127739156807, -62.28746766182809, -45.76078641685773]",5.0,0.0,0.0,80.0,2021-09-14 19:28:06.899781
7,7.0,1.0,79.68576707942645,"[-63.006971793944395, -65.15171963461782, -74.01255161557546, -61.241114755802755, -59.774382727502235, -60.042791452636955, -61.03998619562587, -86.41433977101889, -64.64043158054459, -60.730461842879954]",5.0,0.0,0.0,90.0,2021-09-14 19:28:07.708061
8,8.0,1.0,255.96106221630825,"[-80.22638294509397, -65.38042294734227, -66.69262511368417, 282.4561273637102, -46.46681131137788, -80.38728953907113, -61.47851081741042, -60.08459049881989, -57.495437816412704, -57.72225864432533]",5.0,0.0,0.0,100.0,2021-09-14 19:28:08.520645
9,9.0,1.0,440.74499247551756,"[-57.04029136369639, -56.05209023064283, -60.86865002560347, -57.55700349925174, -62.23375364979342, -57.12006905442759, -58.060791825324195, -55.86282183030853, -60.437639382315936, -63.276128163714084]",5.0,1.0,0.0,110.0,2021-09-14 19:28:09.329043
10,10.0,1.0,81.60417410456567,"[-57.67242449236756, -59.57196462036217, -61.8218465132862, -77.72775940187778, -56.9683653833835, -63.67558944890987, -50.81900556481588, -58.03326298166436, -204.82269283646218, -55.71888726991959]",5.0,0.0,0.0,120.0,2021-09-14 19:28:10.139650
11,11.0,1.0,77.43499471733067,"[-246.18387063450407, -70.03868337515064, -77.86709018639476, -235.2062073583904, -72.3238383935171, -61.61052626017223, -77.97244819233299, -66.29026954066897, -77.45386046788215, -53.13504309374121]",5.0,0.0,0.1,130.0,2021-09-14 19:28:10.947396
12,12.0,1.0,78.16057828263462,"[-77.63638568521722, -69.60744991420661, -87.3984904457685, -249.67918581284727, -70.58252183354512, -74.68980697910366, -59.53542965162948, -77.97756020790034, -63.52477165366899, -57.85877413903273]",5.0,0.0,0.0,140.0,2021-09-14 19:28:11.754155
13,13.0,1.0,79.24169002399216,"[-82.034066393764, -67.6381734132053, -77.72489649668084, -34.22540322560396, -55.36280149654035, -78.1726685348466, -439.65963817307363, -87.13435046992889, -60.31422508096273, -436.21004086736923]",5.0,0.0,0.2,150.0,2021-09-14 19:28:12.566189
14,14.0,1.0,78.38248318466894,"[-49.16116504962531, -73.14838455488702, -54.6225902074729, -60.44862275752026, -59.042847155460606, -78.72439820655373, -75.01854281665261, -67.38338950844026, -61.32411091255984, -64.91913603910567]",5.0,0.0,0.0,160.0,2021-09-14 19:28:13.373814
15,15.0,1.0,78.38336709060074,"[-63.1032170942624, -77.6616322449489, -72.88814827284672, -79.45546583933663, -63.55075087138804, -80.48145624742591, -78.87132522818983, -63.80670461973788, -81.46424605215475, -74.20485430914312]",5.0,0.0,0.0,170.0,2021-09-14 19:28:14.182631
16,16.0,1.0,77.30666989205403,"[-77.23541707418109, -78.5962935489965, -70.05571926422097, -81.96098122684056, -73.60343931762087, -67.16044357467246, -60.91224236037611, -73.24160478471688, -67.52887057073296, -78.18845134888181]",5.0,0.0,0.0,180.0,2021-09-14 19:28:14.988606
17,17.0,1.0,75.21111912526332,"[-60.57890355954138, -447.31531909244967, -59.504234116673395, -79.0996264048211, -78.19396188380996, -78.11029090708827, -77.91981863604141, -62.80635781553726, -75.94645924257821, -52.458996690107135]",5.0,0.0,0.1,190.0,2021-09-14 19:28:15.805163
18,18.0,1.0,74.91262376517072,"[-94.81545995335424, -444.53831749247354, -66.46699978070943, -77.56487490555878, -84.88919218860833, -80.89462885305663, -396.169198982167, -63.62139832379178, -435.83833123035055, -78.21149533518103]",5.0,0.0,0.3,200.0,2021-09-14 19:28:16.633929
19,19.0,1.0,86.2829825732903,"[-76.99994869418298, -83.71564710898454, -77.4412572285404, -79.66763027554722, -77.73303256752169, -80.6108903867883, -73.41823139968564, -83.2269701773102, -67.577179257553, -82.19108993399756]",5.0,0.0,0.0,210.0,2021-09-14 19:28:17.457974
20,20.0,1.0,443.08409411271487,"[-79.51807885178282, -77.36816921487578, -76.4892227297575, -439.76836372804314, -66.94250966728087, -82.35926612127683, -77.43009274216726, -81.89492484731339, -66.90577580846735, -80.25463792138099]",5.0,1.0,0.1,220.0,2021-09-14 19:28:18.289827
21,21.0,1.0,77.01518557019975,"[-65.41603869594843, -79.00466015266431, -63.88324343374829, -76.61740395350031, -73.82012714985076, -76.83727668910817, -74.93708589200767, -78.11051334708905, -70.90732497990625, -80.52292119439575]",5.0,0.0,0.0,230.0,2021-09-14 19:28:19.115859
22,22.0,1.0,82.50492641458125,"[-82.29670341154413, -77.36566276784453, -79.25322574994364, -80.9589511710196, -77.61672257032163, -61.19283395951285, -85.16057491155863, -72.41693672675558, -76.39741169620488, -80.39255101049746]",5.0,0.0,0.0,240.0,2021-09-14 19:28:19.921408
23,23.0,1.0,327.7830420209291,"[-91.71620875088809, -79.6289632649132, -64.87504606653368, -82.02135174850598, -63.915115455247395, -82.17130708304492, -79.86689028428545, -76.2758101763192, -78.63202513491115, -91.9974049345533]",5.0,1.0,0.0,250.0,2021-09-14 19:28:20.735088
24,24.0,1.0,253.4443842018799,"[-81.21501046185504, -62.563290829650974, -80.24992123041308, -71.09215035813199, -68.70321252164227, -151.067491636586, -83.17476779531069, -81.99247600225058, -65.30811887553563, -78.67849156168396]",5.0,0.0,0.0,260.0,2021-09-14 19:28:21.547089
25,25.0,1.0,443.62563623503473,"[-441.5676791734237, -65.42806318412968, -79.46384415134975, -82.72650402388545, -68.57235656417797, -80.65239518635998, -82.35029144108917, -70.00454168864545, -67.41191164759826, -87.78205293178625]",5.0,1.0,0.1,270.0,2021-09-14 19:28:22.376356
26,26.0,1.0,83.17330042163677,"[-82.05051215464977, -76.90237236387559, -80.9833184500158, -76.7382507409742, -71.03121648415414, -444.57513674305744, -388.54593593087617, -70.7044757077756, -66.7519304744309, -74.19910299093024]",5.0,0.0,0.2,280.0,2021-09-14 19:28:23.193444
27,27.0,1.0,265.8538215527978,"[-82.02051393495934, -437.30590219712417, -443.08307361319055, -78.01943000001629, -82.21910769875804, -74.2134248819247, -77.20202446715973, -76.87705067857871, -81.92521961531347, -77.3010224708319]",5.0,0.0,0.2,290.0,2021-09-14 19:28:24.012666
28,28.0,1.0,229.75118197490877,"[-64.94299296412149, -443.8114670608789, -68.68676621456451, -70.13584069287472, -80.92010026138989, -65.21144967880632, -76.96974863396264, -77.22270092627461, -77.30754406397814, -67.97173248387725]",5.0,0.0,0.1,300.0,2021-09-14 19:28:24.838000
29,29.0,1.0,430.47359610093474,"[-78.0607532457707, -86.66715408311855, -74.46994501814785, -77.91157222573608, -76.65718560130179, -445.38260440150384, -77.00468131537842, -72.7256177925792, -77.07003342111511, -75.5955602545907]",5.0,1.0,0.1,310.0,2021-09-14 19:28:25.648140
30,30.0,1.0,339.87750614145887,"[-81.21414047394937, -357.4644785931796, -385.1919441832936, -77.64467648262757, -77.14399958349505, -91.9820529061407, -68.6960172621354, -75.37266849188546, -89.95113794152623, -83.8017171327043]",5.0,1.0,0.2,320.0,2021-09-14 19:28:26.463559
31,31.0,1.0,447.0296535374135,"[-448.44176372433833, -76.90111127328221, -82.32471727575931, -348.52922819444314, -68.00064308105237, -77.3195182318785, -77.8296450931292, -76.17695665661985, -78.27651310282114, -258.4960978190693]",5.0,1.0,0.2,330.0,2021-09-14 19:28:27.278458
32,32.0,1.0,306.87885141313717,"[-445.77473842279016, -145.24413206233436, -79.47769772764912, -256.1724037814594, -262.2825460369205, -76.90711436541277, -420.4344333436291, -77.48889795431893, -205.80948525106476, -334.16019311620477]",5.0,1.0,0.3,340.0,2021-09-14 19:28:28.100361
33,33.0,1.0,451.19598754292804,"[-82.21334745991338, -79.28201871790411, -438.1408376771912, -444.09754859884305, -80.10772937200258, -79.86598996331597, -230.2232833049017, -230.10995796371708, -68.4794918005418, -104.22489227468212]",5.0,1.0,0.2,350.0,2021-09-14 19:28:28.921235
