,iteration/success_rate,iteration/reward,iteration/dist_entrance,iteration/dist_bottom,algorithm_params/mean[0],algorithm_params/covariance_matrix_mean[0],algorithm_params/covariance_matrix_variance[0],algorithm_params/mean[1],algorithm_params/covariance_matrix_mean[1],algorithm_params/covariance_matrix_variance[1],algorithm_params/mean[2],algorithm_params/covariance_matrix_mean[2],algorithm_params/covariance_matrix_variance[2],algorithm_params/mean[3],algorithm_params/covariance_matrix_mean[3],algorithm_params/covariance_matrix_variance[3],algorithm_params/mean[4],algorithm_params/covariance_matrix_mean[4],algorithm_params/covariance_matrix_variance[4],algorithm_params/mean[5],algorithm_params/covariance_matrix_mean[5],algorithm_params/covariance_matrix_variance[5],algorithm_params/mean[6],algorithm_params/covariance_matrix_mean[6],algorithm_params/covariance_matrix_variance[6],algorithm_params/mean[7],algorithm_params/covariance_matrix_mean[7],algorithm_params/covariance_matrix_variance[7],algorithm_params/mean[8],algorithm_params/covariance_matrix_mean[8],algorithm_params/covariance_matrix_variance[8],algorithm_params/mean[9],algorithm_params/covariance_matrix_mean[9],algorithm_params/covariance_matrix_variance[9],algorithm_params/mean[10],algorithm_params/covariance_matrix_mean[10],algorithm_params/covariance_matrix_variance[10],algorithm_params/mean[11],algorithm_params/covariance_matrix_mean[11],algorithm_params/covariance_matrix_variance[11],iteration/success_rate_full
0,0.0,-1.1999729871749878,0.39556658267974854,0.35427191853523254,1.142428994178772,0.08325323462486267,0.07760175317525864,0.7994908690452576,0.08057701587677002,0.0771581158041954,0.08900060504674911,0.0725892037153244,0.07676450908184052,0.7129392623901367,0.08395522832870483,0.07347547262907028,0.07182575017213821,0.07185963541269302,0.07478511333465576,0.26019755005836487,0.07593003660440445,0.07555796205997467,1.522280216217041,0.07424286752939224,0.07580195367336273,0.9930716156959534,0.08744660019874573,0.07386384159326553,1.0726863145828247,0.0771435797214508,0.07782848179340363,0.047309815883636475,0.07404376566410065,0.07706356793642044,0.5080385208129883,0.07262520492076874,0.07221698015928268,-0.2705950438976288,0.0619405061006546,0.07213525474071503,0.0
1,0.0,-1.1454397439956665,0.3870919346809387,0.35095077753067017,1.780221939086914,0.07334084808826447,0.08086689561605453,0.5641946792602539,0.0759425163269043,0.07578184455633163,-1.0714058876037598,0.07534145563840866,0.0888018012046814,0.7850051522254944,0.08920655399560928,0.0748383030295372,-0.08799348026514053,0.07648525387048721,0.07376763969659805,0.4075217843055725,0.06202447786927223,0.07105308026075363,1.1977516412734985,0.07653864473104477,0.07302974164485931,0.6392025947570801,0.09019338339567184,0.06941667944192886,1.3624430894851685,0.06774494051933289,0.0772140771150589,-0.5501216650009155,0.07201351225376129,0.07606770098209381,0.5759097337722778,0.07135337591171265,0.07180223613977432,-1.2252986431121826,0.058604899793863297,0.07650936394929886,0.0
2,0.0,-1.1135809421539307,0.37345772981643677,0.34484797716140747,2.132791757583618,0.07115201652050018,0.08245442807674408,0.0417122021317482,0.07515373080968857,0.07585187256336212,-1.209397315979004,0.08832520991563797,0.0925426036119461,1.1290490627288818,0.08719762414693832,0.0764767974615097,-0.49611952900886536,0.07009942084550858,0.07672420889139175,0.25912904739379883,0.04843248054385185,0.06503716856241226,1.2709840536117554,0.07120802253484726,0.07399237900972366,0.23643608391284943,0.09108299762010574,0.06887081265449524,2.420498847961426,0.06022842228412628,0.0893992930650711,0.26559528708457947,0.07380485534667969,0.07759854197502136,0.770010232925415,0.0678962767124176,0.07128673046827316,-1.574212908744812,0.04989634454250336,0.07382192462682724,0.0
3,0.0,-1.058414101600647,0.3664744794368744,0.3405165672302246,3.128657102584839,0.06022089719772339,0.09496646374464035,-0.3966043293476105,0.07395375519990921,0.07877341657876968,-1.5915876626968384,0.09013300389051437,0.09990578144788742,0.3943019509315491,0.08451294153928757,0.07969219237565994,-0.14029330015182495,0.06938723474740982,0.06985767185688019,0.026832591742277145,0.05523112043738365,0.06346438080072403,1.1424963474273682,0.07376735657453537,0.07314761728048325,-0.01335387583822012,0.09018933027982712,0.07008962333202362,1.9942116737365723,0.05806036666035652,0.08395422995090485,0.9315661191940308,0.07084808498620987,0.0803259089589119,0.16066786646842957,0.06995444744825363,0.07295782119035721,-1.0740376710891724,0.04181317239999771,0.06884761899709702,0.0
4,0.0,-1.0288596153259277,0.36034470796585083,0.33680951595306396,3.2455027103424072,0.05536976456642151,0.10289785265922546,-0.6444990038871765,0.0696784034371376,0.08056624233722687,-1.9078654050827026,0.08500086516141891,0.10759028047323227,0.4196026027202606,0.07673246413469315,0.0805833637714386,-0.5899683833122253,0.07725385576486588,0.07276809215545654,0.029231084510684013,0.05301084741950035,0.06522933393716812,1.3552334308624268,0.07394421100616455,0.07214456796646118,0.49228206276893616,0.08410775661468506,0.06728219985961914,1.9252091646194458,0.051816608756780624,0.08402669429779053,1.584073543548584,0.06806307286024094,0.08070524036884308,-0.06458433717489243,0.06845353543758392,0.07313798367977142,-0.9471346735954285,0.030048679560422897,0.06569515913724899,0.0
5,0.0,-0.9956840872764587,0.3523523807525635,0.3328986167907715,3.2173521518707275,0.058496784418821335,0.1157427504658699,-0.8197798132896423,0.06324746459722519,0.07959391921758652,-2.063382387161255,0.0870814397931099,0.10836471617221832,1.1406683921813965,0.06799636781215668,0.081756092607975,-0.9401820302009583,0.07504209131002426,0.07571805268526077,0.5823675394058228,0.05189653858542442,0.06056353077292442,1.926354169845581,0.07641888409852982,0.07332471758127213,0.7154662609100342,0.08412768691778183,0.06694188714027405,1.4746758937835693,0.04787321016192436,0.0831051915884018,2.0022292137145996,0.06844799965620041,0.0845879539847374,-0.15650172531604767,0.06689579039812088,0.06946102529764175,-1.2965097427368164,0.024288438260555267,0.06510482728481293,0.0
6,0.0,-0.9295652508735657,0.33394545316696167,0.3255145251750946,3.7470879554748535,0.058107707649469376,0.12225249409675598,-1.0396264791488647,0.061416685581207275,0.07553967088460922,-2.0071258544921875,0.08843759447336197,0.11247379332780838,1.8454006910324097,0.07042768597602844,0.08767221122980118,-1.6882057189941406,0.06711461395025253,0.07560836523771286,-0.09861790388822556,0.050832659006118774,0.06272875517606735,1.5686604976654053,0.07832086086273193,0.07438278943300247,0.7180590629577637,0.08589661121368408,0.06477072089910507,2.019534111022949,0.048561155796051025,0.08430877327919006,2.8088386058807373,0.07258521765470505,0.0981244370341301,-0.16561904549598694,0.06469064950942993,0.06533166766166687,-1.037755012512207,0.02113027684390545,0.0624571368098259,0.0
7,0.0,-0.8437580466270447,0.2980089783668518,0.2945062220096588,3.9905593395233154,0.06604614853858948,0.12662248313426971,-1.5186352729797363,0.05230964720249176,0.07763349264860153,-3.424680233001709,0.07707740366458893,0.13901348412036896,2.625725746154785,0.07453340291976929,0.09727116674184799,-1.9159144163131714,0.06264600157737732,0.07950754463672638,0.5537179112434387,0.05480966344475746,0.05781710147857666,1.8805817365646362,0.08296114951372147,0.07605638355016708,0.688927173614502,0.08722592145204544,0.05920526757836342,1.9239521026611328,0.05294856056571007,0.08558491617441177,2.9480414390563965,0.07417461276054382,0.10834451019763947,0.5833340883255005,0.06852558255195618,0.06281080842018127,-0.1466531902551651,0.029331563040614128,0.06316260993480682,0.0
8,0.0,-0.31592845916748047,0.09486304223537445,0.08910562098026276,5.293959140777588,0.07253928482532501,0.1349591761827469,-2.1397297382354736,0.048723410815000534,0.08448459208011627,-3.842240571975708,0.0727391466498375,0.1515902280807495,4.412613391876221,0.0812964141368866,0.11146470159292221,-2.683589220046997,0.05839116871356964,0.08918165415525436,-0.4821160137653351,0.050932519137859344,0.06089301407337189,0.7427198886871338,0.08207637071609497,0.07538973540067673,1.1302026510238647,0.08943162858486176,0.059993449598550797,2.9429373741149902,0.056480951607227325,0.08721137791872025,4.690447807312012,0.08595184236764908,0.12368173152208328,0.47679659724235535,0.06704738736152649,0.05996478721499443,-0.08453366905450821,0.028783313930034637,0.06246241182088852,0.0
9,0.0,-0.2638527452945709,0.06901980191469193,0.0919102132320404,5.8256683349609375,0.06709441542625427,0.14012518525123596,-2.2651467323303223,0.047647081315517426,0.08734172582626343,-4.739494323730469,0.06294701993465424,0.1608496755361557,4.638741493225098,0.08255992829799652,0.10997065901756287,-4.682861804962158,0.04953080043196678,0.09636121988296509,-0.6732589602470398,0.04824008420109749,0.058373283594846725,1.1130526065826416,0.07812647521495819,0.07356837391853333,1.266373872756958,0.0888129249215126,0.059722576290369034,3.3217992782592773,0.04818671569228172,0.0827673152089119,5.14137601852417,0.08689779043197632,0.12891191244125366,0.5594377517700195,0.0640370100736618,0.05877038463950157,-0.5103178024291992,0.0252129714936018,0.059511903673410416,0.0
